Annexure II- Nifty Next 50 Index : May 2021,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ACC,ACC Ltd.,CEMENT,1877872630,17454.96,1.54,0.92,0.33,1.04,5.49,0.02
2,ABBOTINDIA,Abbott India Ltd.,PHARMACEUTICALS,212493020,6990.19,0.62,0.15,0.02,0.83,5.79,0.05
3,ADANIENT,Adani Enterprises Ltd.,TRADING - MINERALS/ MINING,1099810083,37641.13,3.32,1.3,0.19,2.81,13.6,0.02
4,ADANIGREEN,Adani Green Energy Ltd.,POWER,15640142800,40706.62,3.59,0.6,0.04,2.73,24.46,0.54
5,ADANITRANS,Adani Transmission Ltd.,POWER - TRANSMISSION,10998100830,33260.89,2.93,0.87,0.09,3.27,40.36,0.85
6,ALKEM,Alkem Laboratories Ltd.,PHARMACEUTICALS,239130000,13009.99,1.15,0.23,0.02,1.55,8.34,0.04
7,AMBUJACEM,Ambuja Cements Ltd.,CEMENT,3971290458,24970.97,2.2,0.94,0.28,1.13,5.74,0.03
8,APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,HOSPITAL,718923285,33170.24,2.92,0.58,0.08,1.54,-0.9,0.02
9,AUROPHARMA,Aurobindo Pharma Ltd.,PHARMACEUTICALS,585938609,29191.22,2.57,0.58,0.1,1.93,1.74,0.02
10,DMART,Avenue Supermarts Ltd.,DIVERSIFIED RETAIL,6477746910,37540.66,3.31,0.65,0.12,1.6,7.59,0.04
11,BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,HOLDING COMPANIES,1112935100,14596.96,1.29,0.74,0.15,1.07,3.78,0.05
12,BANDHANBNK,Bandhan Bank Ltd.,PRIVATE SECTOR BANK,16105833670,21626.51,1.91,1.58,0.34,2,-6.78,0.03
13,BERGEPAINT,Berger Paints India Ltd.,PAINTS,971295037,20343.88,1.79,0.7,0.24,1.41,14.42,0.03
14,BIOCON,Biocon Ltd.,PHARMACEUTICALS,6000000000,17926.21,1.58,0.81,0.19,0.84,2.25,0.03
15,BOSCHLTD,Bosch Ltd.,AUTO ANCILLARIES,294936400,13571.61,1.2,1.01,0.21,2.33,12.94,0.04
16,CADILAHC,Cadila Healthcare Ltd.,PHARMACEUTICALS,1023742595,16458.11,1.45,0.54,0.08,2.08,8.26,0.03
17,COLPAL,Colgate Palmolive (India) Ltd.,PERSONAL CARE,271985634,23847.02,2.1,0.32,0.08,1.29,16.1,0.03
18,DLF,DLF Ltd.,RESIDENTIAL/COMMERCIAL/SEZ Project,4950630072,18564.83,1.64,1.68,0.41,2.17,16.64,0.04
19,DABUR,Dabur India Ltd.,PERSONAL CARE,1767425349,31790.45,2.8,0.39,0.13,1.03,0.45,0.02
20,GAIL,GAIL (India) Ltd.,GAS TRANSMISSION/MARKETING,45101418660,30011.28,2.64,0.91,0.19,2.69,16.58,0.04
21,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,1022486273,33702.49,2.97,0.4,0.05,4.97,23.82,0.03
22,HDFCAMC,HDFC Asset Management Company Ltd.,ASSET MANAGEMENT COMPANIES,1064738655,16511.73,1.45,0.81,0.26,1.27,7.41,0.03
23,HAVELLS,Havells India Ltd.,CONSUMER ELECTRONICS,626013006,26845.27,2.37,0.85,0.18,1.93,4.09,0.03
24,HINDPETRO,Hindustan Petroleum Corporation Ltd.,REFINERIES/MARKETING,14684177460,20503.75,1.81,0.81,0.17,2.21,19.2,0.03
25,ICICIGI,ICICI Lombard General Insurance Company Ltd.,GENERAL INSURANCE,4545870640,33403.09,2.94,0.62,0.15,1.34,4.09,0.04
26,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,LIFE INSURANCE,14359649710,22349.27,1.97,0.69,0.16,2.15,6.19,0.04
27,IGL,Indraprastha Gas Ltd.,LPG/CNG/PNG/LNG SUPPLIER,1400001600,19250.9,1.7,0.63,0.11,1.32,3.91,0.03
28,INDUSTOWER,Indus Towers Ltd.,TELECOM - EQUIPMENT,26949369500,20373.86,1.8,0.82,0.1,1.47,-4.04,0.04
29,NAUKRI,Info Edge (India) Ltd.,E-RETAIL/ E-COMMERCE,1287841200,34921.94,3.08,0.76,0.09,1.89,-11.58,0.03
30,INDIGO,InterGlobe Aviation Ltd.,AIRLINES,3848635000,17601.02,1.55,1.06,0.19,1.32,7.03,0.04
31,JUBLFOOD,Jubilant Foodworks Ltd.,"HOTELS, RESTAURANTS, RESORTS",1319690400,24767.26,2.18,0.74,0.15,1.9,7.59,0.03
32,LTI,Larsen & Toubro Infotech Ltd.,COMPUTERS - SOFTWARE,174696508,18623.8,1.64,0.49,0.05,1.79,1.34,0.03
33,LUPIN,Lupin Ltd.,PHARMACEUTICALS,907301226,30495.04,2.69,0.45,0.05,3.18,14.03,0.03
34,MRF,MRF Ltd.,TYRES & ALLIED,42411430,18078,1.59,0.82,0.24,1.2,3.62,0.03
35,MARICO,Marico Ltd.,PERSONAL CARE,1291342338,25528.65,2.25,0.39,0.09,2.42,15.49,0.03
36,MOTHERSUMI,Motherson Sumi Systems Ltd.,AUTO ANCILLARIES,3157934237,29978.49,2.64,1.3,0.27,2.26,11.88,0.03
37,MUTHOOTFIN,Muthoot Finance Ltd.,NBFC,4011891210,14776.25,1.3,0.96,0.18,1.95,13.32,0.03
38,NMDC,NMDC Ltd.,INDUSTRIAL MINERALS,2930605850,17765.88,1.57,1.09,0.21,3.83,16.95,0.11
