Annexure II-  Nifty 50 Index : March 2016,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ACC,ACC Ltd.,CEMENT AND CEMENT PRODUCTS,1881915760,13003.10,0.47,0.82,0.36,1.58,15.75,0.03
2,ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,SHIPPING,4141903522,22570.89,0.81,1.38,0.38,2.18,25.93,0.05
3,AMBUJACEM,Ambuja Cements Ltd.,CEMENT AND CEMENT PRODUCTS,3103794842,18044.69,0.65,1.00,0.39,1.70,23.73,0.03
4,ASIANPAINT,Asian Paints Ltd.,PAINTS,959197790,39149.47,1.41,0.86,0.29,1.49,2.64,0.03
5,AXISBANK,Axis Bank Ltd.,BANKS,4761048342,74011.69,2.67,1.43,0.51,1.82,18.20,0.03
6,BAJAJ-AUTO,Bajaj Auto Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,2893670200,33417.72,1.21,0.91,0.29,1.27,9.30,0.03
7,BANKBARODA,Bank of Baroda,BANKS,4608319196,13887.17,0.50,1.58,0.29,2.61,11.45,0.04
8,BHEL,Bharat Heavy Electricals Ltd.,ELECTRICAL EQUIPMENT,4895200000,10310.39,0.37,1.28,0.31,2.68,25.32,0.04
9,BPCL,Bharat Petroleum Corporation Ltd.,REFINERIES,7230842480,23539.86,0.85,0.85,0.21,1.79,17.56,0.02
10,BHARTIARTL,Bharti Airtel Ltd.,TELECOMMUNICATION - SERVICES,19987000510,47677.79,1.72,0.65,0.17,1.28,11.19,0.03
11,BOSCHLTD,Bosch Ltd.,AUTO ANCILLARIES,313989000,18925.70,0.68,0.99,0.32,1.36,24.19,0.04
12,CAIRN,Cairn India Ltd.,OIL EXPLORATION/PRODUCTION,18748624810,8653.43,0.31,1.55,0.37,2.30,30.44,0.04
13,CIPLA,Cipla Ltd.,PHARMACEUTICALS,1606748564,25911.11,0.93,0.98,0.36,1.45,-0.43,0.03
14,COALINDIA,Coal India Ltd.,MINING,63163644000,36881.25,1.33,0.85,0.22,2.00,-6.13,0.03
15,DRREDDY,Dr. Reddy's Laboratories Ltd.,PHARMACEUTICALS,853038265,38319.30,1.38,0.78,0.16,2.07,-0.03,0.03
16,GAIL,GAIL (India) Ltd.,GAS,12684774000,16727.16,0.60,1.17,0.32,2.23,16.80,0.03
17,GRASIM,Grasim Industries Ltd.,CEMENT AND CEMENT PRODUCTS,933317800,24755.91,0.89,0.73,0.42,1.09,15.52,0.04
18,HCLTECH,HCL Technologies Ltd.,COMPUTERS - SOFTWARE,2819692548,45910.23,1.66,0.82,0.22,1.40,0.10,0.02
19,HDFCBANK,HDFC Bank Ltd.,BANKS,5052186234,211054.32,7.61,0.80,0.63,0.82,10.22,0.04
20,HEROMOTOCO,Hero MotoCorp Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,399375000,37057.83,1.34,0.85,0.32,1.92,17.83,0.02
21,HINDALCO,Hindalco Industries Ltd.,ALUMINIUM,2064985760,11260.16,0.41,1.64,0.41,3.55,27.93,0.04
22,HINDUNILVR,Hindustan Unilever Ltd.,DIVERSIFIED,2163870822,62089.03,2.24,0.58,0.18,1.47,4.71,0.02
23,HDFC,Housing Development Finance Corporation Ltd.,FINANCE - HOUSING,3157781670,174562.17,6.30,1.15,0.50,1.74,4.27,0.02
24,ITC,I T C Ltd.,CIGARETTES,8038258421,184699.08,6.66,0.83,0.30,2.59,11.03,0.02
25,ICICIBANK,ICICI Bank Ltd.,BANKS,11626111420,137565.96,4.96,1.49,0.55,2.95,24.52,0.04
26,IDEA,Idea Cellular Ltd.,TELECOMMUNICATION - SERVICES,36004170560,12299.74,0.44,0.65,0.11,1.51,5.66,0.04
27,INDUSINDBK,IndusInd Bank Ltd.,BANKS,5947059180,47185.87,1.70,1.09,0.51,1.33,16.58,0.03
28,INFY,Infosys Ltd.,COMPUTERS - SOFTWARE,11484723320,243457.99,8.78,0.82,0.26,1.47,12.38,0.03
29,KOTAKBANK,Kotak Mahindra Bank Ltd.,BANKS,9166275325,69877.08,2.52,1.09,0.47,1.27,7.97,0.03
30,LT,Larsen & Toubro Ltd.,ENGINEERING,1862596078,99713.71,3.60,1.21,0.52,2.09,13.08,0.03
31,LUPIN,Lupin Ltd.,PHARMACEUTICALS,901067068,35321.94,1.27,0.74,0.14,3.23,-15.69,0.03
32,M&M,Mahindra & Mahindra Ltd.,AUTOMOBILES - 4 WHEELERS,3105461920,55644.78,2.01,1.00,0.36,1.71,-1.42,0.02
33,MARUTI,Maruti Suzuki India Ltd.,AUTOMOBILES - 4 WHEELERS,1510400300,49395.29,1.78,0.87,0.31,2.28,14.82,0.02
34,NTPC,NTPC Ltd.,POWER,82454644000,31872.84,1.15,0.86,0.31,1.20,7.82,0.03
35,ONGC,Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION/PRODUCTION,42777450600,38466.34,1.39,1.19,0.34,1.26,10.30,0.03
36,POWERGRID,Power Grid Corporation of India Ltd.,POWER,52315896480,30563.99,1.10,0.61,0.22,1.04,6.96,0.03
37,PNB,Punjab National Bank,BANKS,3927194980,6320.03,0.23,1.44,0.38,2.44,19.30,0.04
38,RELIANCE,Reliance Industries Ltd.,REFINERIES,32396422550,172689.78,6.23,1.13,0.47,1.24,8.13,0.03
39,SBIN,State Bank of India,BANKS,7762777042,60316.78,2.18,1.47,0.48,3.17,22.36,0.03
40,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2406666050,88805.98,3.20,0.92,0.19,1.71,-3.97,0.03
41,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,1970427941,134083.88,4.84,0.61,0.27,1.35,15.78,0.03
42,TATAMOTORS,Tata Motors Ltd.,AUTOMOBILES - 4 WHEELERS,5774407204,74784.93,2.70,1.53,0.41,2.24,29.00,0.03
43,TATAPOWER,Tata Power Co. Ltd.,POWER,2704629398,11715.24,0.42,1.08,0.38,1.51,12.83,0.06
44,TATASTEEL,Tata Steel Ltd.,STEEL AND STEEL PRODUCTS,9712154390,21424.33,0.77,1.62,0.39,2.75,28.34,0.03
45,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4836576095,29403.29,1.06,0.65,0.13,2.23,14.29,0.04
46,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT AND CEMENT PRODUCTS,2744269050,32784.07,1.18,1.00,0.41,1.67,16.62,0.03
47,VEDL,Vedanta Ltd.,MINING,2964694239,9855.98,0.36,2.18,0.39,3.82,27.27,0.04
48,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,4941137420,36244.48,1.31,0.61,0.24,1.04,8.46,0.02
49,YESBANK,Yes Bank Ltd.,BANKS,4199428360,28335.18,1.02,1.55,0.51,1.68,25.55,0.03
50,ZEEL,Zee Entertainment Enterprises Ltd.,MEDIA & ENTERTAINMENT,960448720,21183.80,0.76,1.13,0.39,1.80,3.92,0.03
,,,,,2771732.73,,,,,,0.03
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Apr-2015 to 31-Mar-2016,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Mar-2016 to 31-Mar-2016,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-Mar-2016,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
