Annexure II- Nifty Next 50 Index : March 2016,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,APOLLOHOSP,Apollo Hospitals Enterprises Ltd.,MISCELLANEOUS,695625795,10171.65,1.91,0.91,0.24,1.68,-9.19,0.02
2,ASHOKLEY,Ashok Leyland Ltd.,AUTOMOBILES - 4 WHEELERS,2845876634,15453.11,2.90,1.34,0.40,2.12,23.90,0.04
3,AUROPHARMA,Aurobindo Pharma Ltd.,PHARMACEUTICALS,584819550,20039.08,3.76,1.36,0.36,1.65,13.61,0.03
4,BAJAJFINSV,Bajaj Finserv Ltd.,FINANCE,795804810,10621.27,2.00,0.76,0.18,1.79,6.15,0.07
5,BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,FINANCE,1112935100,8988.90,1.69,0.41,0.08,1.64,8.85,0.17
6,BANKINDIA,Bank of India,BANKS,8119131700,2363.89,0.44,1.67,0.45,2.26,16.51,0.05
7,BHARATFORG,Bharat Forge Ltd.,CASTINGS/FORGINGS,465588632,10772.39,2.02,1.22,0.31,1.92,16.97,0.04
8,INFRATEL,Bharti Infratel Ltd.,TELECOMMUNICATION - EQUIPMENT,18966670690,20284.10,3.81,0.63,0.06,2.13,7.06,0.04
9,BRITANNIA,Britannia Industries Ltd.,FOOD AND FOOD PROCESSING,239951630,15793.44,2.97,0.74,0.17,1.58,-2.53,0.03
10,CANBK,Canara Bank,BANKS,5429910540,2683.08,0.50,1.57,0.41,2.48,19.94,0.04
11,COLPAL,Colgate Palmolive (India) Ltd.,PERSONAL CARE,271985634,11072.98,2.08,0.49,0.15,1.47,1.27,0.04
12,CONCOR,Container Corporation of India Ltd.,TRAVEL AND TRANSPORT,1949741910,10424.11,1.96,0.73,0.11,2.20,7.33,0.04
13,CUMMINSIND,Cummins India Ltd.,DIESEL ENGINES,554400000,11434.00,2.15,0.82,0.20,1.82,4.02,0.06
14,DABUR,Dabur India Ltd.,PERSONAL CARE,1759141170,14067.50,2.64,0.63,0.18,1.11,5.38,0.04
15,DIVISLAB,Divi's Laboratories Ltd.,PHARMACEUTICALS,530937160,12580.03,2.36,0.69,0.18,1.57,3.86,0.05
16,EICHERMOT,Eicher Motors Ltd.,AUTOMOBILES - 4 WHEELERS,271611830,23443.55,4.40,1.05,0.26,1.77,1.48,0.03
17,EXIDEIND,Exide Industries Ltd.,AUTO ANCILLARIES,850000000,6396.17,1.20,0.79,0.23,1.36,8.99,0.05
18,FEDERALBNK,Federal Bank Ltd.,BANKS,3439386780,7987.98,1.50,1.15,0.32,2.04,0.43,0.08
19,GSKCONS,GlaxoSmithkline Consumer Healthcare Ltd.,FOOD AND FOOD PROCESSING,420555380,7108.61,1.34,0.30,0.05,1.32,8.53,0.05
20,GLAXO,Glaxosmithkline Pharmaceuticals Ltd.,PHARMACEUTICALS,847030170,8078.02,1.52,0.44,0.17,1.37,20.82,0.1
21,GLENMARK,Glenmark Pharmaceuticals Ltd.,PHARMACEUTICALS,282158156,11216.49,2.11,1.01,0.23,1.89,8.07,0.04
22,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,340533823,17397.74,3.27,0.82,0.15,2.06,16.19,0.04
23,HINDPETRO,Hindustan Petroleum Corporation Ltd.,REFINERIES,3386272500,13070.93,2.46,1.14,0.27,1.95,14.51,0.03
24,IBULHSGFIN,Indiabulls Housing Finance Ltd.,FINANCE - HOUSING,842479068,19710.98,3.70,1.17,0.28,2.92,12.96,0.04
25,IOC,Indian Oil Corporation Ltd.,REFINERIES,24279524820,19112.84,3.59,0.82,0.22,1.70,7.06,0.03
26,JSWSTEEL,JSW Steel Ltd.,STEEL AND STEEL PRODUCTS,2417220440,13648.35,2.56,1.00,0.24,1.13,13.92,0.04
27,LICHSGFIN,LIC Housing Finance Ltd.,FINANCE - HOUSING,1009326000,14932.47,2.80,1.44,0.51,1.63,16.90,0.03
28,MRF,MRF Ltd.,TYRES,42411430,9420.48,1.77,1.07,0.38,1.39,17.67,0.04
29,M&MFIN,Mahindra & Mahindra Financial Services Ltd.,FINANCE,1137529920,6662.74,1.25,1.13,0.30,2.74,18.38,0.06
30,MARICO,Marico Ltd.,PERSONAL CARE,1290171198,12607.55,2.37,0.71,0.17,1.60,3.19,0.04
