Annexure II- Nifty Next 50 Index : June 2017,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ABB,ABB India Ltd.,ELECTRICAL EQUIPMENT,423816750,7685.12,1.16,0.58,0.05,1.51,-0.61,0.06
2,ASHOKLEY,Ashok Leyland Ltd.,AUTOMOBILES - 4 WHEELERS,2845876634,13354.28,2.01,1.24,0.20,1.30,-0.69,0.03
3,BAJFINANCE,Bajaj Finance Ltd.,FINANCE,1099780180,29447.11,4.44,1.85,0.28,1.44,3.48,0.03
4,BAJAJFINSV,Bajaj Finserv Ltd.,FINANCE,795806445,24910.43,3.76,1.20,0.16,1.35,-1.75,0.04
5,BEL,Bharat Electronics Ltd.,ELECTRONICS - INDUSTRIAL,2233627930,11546.96,1.74,0.95,0.18,1.07,-6.43,0.03
6,BHEL,Bharat Heavy Electricals Ltd.,ELECTRICAL EQUIPMENT,4895200000,12252.93,1.85,1.34,0.18,0.80,-2.10,0.03
7,BRITANNIA,Britannia Industries Ltd.,FOOD AND FOOD PROCESSING,240001630,21697.64,3.27,0.91,0.18,0.97,4.46,0.03
8,CADILAHC,Cadila Healthcare Ltd.,PHARMACEUTICALS,1023742595,13440.46,2.03,1.01,0.08,2.51,13.15,0.03
9,COLPAL,Colgate Palmolive (India) Ltd.,PERSONAL CARE,271985634,14804.63,2.23,0.49,0.07,1.30,9.49,0.04
10,CONCOR,Container Corporation of India Ltd.,TRAVEL AND TRANSPORT,2437177390,12569.07,1.90,0.44,0.04,1.51,-1.22,0.04
11,CUMMINSIND,Cummins India Ltd.,DIESEL ENGINES,554400000,12492.78,1.88,0.84,0.13,1.16,-2.30,0.04
12,DLF,DLF Ltd.,CONSTRUCTION,3568012840,8505.25,1.28,2.25,0.29,1.70,6.21,0.04
13,DABUR,Dabur India Ltd.,PERSONAL CARE,1761520510,16465.28,2.48,0.67,0.14,0.78,4.34,0.03
14,DIVISLAB,Divi's Laboratories Ltd.,PHARMACEUTICALS,530937160,8247.58,1.24,0.89,0.06,1.37,11.18,0.03
15,EMAMILTD,Emami Ltd.,PERSONAL CARE,226967619,6591.11,0.99,0.90,0.12,1.43,-1.23,0.04
16,GSKCONS,GlaxoSmithkline Consumer Healthcare Ltd.,FOOD AND FOOD PROCESSING,420555380,6304.04,0.95,0.48,0.07,0.57,1.19,0.09
17,GLAXO,Glaxosmithkline Pharmaceuticals Ltd.,PHARMACEUTICALS,847030170,5314.58,0.80,0.16,0.01,0.60,3.27,0.09
18,GLENMARK,Glenmark Pharmaceuticals Ltd.,PHARMACEUTICALS,282168156,9463.47,1.43,0.97,0.12,1.03,-0.60,0.03
19,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,681201632,24400.44,3.68,1.12,0.20,1.33,6.88,0.04
20,HAVELLS,Havells India Ltd.,ELECTRICAL EQUIPMENT,624855342,10922.47,1.65,1.30,0.22,1.47,-5.62,0.03
21,HINDPETRO,Hindustan Petroleum Corporation Ltd.,REFINERIES,10158817500,25404.31,3.83,1.37,0.21,1.69,-7.91,0.02
22,HINDZINC,Hindustan Zinc Ltd.,METALS,8450638000,6684.03,1.01,1.19,0.14,1.29,9.69,0.03
23,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,FINANCE,14353507100,8799.85,1.33,0.72,0.09,1.92,15.91,0.04
24,IDEA,Idea Cellular Ltd.,TELECOMMUNICATION - SERVICES,36058077110,11681.01,1.76,0.75,0.03,1.63,6.56,0.05
25,INDIGO,InterGlobe Aviation Ltd.,TRAVEL AND TRANSPORT,3614683630,5481.72,0.83,0.20,0.01,2.12,5.39,0.03
26,JSWSTEEL,JSW Steel Ltd.,STEEL AND STEEL PRODUCTS,2417220440,21141.49,3.19,1.53,0.31,1.48,4.93,0.03
27,LICHSGFIN,LIC Housing Finance Ltd.,FINANCE - HOUSING,1009326000,22473.65,3.39,1.64,0.38,1.09,1.10,0.02
28,MARICO,Marico Ltd.,PERSONAL CARE,1290471198,16226.38,2.45,1.05,0.24,0.99,0.11,0.03
29,MOTHERSUMI,Motherson Sumi Systems Ltd.,AUTO ANCILLARIES,1403526327,23991.88,3.62,1.56,0.31,1.54,2.54,0.02
30,NHPC,NHPC Ltd.,POWER,1.03E+11,6754.22,1.02,1.02,0.15,1.93,3.64,0.08
31,NMDC,NMDC Ltd.,MINING,3163890474,8562.28,1.29,1.36,0.21,1.37,-2.17,0.04
32,OIL,Oil India Ltd.,OIL EXPLORATION/PRODUCTION,8015146070,5201.83,0.78,0.57,0.09,1.40,-15.38,0.04
33,OFSS,Oracle Financial Services Software Ltd.,COMPUTERS - SOFTWARE,426394815,8003.06,1.21,0.53,0.07,0.90,2.40,0.05
34,PETRONET,Petronet LNG Ltd.,GAS,7500000440,12961.50,1.95,1.30,0.01,24.58,-1.78,0.02
35,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,512682730,12390.52,1.87,1.15,0.32,1.42,4.60,0.03
36,PEL,Piramal Enterprises Ltd.,PHARMACEUTICALS,345126200,22681.73,3.42,1.28,0.15,1.74,2.26,0.03
37,PFC,Power Finance Corporation Ltd.,FINANCIAL INSTITUTION,26400814080,11013.89,1.66,1.50,0.23,1.74,-8.12,0.03
38,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,7552.68,1.14,0.26,0.02,0.75,7.68,0.11
