Annexure II-  Nifty 50 Index : October 2017,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,SHIPPING,4141903522,33866.90,0.85,1.72,0.36,1.21,14.23,0.02
2,AMBUJACEM,Ambuja Cements Ltd.,CEMENT AND CEMENT PRODUCTS,3971290458,20681.49,0.52,1.34,0.34,1.20,5.65,0.03
3,ASIANPAINT,Asian Paints Ltd.,PAINTS,959197790,53235.43,1.34,1.03,0.23,1.24,4.34,0.03
4,AUROPHARMA,Aurobindo Pharma Ltd.,PHARMACEUTICALS,585882409,21372.99,0.54,1.27,0.16,1.34,9.88,0.02
5,AXISBANK,Axis Bank Ltd.,BANKS,4795250548,89056.55,2.24,1.13,0.18,3.18,2.75,0.02
6,BAJAJ-AUTO,Bajaj Auto Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,2893670200,44297.37,1.11,0.83,0.22,0.80,4.75,0.03
7,BAJFINANCE,Bajaj Finance Ltd.,FINANCE,1153034616,42561.16,1.07,1.83,0.27,1.98,-2.04,0.02
8,BPCL,Bharat Petroleum Corporation Ltd.,REFINERIES,21692527440,42295.22,1.06,1.07,0.17,1.62,14.92,0.02
9,BHARTIARTL,Bharti Airtel Ltd.,TELECOMMUNICATION - SERVICES,19987000510,65587.74,1.65,0.73,0.08,2.84,27.67,0.03
10,INFRATEL,Bharti Infratel Ltd.,TELECOMMUNICATION - EQUIPMENT,18496082460,31076.56,0.78,0.74,0.05,3.07,10.98,0.03
11,BOSCHLTD,Bosch Ltd.,AUTO ANCILLARIES,305207400,19239.24,0.48,1.12,0.25,1.16,2.27,0.03
12,CIPLA,Cipla Ltd.,PHARMACEUTICALS,1609370694,31816.29,0.80,0.70,0.10,1.65,7.08,0.02
13,COALINDIA,Coal India Ltd.,MINING,62074091770,37340.36,0.94,0.90,0.16,1.04,5.76,0.03
14,DRREDDY,Dr. Reddy's Laboratories Ltd.,PHARMACEUTICALS,829284640,29398.96,0.74,0.53,0.04,1.11,4.27,0.03
15,EICHERMOT,Eicher Motors Ltd.,AUTOMOBILES - 4 WHEELERS,272225490,42996.29,1.08,1.28,0.22,0.95,3.27,0.02
16,GAIL,GAIL (India) Ltd.,GAS,16913032000,29898.18,0.75,0.84,0.12,1.68,11.01,0.02
17,HCLTECH,HCL Technologies Ltd.,COMPUTERS - SOFTWARE,2784052928,47651.85,1.20,0.44,0.05,1.52,-2.17,0.02
18,HDFCBANK,HDFC Bank Ltd.,BANKS,5162785834,368807.48,9.27,0.72,0.28,1.15,0.16,0.02
19,HEROMOTOCO,Hero MotoCorp Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,399393676,49972.84,1.26,1.03,0.26,0.84,2.00,0.02
20,HINDALCO,Hindalco Industries Ltd.,ALUMINIUM,2243609879,38996.18,0.98,1.79,0.29,1.91,11.14,0.02
21,HINDPETRO,Hindustan Petroleum Corporation Ltd.,REFINERIES,15238226250,33387.49,0.84,1.46,0.17,2.13,4.77,0.03
22,HINDUNILVR,Hindustan Unilever Ltd.,DIVERSIFIED,2164477780,88388.29,2.22,0.71,0.17,1.17,5.41,0.02
23,HDFC,Housing Development Finance Corporation Ltd.,FINANCE - HOUSING,3188849520,272232.08,6.84,1.00,0.26,0.77,-1.99,0.02
24,ITC,I T C Ltd.,CIGARETTES,12180306282,226541.52,5.69,1.16,0.20,0.82,2.86,0.03
25,ICICIBANK,ICICI Bank Ltd.,BANKS,12833149044,192561.40,4.84,1.44,0.27,3.53,8.50,0.03
26,IBULHSGFIN,Indiabulls Housing Finance Ltd.,FINANCE - HOUSING,848762280,40124.30,1.01,1.21,0.17,1.69,3.09,0.02
27,IOC,Indian Oil Corporation Ltd.,REFINERIES,48559049640,42370.20,1.06,1.22,0.19,1.78,3.75,0.02
28,INDUSINDBK,IndusInd Bank Ltd.,BANKS,5988067920,82819.62,2.08,1.16,0.30,1.35,-3.27,0.02
29,INFY,Infosys Ltd.,COMPUTERS - SOFTWARE,11484859140,184219.32,4.63,0.75,0.12,1.00,2.44,0.02
30,KOTAKBANK,Kotak Mahindra Bank Ltd.,BANKS,9519408725,136610.18,3.43,0.84,0.21,1.61,2.27,0.02
31,LT,Larsen & Toubro Ltd.,ENGINEERING,2801091124,150646.04,3.79,1.14,0.35,1.33,7.03,0.02
32,LUPIN,Lupin Ltd.,PHARMACEUTICALS,903594276,24616.91,0.62,0.66,0.07,1.21,1.39,0.02
33,M&M,Mahindra & Mahindra Ltd.,AUTOMOBILES - 4 WHEELERS,3105461920,62643.38,1.57,0.98,0.23,1.18,7.22,0.02
34,MARUTI,Maruti Suzuki India Ltd.,AUTOMOBILES - 4 WHEELERS,1510400300,109140.02,2.74,1.26,0.39,0.80,2.92,0.02
35,NTPC,NTPC Ltd.,POWER,82454644000,55296.15,1.39,0.66,0.11,1.18,8.24,0.03
36,ONGC,Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION/PRODUCTION,64166175900,53953.49,1.36,0.58,0.08,1.36,11.79,0.02
37,POWERGRID,Power Grid Corporation of India Ltd.,POWER,52315896480,46549.12,1.17,0.61,0.10,1.46,0.40,0.03
38,RELIANCE,Reliance Industries Ltd.,REFINERIES,65044318560,312104.43,7.84,0.82,0.12,1.62,20.48,0.02
39,SBIN,State Bank of India,BANKS,8632050393,113506.28,2.85,1.47,0.17,6.27,20.46,0.02
40,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2399306980,61022.53,1.53,0.82,0.07,1.65,9.87,0.02
41,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,1914287591,130600.36,3.28,0.48,0.05,0.79,7.72,0.02
42,TATAMOTORS,Tata Motors Ltd.,AUTOMOBILES - 4 WHEELERS,5774696856,80401.10,2.02,1.70,0.32,1.40,6.70,0.02
43,TATASTEEL,Tata Steel Ltd.,STEEL AND STEEL PRODUCTS,9712158890,47164.38,1.19,1.72,0.35,1.47,7.85,0.02
44,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4881760820,30121.64,0.76,0.75,0.09,1.51,5.29,0.02
45,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,1016075164,29237.36,0.73,1.37,0.28,1.60,2.67,0.03
46,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT AND CEMENT PRODUCTS,2745337950,45913.00,1.15,1.32,0.32,1.72,14.19,0.03
47,VEDL,Vedanta Ltd.,MINING,3717194239,61677.55,1.55,1.77,0.26,1.63,5.60,0.02
48,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,9733381542,37207.31,0.94,0.40,0.05,0.91,4.92,0.02
49,YESBANK,Yes Bank Ltd.,BANKS,4580265530,57573.94,1.45,1.52,0.29,2.51,-10.21,0.02
50,ZEEL,Zee Entertainment Enterprises Ltd.,MEDIA & ENTERTAINMENT,960448720,29666.63,0.75,1.23,0.24,1.98,4.19,0.02
,,,,,3978445.10,,,,,,0.02
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Nov-2016 to 31-Oct 2017,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Nov-2016 to 31-Oct 2017,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-Oct 2017,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is the weightage average impact cost,,,,,,,,,,,
