Annexure II-  Nifty 50 Index : June 2020,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,SHIPPING,4063503522,25852.62,0.60,0.94,0.48,1.29,6.21,0.04
2,ASIANPAINT,Asian Paints Ltd.,PAINTS,959197790,76074.12,1.75,0.74,0.44,1.78,0.26,0.02
3,AXISBANK,Axis Bank Ltd.,BANKS,5643934118,91804.23,2.12,1.55,0.66,3.12,5.64,0.05
4,BAJAJ-AUTO,Bajaj Auto Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,2893670200,36799.46,0.85,0.84,0.48,1.90,4.26,0.04
5,BAJFINANCE,Bajaj Finance Ltd.,FINANCE,1203378138,74948.80,1.73,1.49,0.59,4.34,44.91,0.09
6,BAJAJFINSV,Bajaj Finserv Ltd.,FINANCE,795686450,35346.89,0.81,1.38,0.62,3.99,32.70,0.04
7,BPCL,Bharat Petroleum Corporation Ltd.,REFINERIES,21692527440,30018.12,0.69,1.11,0.43,2.86,9.10,0.03
8,BHARTIARTL,Bharti Airtel Ltd.,TELECOMMUNICATION - SERVICES,27277786775,134388.93,3.10,0.77,0.29,1.89,1.31,0.03
9,INFRATEL,Bharti Infratel Ltd.,TELECOMMUNICATION - EQUIPMENT,18496082460,18845.66,0.43,0.78,0.13,3.74,-3.67,0.06
10,BRITANNIA,Britannia Industries Ltd.,FOOD AND FOOD PROCESSING,240468296,42463.38,0.98,0.82,0.44,1.07,6.66,0.02
11,CIPLA,Cipla Ltd.,PHARMACEUTICALS,1612542002,32521.55,0.75,0.43,0.14,1.61,-1.22,0.02
12,COALINDIA,Coal India Ltd.,MINING,61627283270,27836.43,0.64,0.69,0.25,2.78,-5.98,0.05
13,DRREDDY,Dr. Reddy's Laboratories Ltd.,PHARMACEUTICALS,830860410,47854.46,1.10,0.50,0.23,1.42,-3.10,0.02
14,EICHERMOT,Eicher Motors Ltd.,AUTOMOBILES - 4 WHEELERS,273045700,25531.12,0.59,0.95,0.40,1.97,10.79,0.02
15,GAIL,GAIL (India) Ltd.,GAS,45101418660,18889.15,0.44,0.78,0.28,2.54,10.61,0.06
16,GRASIM,Grasim Industries Ltd.,CEMENT AND CEMENT PRODUCTS,1315608476,24458.48,0.56,1.20,0.59,1.84,5.18,0.03
17,HCLTECH,HCL Technologies Ltd.,COMPUTERS - SOFTWARE,5427330192,60444.18,1.39,0.72,0.40,1.48,1.20,0.03
18,HDFCBANK,HDFC Bank Ltd.,BANKS,5486321260,461960.05,10.65,1.08,0.71,2.25,12.00,0.03
19,HEROMOTOCO,Hero MotoCorp Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,399478736,33067.20,0.76,0.93,0.40,1.87,7.88,0.03
20,HINDALCO,Hindalco Industries Ltd.,ALUMINIUM,2246284546,21346.44,0.49,1.38,0.64,2.56,5.29,0.04
21,HINDUNILVR,Hindustan Unilever Ltd.,DIVERSIFIED,2349550042,194636.73,4.49,0.68,0.37,1.13,5.96,0.02
22,HDFC,Housing Development Finance Corporation Ltd.,FINANCE - HOUSING,3459243746,303488.10,6.99,1.24,0.69,2.24,5.77,0.03
23,ICICIBANK,ICICI Bank Ltd.,BANKS,12951255896,227585.94,5.25,1.41,0.73,2.80,5.87,0.05
24,ITC,ITC Ltd.,CIGARETTES,12292231242,169880.48,3.92,0.67,0.29,2.11,-1.37,0.03
25,IOC,Indian Oil Corporation Ltd.,REFINERIES,94141589220,21694.46,0.50,0.75,0.39,2.40,2.58,0.04
26,INDUSINDBK,IndusInd Bank Ltd.,BANKS,6935598580,28649.29,0.66,1.64,0.35,4.16,20.61,0.05
27,INFY,Infosys Ltd.,COMPUTERS - SOFTWARE,21295539400,269566.18,6.21,0.80,0.36,1.96,6.51,0.03
28,JSWSTEEL,JSW Steel Ltd.,STEEL AND STEEL PRODUCTS,2417220440,19223.43,0.44,1.33,0.63,2.18,2.80,0.04
29,KOTAKBANK,Kotak Mahindra Bank Ltd.,BANKS,9894021885,199212.77,4.59,1.08,0.60,2.95,11.15,0.03
30,LT,Larsen & Toubro Ltd.,ENGINEERING,2807984468,115264.32,2.66,1.02,0.61,2.13,1.22,0.03
31,M&M,Mahindra & Mahindra Ltd.,AUTOMOBILES - 4 WHEELERS,6215962720,48887.18,1.13,1.06,0.46,2.49,17.04,0.02
32,MARUTI,Maruti Suzuki India Ltd.,AUTOMOBILES - 4 WHEELERS,1510400300,77599.90,1.79,1.20,0.58,2.00,4.05,0.03
