Annexure II- Nifty Next 50 Index : July 2023,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ABB,ABB India Ltd.,POWER EQUIPMENT,423816750,27275.99,1.92,0.66,0.07,1.94,2.93,0.02
2,ACC,ACC Ltd.,CEMENT,1877872630,18426.72,1.30,1.51,0.27,1.56,11.26,0.02
3,ADANIGREEN,Adani Green Energy Ltd.,POWER,15840324780,18662.38,1.32,1.18,0.05,2.53,15.58,0.04
4,ATGL,Adani Total Gas Ltd.,LPG/CNG/PNG/LNG SUPPLIER,1099810083,8938.62,0.63,1.30,0.07,1.35,1.39,0.03
5,ADANITRANS,Adani Transmission Ltd.,POWER - TRANSMISSION,11154926830,12107.54,0.85,1.44,0.08,2.11,6.97,0.04
6,AWL,Adani Wilmar Ltd.,EDIBLE OIL,1299678605,3146.66,0.22,1.43,0.13,1.22,0.48,0.03
7,AMBUJACEM,Ambuja Cements Ltd.,CEMENT,3971290458,38467.88,2.71,1.68,0.19,1.42,8.71,0.02
8,DMART,Avenue Supermarts Ltd.,DIVERSIFIED RETAIL,6503737030,26301.59,1.86,0.65,0.10,0.99,-3.51,0.03
9,BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,HOLDING COMPANIES,1112935100,16037.93,1.13,0.52,0.04,1.10,7.69,0.04
10,BANKBARODA,Bank of Baroda,PUBLIC SECTOR BANK,10342724358,42569.88,3.00,1.52,0.26,1.72,6.23,0.03
11,BERGEPAINT,Berger Paints India Ltd.,PAINTS,971422485,17991.70,1.27,0.67,0.15,0.79,0.63,0.02
12,BEL,Bharat Electronics Ltd.,DEFENSE,7309778829,52940.71,3.73,0.93,0.15,1.35,3.94,0.03
13,BOSCHLTD,Bosch Ltd.,AUTO ANCILLARIES,294936400,18349.08,1.29,0.70,0.18,1.05,-0.38,0.03
14,CANBK,Canara Bank,PUBLIC SECTOR BANK,18141302520,26138.71,1.84,1.71,0.35,1.81,14.08,0.03
15,CHOLAFIN,Cholamandalam Investment and Finance Company Ltd.,NBFC,1644126912,50517.89,3.56,1.05,0.18,1.39,-0.87,0.03
16,COLPAL,Colgate Palmolive (India) Ltd.,PERSONAL CARE,271985634,30435.35,2.15,0.32,0.04,1.89,19.63,0.03
17,DLF,DLF Ltd.,RESIDENTIAL/COMMERCIAL/SEZ Project,4950630072,36302.99,2.56,1.34,0.30,1.66,5.75,0.03
18,DABUR,Dabur India Ltd.,PERSONAL CARE,1772034671,38064.56,2.69,0.48,0.08,1.32,0.46,0.02
19,NYKAA,FSN E-Commerce Ventures Ltd.,E-RETAIL/ E-COMMERCE,2851884395,9648.84,0.68,0.87,0.05,1.57,-3.16,0.04
20,GAIL,GAIL (India) Ltd.,GAS TRANSMISSION/MARKETING,65750996440,36308.79,2.56,0.62,0.09,1.36,13.37,0.04
21,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,1022703123,44330.63,3.13,0.42,0.05,1.26,-4.17,0.03
22,HDFCAMC,HDFC Asset Management Company Ltd.,ASSET MANAGEMENT COMPANIES,1067347400,22633.83,1.60,1.21,0.20,1.60,10.38,0.03
23,HAVELLS,Havells India Ltd.,CONSUMER ELECTRONICS,626509738,37807.13,2.67,0.82,0.17,1.44,4.00,0.03
24,HAL,Hindustan Aeronautics Ltd.,AEROSPACE,3343875000,41945.13,2.96,0.93,0.11,1.17,4.46,0.02
25,ICICIGI,ICICI Lombard General Insurance Company Ltd.,GENERAL INSURANCE,4912011530,40020.55,2.82,0.69,0.12,1.06,3.05,0.04
26,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,LIFE INSURANCE,14385826560,25454.58,1.80,0.86,0.12,1.61,1.22,0.04
27,IOC,Indian Oil Corporation Ltd.,REFINERIES/MARKETING,141212383830,38925.24,2.75,0.55,0.11,1.63,2.68,0.03
28,IRCTC,Indian Railway Catering And Tourism Corporation Ltd.,TRAVEL,1600000000,22024.61,1.55,0.95,0.24,0.82,0.87,0.02
29,INDUSTOWER,Indus Towers Ltd.,TELECOM - INFRASTRUCTURE,26949369500,12580.62,0.89,1.01,0.10,1.90,4.72,0.04
30,NAUKRI,Info Edge (India) Ltd.,E-RETAIL/ E-COMMERCE,1291841200,40208.00,2.84,1.47,0.28,1.32,2.31,0.03
31,INDIGO,InterGlobe Aviation Ltd.,AIRLINES,3855470990,36176.54,2.55,0.78,0.13,1.63,-1.29,0.02
32,JINDALSTEL,Jindal Steel & Power Ltd.,STEEL,1020088097,27772.68,1.96,1.45,0.25,1.72,15.09,0.02
33,LICI,Life Insurance Corporation of India,LIFE INSURANCE,63249977010,5947.97,0.42,0.86,0.17,0.81,1.22,0.03
34,MARICO,Marico Ltd.,PERSONAL CARE,1293177368,32790.37,2.31,0.30,0.03,1.75,5.57,0.02
35,MUTHOOTFIN,Muthoot Finance Ltd.,NBFC,4014482310,16552.73,1.17,0.65,0.08,0.97,8.93,0.03
36,PIIND,PI Industries Ltd.,PESTICIDES AND AGROCHEMICALS,151718118,32879.07,2.32,0.87,0.12,1.06,-7.80,0.03
37,PAGEIND,Page Industries Ltd.,FABRICS AND GARMENTS,111538740,25750.35,1.82,0.54,0.07,0.90,0.42,0.04
38,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,508345285,45098.00,3.18,0.54,0.13,0.90,0.69,0.02
39,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,7268.66,0.51,0.20,0.02,1.43,10.05,0.05
40,SBICARD,SBI Cards and Payment Services Ltd.,NBFC,9462388490,28373.97,2.00,0.91,0.21,1.02,0.96,0.03
41,SRF,SRF Ltd.,CHEMICALS - SPECIALITY,2964248250,35652.85,2.52,0.92,0.20,1.44,-5.19,0.02
42,MOTHERSON,Samvardhana Motherson International Ltd.,AUTO ANCILLARIES,6776421366,26365.49,1.86,0.96,0.12,1.59,14.70,0.04
43,SHREECEM,Shree Cement Ltd.,CEMENT,360807480,36396.49,2.57,0.68,0.08,1.24,0.93,0.03
