Annexure II-  Nifty 50 Index : July 2023,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ADANIENT,Adani Enterprises Ltd.,TRADING - MINERALS/ MINING,1140001121,76709.99,0.88,2.22,0.11,0.94,4.36,0.02
2,ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,PORT,4320277890,65530.30,0.75,1.84,0.21,1.16,5.22,0.02
3,APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,HOSPITAL,718923285,52070.39,0.60,0.65,0.10,1.58,1.48,0.02
4,ASIANPAINT,Asian Paints Ltd.,PAINTS,959197790,152258.69,1.74,0.43,0.07,1.17,0.46,0.02
5,AXISBANK,Axis Bank Ltd.,PRIVATE SECTOR BANK,6158960782,261438.95,2.99,1.01,0.28,0.94,-3.40,0.02
6,BAJAJ-AUTO,Bajaj Auto Ltd.,MOTOR CYCLES/SCOOTERS,2829573580,55815.04,0.64,0.59,0.12,1.46,5.11,0.02
7,BAJFINANCE,Bajaj Finance Ltd.,NBFC,1211837076,194629.03,2.23,1.26,0.32,2.00,1.95,0.02
8,BAJAJFINSV,Bajaj Finserv Ltd.,GENERAL INSURANCE,1592815460,86557.10,0.99,1.32,0.35,1.54,4.60,0.03
9,BPCL,Bharat Petroleum Corporation Ltd.,REFINERIES/MARKETING,21692527440,36031.29,0.41,0.56,0.08,1.36,3.51,0.02
10,BHARTIARTL,Bharti Airtel Ltd.,TELECOM - SERVICES,27903191840,223479.45,2.56,0.69,0.18,0.75,1.27,0.02
11,BRITANNIA,Britannia Industries Ltd.,CONSUMER FOOD,240868296,56580.82,0.65,0.39,0.05,1.27,-4.59,0.02
12,CIPLA,Cipla Ltd.,PHARMACEUTICALS,1614448872,61651.77,0.71,0.35,0.04,2.13,15.77,0.02
13,COALINDIA,Coal India Ltd.,INDUSTRIAL MINERALS,61627283270,52273.80,0.60,0.63,0.12,0.70,-0.76,0.03
14,DIVISLAB,Divi's Laboratories Ltd.,PHARMACEUTICALS,530937160,46947.16,0.54,0.24,0.01,1.50,2.81,0.03
15,DRREDDY,Dr. Reddy's Laboratories Ltd.,PHARMACEUTICALS,832722710,68575.19,0.78,0.38,0.06,1.14,9.32,0.02
16,EICHERMOT,Eicher Motors Ltd.,MOTOR CYCLES/SCOOTERS,273658460,46049.88,0.53,0.92,0.16,1.89,-5.99,0.02
17,GRASIM,Grasim Industries Ltd.,CEMENT,1316864252,68193.29,0.78,0.89,0.29,1.24,6.62,0.02
18,HCLTECH,HCL Technologies Ltd.,COMPUTERS - SOFTWARE,5427330192,118183.64,1.35,0.95,0.27,1.48,-6.00,0.02
19,HDFCBANK,HDFC Bank Ltd.,PRIVATE SECTOR BANK,7537569464,1232157.44,14.10,1.18,0.51,1.08,-2.95,0.02
20,HDFCLIFE,HDFC Life Insurance Company Ltd.,LIFE INSURANCE,21496442300,69524.87,0.80,1.05,0.19,1.40,-0.67,0.02
21,HEROMOTOCO,Hero MotoCorp Ltd.,MOTOR CYCLES/SCOOTERS,399683308,41615.13,0.48,0.73,0.15,1.50,10.09,0.02
22,HINDALCO,Hindalco Industries Ltd.,ALUMINIUM,2247194585,67570.89,0.77,1.51,0.29,1.40,9.89,0.02
23,HINDUNILVR,Hindustan Unilever Ltd.,DIVERSIFIED,2349591262,228639.67,2.62,0.55,0.12,1.22,-4.38,0.02
24,ICICIBANK,ICICI Bank Ltd.,PRIVATE SECTOR BANK,13991400052,698380.73,7.99,1.00,0.44,0.76,6.82,0.02
25,ITC,ITC Ltd.,CIGARETTES & RELATED PRODUCTS,12428017742,410928.68,4.70,0.67,0.17,1.55,3.12,0.02
26,INDUSINDBK,IndusInd Bank Ltd.,PRIVATE SECTOR BANK,7760229030,92417.34,1.06,1.30,0.28,1.22,3.14,0.02
27,INFY,Infosys Ltd.,COMPUTERS - SOFTWARE,20749373460,483834.72,5.54,1.29,0.34,2.36,1.51,0.02
28,JSWSTEEL,JSW Steel Ltd.,STEEL,2417220440,75022.06,0.86,1.10,0.29,1.34,4.07,0.02
29,KOTAKBANK,Kotak Mahindra Bank Ltd.,PRIVATE SECTOR BANK,9933075635,272930.52,3.12,0.87,0.27,1.26,0.54,0.02
30,LTIM,LTIMindtree Ltd.,COMPUTERS - SOFTWARE,295885357,44868.40,0.51,1.19,0.24,1.46,-5.88,0.03
31,LT,Larsen & Toubro Ltd.,ENGINEERING-DESIGNING-CONSTRUCTION,2811145506,324119.60,3.71,0.84,0.24,1.32,8.31,0.02
32,M&M,Mahindra & Mahindra Ltd.,PASSENGER/UTILITY VEHICLES,6217644155,132080.67,1.51,1.08,0.27,1.97,1.49,0.02
33,MARUTI,Maruti Suzuki India Ltd.,PASSENGER/UTILITY VEHICLES,1510400300,130532.72,1.49,0.68,0.16,1.25,0.32,0.02
34,NTPC,NTPC Ltd.,POWER,96966661340,103746.09,1.19,0.69,0.14,1.57,15.44,0.03
35,NESTLEIND,Nestle India Ltd.,CONSUMER FOOD,964157160,80456.23,0.92,0.50,0.11,0.91,-1.49,0.03
36,ONGC,Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION,62901396030,69047.49,0.79,0.65,0.12,1.17,10.45,0.02
37,POWERGRID,Power Grid Corporation of India Ltd.,POWER - TRANSMISSION,69754528640,90935.14,1.04,0.59,0.09,1.83,4.27,0.03
38,RELIANCE,Reliance Industries Ltd.,REFINERIES/MARKETING,67656118050,862361.79,9.87,0.00,0.00,1.60,-0.04,0.01
39,SBILIFE,SBI Life Insurance Company Ltd.,LIFE INSURANCE,10009016860,57748.77,0.66,0.93,0.26,0.78,-1.89,0.03
40,SBIN,State Bank of India,PUBLIC SECTOR BANK,8924611934,238006.91,2.72,1.23,0.39,1.02,8.27,0.02
41,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2399334970,123452.98,1.41,0.41,0.07,1.06,8.73,0.02
42,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,3659051373,350539.32,4.01,0.94,0.32,1.58,3.61,0.02
43,TATACONSUM,Tata Consumer Products Ltd.,TEA &  COFFEE,929011650,51091.18,0.58,0.79,0.20,1.20,-0.19,0.02
44,TATAMOTORS,Tata Motors Ltd.,PASSENGER/UTILITY VEHICLES,6642981164,113421.93,1.30,1.13,0.22,1.12,8.19,0.02
45,TATASTEEL,Tata Steel Ltd.,STEEL,12221532630,99335.40,1.14,1.19,0.28,1.22,9.96,0.03
46,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4872120870,69566.09,0.80,1.12,0.23,2.10,-1.36,0.03
47,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,125346.84,1.43,0.71,0.17,1.04,-1.43,0.02
48,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,1501215282,31416.61,0.36,1.15,0.31,0.88,-9.14,0.02
49,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT,2886863450,96053.45,1.10,0.77,0.20,1.04,0.28,0.02
50,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,10977683986,60027.90,0.69,1.02,0.37,1.24,4.09,0.02
51,DUMMYREL,DUMMY - JIO FINANCIAL SERVICES LTD.,Non Banking Financial Company (NBFC),67656118050,88578.77,1.01,-,-,-,-,-
,,,,,,,,,,,
,,,,,8738732.10,,,,,,0.02
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Aug-2022 to 31-Jul-2023,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Aug-2022 to 31-Jul-2023,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-Jul-2023,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is the weightage average impact cost,,,,,,,,,,,
