Annexure II-  Nifty 50 Index : February 2018,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,SHIPPING,4141903522,31289.91,0.77,1.32,0.21,1.50,-4.78,0.04
2,AMBUJACEM,Ambuja Cements Ltd.,CEMENT AND CEMENT PRODUCTS,3971290458,18539.87,0.46,0.89,0.16,2.13,-3.61,0.03
3,ASIANPAINT,Asian Paints Ltd.,PAINTS,959197790,50390.74,1.24,0.76,0.15,1.09,-0.94,0.02
4,AUROPHARMA,Aurobindo Pharma Ltd.,PHARMACEUTICALS,585882409,17264.31,0.43,1.12,0.11,1.98,-2.49,0.02
5,AXISBANK,Axis Bank Ltd.,BANKS,5128223384,84057.99,2.08,1.19,0.18,1.81,-10.92,0.03
6,BAJAJ-AUTO,Bajaj Auto Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,2893670200,41080.91,1.01,1.05,0.28,1.68,-9.49,0.03
7,BAJFINANCE,Bajaj Finance Ltd.,FINANCE,1153034616,38770.93,0.96,1.32,0.18,2.17,-2.24,0.03
8,BPCL,Bharat Petroleum Corporation Ltd.,REFINERIES,21692527440,33544.89,0.83,0.95,0.12,1.70,-12.75,0.02
9,BHARTIARTL,Bharti Airtel Ltd.,TELECOMMUNICATION - SERVICES,19987000510,56531.83,1.40,1.07,0.12,1.82,-2.57,0.03
10,INFRATEL,Bharti Infratel Ltd.,TELECOMMUNICATION - EQUIPMENT,18496082460,26932.89,0.67,0.84,0.06,1.58,-1.38,0.04
11,BOSCHLTD,Bosch Ltd.,AUTO ANCILLARIES,305207400,17110.51,0.42,0.73,0.12,1.13,-3.67,0.03
12,CIPLA,Cipla Ltd.,PHARMACEUTICALS,1609889380,29902.05,0.74,0.75,0.09,2.09,-0.42,0.03
13,COALINDIA,Coal India Ltd.,MINING,62074091770,40299.43,1.00,0.57,0.06,1.24,3.20,0.03
14,DRREDDY,Dr. Reddy's Laboratories Ltd.,PHARMACEUTICALS,829436320,27092.58,0.67,0.66,0.04,1.59,0.53,0.03
15,EICHERMOT,Eicher Motors Ltd.,AUTOMOBILES - 4 WHEELERS,272367080,36618.39,0.90,0.95,0.14,1.63,1.91,0.02
16,GAIL,GAIL (India) Ltd.,GAS,16913032000,29403.31,0.73,0.87,0.10,1.45,-4.41,0.03
17,HCLTECH,HCL Technologies Ltd.,COMPUTERS - SOFTWARE,2784248928,52360.59,1.29,0.28,0.02,1.71,-4.69,0.02
18,HDFCBANK,HDFC Bank Ltd.,BANKS,5176128234,385238.00,9.52,0.74,0.28,1.05,-6.06,0.03
19,HEROMOTOCO,Hero MotoCorp Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,399414042,46688.61,1.15,0.81,0.17,1.28,-2.57,0.02
20,HINDALCO,Hindalco Industries Ltd.,ALUMINIUM,2244889146,35808.23,0.88,1.67,0.29,1.49,-4.20,0.03
