Annexure II-  Nifty 50 Index : June 2021,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,PORT,4083503522,51724.11,0.76,1.16,0.22,3.99,-8.56,0.04
2,ASIANPAINT,Asian Paints Ltd.,PAINTS,959197790,134917.79,1.98,0.70,0.17,1.14,0.51,0.01
3,AXISBANK,Axis Bank Ltd.,PRIVATE SECTOR BANK,6130189628,192663.28,2.83,1.48,0.43,1.19,-0.32,0.02
4,BAJAJ-AUTO,Bajaj Auto Ltd.,MOTOR CYCLES/SCOOTERS,2893670200,53828.99,0.79,0.71,0.21,0.97,-1.41,0.02
5,BAJFINANCE,Bajaj Finance Ltd.,NBFC,1207188690,159769.85,2.34,1.52,0.42,2.06,6.89,0.02
6,BAJAJFINSV,Bajaj Finserv Ltd.,GENERAL INSURANCE,795687220,73226.12,1.07,1.36,0.39,1.43,2.56,0.03
7,BPCL,Bharat Petroleum Corporation Ltd.,REFINERIES/MARKETING,21692527440,43663.37,0.64,0.91,0.20,0.63,-0.83,0.02
8,BHARTIARTL,Bharti Airtel Ltd.,TELECOM - SERVICES,27460136340,124136.02,1.82,0.84,0.21,0.96,-1.73,0.02
9,BRITANNIA,Britannia Industries Ltd.,CONSUMER FOOD,240868296,43075.16,0.63,0.32,0.07,0.70,5.85,0.02
10,CIPLA,Cipla Ltd.,PHARMACEUTICALS,1613193506,49387.68,0.72,0.42,0.06,0.87,2.38,0.02
11,COALINDIA,Coal India Ltd.,INDUSTRIAL MINERALS,61627283270,30727.98,0.45,0.89,0.23,1.74,-0.71,0.04
12,DIVISLAB,Divi's Laboratories Ltd.,PHARMACEUTICALS,530937160,56172.09,0.82,0.67,0.14,1.13,5.11,0.02
13,DRREDDY,Dr. Reddy's Laboratories Ltd.,PHARMACEUTICALS,831721570,65852.83,0.97,0.26,0.02,1.05,2.15,0.02
14,EICHERMOT,Eicher Motors Ltd.,MOTOR CYCLES/SCOOTERS,273388422,37243.34,0.55,1.04,0.31,1.20,-0.19,0.02
15,GRASIM,Grasim Industries Ltd.,CEMENT,1316155702,57205.06,0.84,0.93,0.26,1.05,1.87,0.02
16,HCLTECH,HCL Technologies Ltd.,COMPUTERS - SOFTWARE,5427330192,106755.58,1.57,0.70,0.16,0.86,4.05,0.02
17,HDFCBANK,HDFC Bank Ltd.,PRIVATE SECTOR BANK,5524067578,653685.57,9.59,1.23,0.54,0.71,-1.18,0.02
