Annexure II- Nifty Next 50 Index : Jan 2023,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ACC,ACC Ltd.,CEMENT,1877872630,18982.65,1.48,1.00,0.27,3.40,-19.38,0.03
2,ADANIGREEN,Adani Green Energy Ltd.,POWER,15840324780,22190.00,1.73,1.13,0.10,6.63,-36.64,0.28
3,ATGL,Adani Total Gas Ltd.,LPG/CNG/PNG/LNG SUPPLIER,1099810083,30157.42,2.35,1.39,0.16,6.53,-42.91,0.69
4,ADANITRANS,Adani Transmission Ltd.,POWER - TRANSMISSION,11154926830,25738.60,2.00,1.27,0.16,5.85,-31.49,0.34
5,AMBUJACEM,Ambuja Cements Ltd.,CEMENT,3971290458,35204.26,2.74,0.97,0.18,4.23,-23.45,0.09
6,DMART,Avenue Supermarts Ltd.,DIVERSIFIED RETAIL,6477746910,25967.17,2.02,0.86,0.22,1.59,-13.92,0.03
7,BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,HOLDING COMPANIES,1112935100,13287.03,1.03,0.82,0.16,1.84,2.48,0.04
8,BANDHANBNK,Bandhan Bank Ltd.,PRIVATE SECTOR BANK,16108256600,22081.21,1.72,1.13,0.25,1.50,4.27,0.03
9,BANKBARODA,Bank of Baroda,PUBLIC SECTOR BANK,10342724358,37321.55,2.90,1.37,0.34,2.53,-9.61,0.03
10,BERGEPAINT,Berger Paints India Ltd.,PAINTS,971349249,15927.12,1.24,0.91,0.35,1.17,-5.54,0.03
11,BEL,Bharat Electronics Ltd.,DEFENSE,7309778829,40618.71,3.16,0.85,0.21,2.38,-4.95,0.04
12,BIOCON,Biocon Ltd.,PHARMACEUTICALS,6003000000,12470.71,0.97,0.76,0.18,1.24,-10.23,0.03
13,BOSCHLTD,Bosch Ltd.,AUTO ANCILLARIES,294936400,17395.47,1.35,1.02,0.42,1.01,-1.36,0.04
14,CHOLAFIN,Cholamandalam Investment and Finance Company Ltd.,NBFC,1643372412,33301.73,2.59,1.24,0.33,1.99,-2.21,0.03
15,COLPAL,Colgate Palmolive (India) Ltd.,PERSONAL CARE,271985634,23128.82,1.80,0.44,0.14,0.82,-5.42,0.03
16,DLF,DLF Ltd.,RESIDENTIAL/COMMERCIAL/SEZ Project,4950630072,26315.54,2.05,1.50,0.50,1.17,-5.05,0.03
17,DABUR,Dabur India Ltd.,PERSONAL CARE,1771763464,37768.19,2.94,0.66,0.22,1.18,-0.66,0.02
18,NYKAA,FSN E-Commerce Ventures Ltd.,E-RETAIL/ E-COMMERCE,2848275690,9723.36,0.76,0.92,0.10,3.18,-11.72,0.05
19,GAIL,GAIL (India) Ltd.,GAS TRANSMISSION/MARKETING,65750996440,30635.56,2.38,0.55,0.09,1.48,-0.94,0.04
20,GLAND,Gland Pharma Ltd.,PHARMACEUTICALS,164690223,4124.50,0.32,0.38,0.04,1.86,-17.48,0.03
21,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,1022695318,41273.24,3.21,0.73,0.16,1.10,4.48,0.03
22,HDFCAMC,HDFC Asset Management Company Ltd.,ASSET MANAGEMENT COMPANIES,1066594885,17819.86,1.39,1.02,0.34,1.16,-13.35,0.03
23,HAVELLS,Havells India Ltd.,CONSUMER ELECTRONICS,626509738,35370.75,2.75,0.81,0.26,1.69,7.44,0.03
24,HAL,Hindustan Aeronautics Ltd.,AEROSPACE,3343875000,25488.61,1.98,0.86,0.19,1.27,0.85,0.03
25,ICICIGI,ICICI Lombard General Insurance Company Ltd.,GENERAL INSURANCE,4910974530,34457.54,2.68,0.75,0.24,1.38,-8.66,0.04
26,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,LIFE INSURANCE,14385618460,20986.78,1.63,0.86,0.28,1.38,0.24,0.04
27,IOC,Indian Oil Corporation Ltd.,REFINERIES/MARKETING,141212383830,37226.76,2.90,0.64,0.20,1.27,6.86,0.04
28,IRCTC,Indian Railway Catering And Tourism Corporation Ltd.,TRAVEL,1600000000,23113.79,1.80,1.26,0.44,1.06,-0.48,0.03
29,INDUSTOWER,Indus Towers Ltd.,TELECOM - INFRASTRUCTURE,26949369500,15296.19,1.19,1.13,0.25,3.87,-19.51,0.04
30,NAUKRI,Info Edge (India) Ltd.,E-RETAIL/ E-COMMERCE,1291841200,33983.63,2.64,1.34,0.35,1.29,-6.64,0.03
31,INDIGO,InterGlobe Aviation Ltd.,AIRLINES,3854747880,27383.60,2.13,1.16,0.29,1.24,5.81,0.03
32,LTIM,LTIMindtree Ltd.,COMPUTERS - SOFTWARE,295798429,47843.81,3.72,1.18,0.33,1.39,0.07,0.03
33,LICI,Life Insurance Corporation of India,LIFE INSURANCE,63249977010,8599.19,0.67,0.81,0.20,1.62,-4.57,0.03
34,MARICO,Marico Ltd.,PERSONAL CARE,1293012108,30768.76,2.39,0.65,0.20,0.97,-2.30,0.02
35,MPHASIS,MphasiS Ltd.,COMPUTERS - SOFTWARE,1883232260,20513.74,1.60,1.11,0.32,1.42,5.07,0.03
36,MUTHOOTFIN,Muthoot Finance Ltd.,NBFC,4014362510,13516.16,1.05,0.76,0.17,1.15,-1.78,0.04
37,PAYTM,One 97 Communications Ltd.,FINANCIAL TECHNOLOGY (FINTECH),649334387,2510.93,0.20,0.88,0.08,2.56,-0.02,0.03
38,PIIND,PI Industries Ltd.,PESTICIDES AND AGROCHEMICALS,151718118,28786.02,2.24,0.79,0.21,1.23,-12.36,0.04
