Annexure II-  Nifty 50 Index : June 2019,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,SHIPPING,4141903522,32281.17,0.67,1.32,0.24,1.25,-1.49,0.03
2,ASIANPAINT,Asian Paints Ltd.,PAINTS,959197790,61228.52,1.28,0.96,0.31,1.20,-3.49,0.01
3,AXISBANK,Axis Bank Ltd.,BANKS,5238214864,165178.99,3.44,1.13,0.31,1.33,0.03,0.02
4,BAJAJ-AUTO,Bajaj Auto Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,2893670200,36812.48,0.77,0.77,0.16,1.49,-3.38,0.02
5,BAJFINANCE,Bajaj Finance Ltd.,FINANCE,1159788396,87520.59,1.82,1.45,0.31,1.10,6.17,0.02
6,BAJAJFINSV,Bajaj Finserv Ltd.,FINANCE,795680555,51550.03,1.07,1.33,0.37,1.07,4.11,0.02
7,BPCL,Bharat Petroleum Corporation Ltd.,REFINERIES,21692527440,31498.96,0.66,1.50,0.23,1.80,-4.13,0.02
8,BHARTIARTL,Bharti Airtel Ltd.,TELECOMMUNICATION - SERVICES,25654955910,65810.35,1.37,1.23,0.22,1.33,-0.62,0.03
9,INFRATEL,Bharti Infratel Ltd.,TELECOMMUNICATION - EQUIPMENT,18496082460,22721.14,0.47,0.32,0.02,1.57,-0.72,0.03
10,BRITANNIA,Britannia Industries Ltd.,FOOD AND FOOD PROCESSING,240318294,32308.70,0.67,0.76,0.19,1.39,-6.10,0.02
11,CIPLA,Cipla Ltd.,PHARMACEUTICALS,1611484158,28094.09,0.59,0.78,0.19,1.36,-0.97,0.02
12,COALINDIA,Coal India Ltd.,MINING,61627283270,45358.91,0.94,0.44,0.06,1.48,0.12,0.03
13,DRREDDY,Dr. Reddy's Laboratories Ltd.,PHARMACEUTICALS,830533770,30926.23,0.64,0.32,0.02,1.30,-4.78,0.02
14,EICHERMOT,Eicher Motors Ltd.,AUTOMOBILES - 4 WHEELERS,272825700,26629.94,0.55,1.35,0.26,1.03,-4.06,0.02
15,GAIL,GAIL (India) Ltd.,GAS,22550709330,28842.24,0.60,0.91,0.15,2.76,-13.59,0.02
16,GRASIM,Grasim Industries Ltd.,CEMENT AND CEMENT PRODUCTS,1315218080,36067.23,0.75,1.25,0.29,1.25,3.16,0.02
17,HCLTECH,HCL Technologies Ltd.,COMPUTERS - SOFTWARE,2712557736,57758.49,1.20,0.52,0.07,1.11,-2.55,0.02
18,HDFCBANK,HDFC Bank Ltd.,BANKS,5465624542,527586.49,10.99,0.72,0.36,0.73,0.76,0.02
19,HEROMOTOCO,Hero MotoCorp Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,399453768,33513.67,0.70,1.01,0.21,1.96,-3.68,0.02
20,HINDALCO,Hindalco Industries Ltd.,ALUMINIUM,2245845916,30225.16,0.63,1.33,0.27,1.43,5.10,0.02
21,HINDUNILVR,Hindustan Unilever Ltd.,DIVERSIFIED,2164801037,127703.35,2.66,0.65,0.18,1.06,-0.05,0.02
22,HDFC,Housing Development Finance Corporation Ltd.,FINANCE - HOUSING,3439781976,377017.30,7.85,1.22,0.46,1.14,0.43,0.01
23,ICICIBANK,ICICI Bank Ltd.,BANKS,12902728680,281989.14,5.87,1.32,0.37,1.18,3.16,0.02
24,ITC,ITC Ltd.,CIGARETTES,12258631602,234991.84,4.89,0.85,0.30,0.75,-1.69,0.02
25,IBULHSGFIN,Indiabulls Housing Finance Ltd.,FINANCE - HOUSING,855148182,20267.27,0.42,2.35,0.26,5.33,-22.74,0.04
26,IOC,Indian Oil Corporation Ltd.,REFINERIES,94141589220,38159.35,0.79,1.37,0.23,1.53,-5.83,0.03
27,INDUSINDBK,IndusInd Bank Ltd.,BANKS,6031349120,72311.35,1.51,1.29,0.28,2.79,-12.14,0.03
28,INFY,Infosys Ltd.,COMPUTERS - SOFTWARE,21826847220,278004.19,5.79,0.49,0.08,0.87,-0.78,0.02
29,JSWSTEEL,JSW Steel Ltd.,STEEL AND STEEL PRODUCTS,2417220440,28081.33,0.58,1.29,0.27,2.22,1.80,0.03
