Annexure II- Nifty Next 50 Index : December 2018,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ABB,ABB India Ltd.,ELECTRICAL EQUIPMENT,423816750,7081.71,1.06,0.77,0.14,1.46,-5.11,0.05
2,ACC,ACC Ltd.,CEMENT AND CEMENT PRODUCTS,1877871730,12744.08,1.90,1.27,0.29,2.03,1.52,0.02
3,ABCAPITAL,Aditya Birla Capital Ltd.,FINANCE,22013956890,5943.77,0.89,1.15,0.25,1.56,-4.81,0.05
4,AMBUJACEM,Ambuja Cements Ltd.,CEMENT AND CEMENT PRODUCTS,3971290458,16537.84,2.46,1.31,0.30,2.31,3.52,0.04
5,ASHOKLEY,Ashok Leyland Ltd.,AUTOMOBILES - 4 WHEELERS,2935527276,14743.69,2.20,1.15,0.15,1.82,-8.77,0.03
6,AUROPHARMA,Aurobindo Pharma Ltd.,PHARMACEUTICALS,585907609,20613.17,3.07,1.03,0.17,1.98,-9.59,0.02
7,DMART,Avenue Supermarts Ltd.,MISCELLANEOUS,6240844860,17045.65,2.54,1.20,0.21,2.25,7.65,0.04
8,BANDHANBNK,Bandhan Bank Ltd.,BANKS,11928049440,6562.22,0.98,1.30,0.12,2.88,13.75,0.05
9,BANKBARODA,Bank of Baroda,BANKS,5291032264,11314.34,1.69,1.62,0.21,1.50,13.09,0.04
10,BEL,Bharat Electronics Ltd.,ELECTRONICS - INDUSTRIAL,2436592943,8143.34,1.21,0.90,0.07,2.32,5.65,0.05
11,BHEL,Bharat Heavy Electricals Ltd.,ELECTRICAL EQUIPMENT,7342800000,9930.04,1.48,1.28,0.21,2.42,7.26,0.05
12,BIOCON,Biocon Ltd.,PHARMACEUTICALS,3000000000,13210.05,1.97,1.10,0.17,1.55,0.75,0.03
13,BOSCHLTD,Bosch Ltd.,AUTO ANCILLARIES,305207400,17956.45,2.68,0.51,0.06,1.50,3.36,0.04
14,BRITANNIA,Britannia Industries Ltd.,FOOD AND FOOD PROCESSING,240318294,36685.69,5.47,0.89,0.27,1.46,-1.71,0.04
15,CADILAHC,Cadila Healthcare Ltd.,PHARMACEUTICALS,1023742595,8918.08,1.33,0.99,0.16,1.36,-4.61,0.03
16,COLPAL,Colgate Palmolive (India) Ltd.,PERSONAL CARE,271985634,17905.89,2.67,0.43,0.07,2.03,10.16,0.04
17,CONCOR,Container Corporation of India Ltd.,TRAVEL AND TRANSPORT,2437177390,15084.42,2.25,0.82,0.13,1.16,1.89,0.04
18,DLF,DLF Ltd.,CONSTRUCTION,3568956884,7920.85,1.18,1.77,0.30,3.04,-0.31,0.04
19,DABUR,Dabur India Ltd.,PERSONAL CARE,1766264421,24340.54,3.63,0.94,0.20,1.92,5.27,0.03
20,GICRE,General Insurance Corporation of India,FINANCE,8772000000,6361.45,0.95,0.04,0.00,1.55,-9.12,0.09
21,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,1022166096,30658.90,4.57,0.80,0.13,1.91,8.04,0.04
22,HDFCLIFE,HDFC Standard Life Insurance Company Ltd.,FINANCE,20169299970,12493.67,1.86,0.75,0.11,1.00,-2.41,0.04
23,HAVELLS,Havells India Ltd.,ELECTRICAL EQUIPMENT,625472910,17300.58,2.58,1.21,0.25,1.63,0.99,0.03
24,HINDZINC,Hindustan Zinc Ltd.,METALS,8450638000,7064.31,1.05,0.70,0.10,1.30,4.48,0.04
25,ICICIGI,ICICI Lombard General Insurance Company Ltd.,FINANCE,4540644440,13738.06,2.05,0.46,0.03,2.78,3.68,0.07
26,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,FINANCE,14357844810,9784.15,1.46,0.99,0.17,1.68,-0.23,0.04
27,INDIGO,InterGlobe Aviation Ltd.,TRAVEL AND TRANSPORT,3844068380,11196.33,1.67,0.89,0.08,2.15,12.21,0.03
28,L&TFH,L&T Finance Holdings Ltd.,FINANCE,19973318600,9448.58,1.41,1.84,0.35,2.38,5.83,0.04
29,LICHSGFIN,LIC Housing Finance Ltd.,FINANCE - HOUSING,1009326000,14797.73,2.21,1.32,0.30,2.52,4.79,0.03
30,LUPIN,Lupin Ltd.,PHARMACEUTICALS,904532452,20237.96,3.02,0.94,0.17,1.70,-4.79,0.03
31,MRF,MRF Ltd.,TYRES,42411430,13920.49,2.07,0.89,0.26,1.65,-0.52,0.04
32,MARICO,Marico Ltd.,PERSONAL CARE,1290864398,19280.35,2.87,0.79,0.15,1.95,4.67,0.03
33,MOTHERSUMI,Motherson Sumi Systems Ltd.,AUTO ANCILLARIES,3157934237,20022.25,2.98,1.17,0.17,2.86,7.16,0.04
