Annexure II-  Nifty 50 Index : December 2018,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,SHIPPING,4141903522,30510.50,0.70,1.41,0.33,2.28,6.03,0.03
2,ASIANPAINT,Asian Paints Ltd.,PAINTS,959197790,61900.25,1.42,0.94,0.27,1.87,2.01,0.02
3,AXISBANK,Axis Bank Ltd.,BANKS,5139752272,109921.57,2.53,1.26,0.28,1.55,-0.93,0.02
4,BAJAJ-AUTO,Bajaj Auto Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,2893670200,36994.72,0.85,1.03,0.26,1.58,-0.93,0.03
5,BAJFINANCE,Bajaj Finance Ltd.,FINANCE,1155936776,62681.34,1.44,1.46,0.27,1.69,4.23,0.02
6,BAJAJFINSV,Bajaj Finserv Ltd.,FINANCE,795680555,39167.23,0.90,1.42,0.34,2.15,8.05,0.03
7,BPCL,Bharat Petroleum Corporation Ltd.,REFINERIES,21692527440,29115.17,0.67,1.42,0.18,1.52,11.82,0.03
8,BHARTIARTL,Bharti Airtel Ltd.,TELECOMMUNICATION - SERVICES,19987000535,41223.19,0.95,1.11,0.17,2.41,-0.32,0.03
9,INFRATEL,Bharti Infratel Ltd.,TELECOMMUNICATION - EQUIPMENT,18496082460,22036.23,0.51,0.33,0.03,1.26,0.88,0.04
10,CIPLA,Cipla Ltd.,PHARMACEUTICALS,1610837252,26360.14,0.61,0.82,0.15,1.30,-3.95,0.03
11,COALINDIA,Coal India Ltd.,MINING,62074091770,40349.71,0.93,0.50,0.06,1.53,-1.69,0.03
12,DRREDDY,Dr. Reddy's Laboratories Ltd.,PHARMACEUTICALS,830229285,31715.51,0.73,0.59,0.06,1.48,-3.88,0.02
13,EICHERMOT,Eicher Motors Ltd.,AUTOMOBILES - 4 WHEELERS,272747500,32213.55,0.74,1.22,0.25,1.64,-1.06,0.02
14,GAIL,GAIL (India) Ltd.,GAS,22550709330,32500.08,0.75,0.74,0.10,1.75,5.03,0.02
15,GRASIM,Grasim Industries Ltd.,CEMENT AND CEMENT PRODUCTS,1315182576,32574.44,0.75,1.19,0.26,1.69,-4.69,0.03
16,HCLTECH,HCL Technologies Ltd.,COMPUTERS - SOFTWARE,2785249808,53719.11,1.24,0.53,0.06,1.89,-4.99,0.02
17,HDFCBANK,HDFC Bank Ltd.,BANKS,5436985890,455658.29,10.48,0.69,0.29,1.01,-0.32,0.02
18,HEROMOTOCO,Hero MotoCorp Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,399438678,40298.62,0.93,0.89,0.21,2.12,1.61,0.02
19,HINDALCO,Hindalco Industries Ltd.,ALUMINIUM,2245512385,33015.77,0.76,1.43,0.23,1.80,0.00,0.03
20,HINDPETRO,Hindustan Petroleum Corporation Ltd.,REFINERIES,15238226250,18909.50,0.44,1.35,0.11,1.71,9.00,0.03
21,HINDUNILVR,Hindustan Unilever Ltd.,DIVERSIFIED,2164648943,129983.81,2.99,0.75,0.20,1.52,3.74,0.01
22,HDFC,Housing Development Finance Corporation Ltd.,FINANCE - HOUSING,3433096404,324361.69,7.46,1.25,0.43,1.53,-1.04,0.02
23,ITC,I T C Ltd.,CIGARETTES,12245059882,241417.48,5.55,0.85,0.28,1.12,-1.45,0.03
24,ICICIBANK,ICICI Bank Ltd.,BANKS,12880206278,231940.31,5.34,1.33,0.30,1.23,1.41,0.02
25,IBULHSGFIN,Indiabulls Housing Finance Ltd.,FINANCE - HOUSING,853391352,28418.06,0.65,2.07,0.27,3.89,19.32,0.04
26,IOC,Indian Oil Corporation Ltd.,REFINERIES,97118099280,33275.09,0.77,1.27,0.18,2.32,1.82,0.03
27,INDUSINDBK,IndusInd Bank Ltd.,BANKS,6020550370,81843.66,1.88,0.96,0.24,1.32,-1.99,0.02
28,INFY,Infosys Ltd.,COMPUTERS - SOFTWARE,21843026090,250446.24,5.76,0.58,0.09,1.66,-1.27,0.02
29,JSWSTEEL,JSW Steel Ltd.,STEEL AND STEEL PRODUCTS,2417220440,31142.26,0.72,1.28,0.27,2.01,-2.39,0.03
30,KOTAKBANK,Kotak Mahindra Bank Ltd.,BANKS,9535928430,167746.52,3.86,1.04,0.28,2.68,1.83,0.02
31,LT,Larsen & Toubro Ltd.,ENGINEERING,2804440578,177387.04,4.08,1.09,0.39,1.36,0.35,0.02
32,M&M,Mahindra & Mahindra Ltd.,AUTOMOBILES - 4 WHEELERS,6215962720,74950.52,1.72,1.17,0.32,1.87,1.64,0.02
33,MARUTI,Maruti Suzuki India Ltd.,AUTOMOBILES - 4 WHEELERS,1510400300,99227.86,2.28,1.12,0.34,1.80,-2.56,0.02
34,NTPC,NTPC Ltd.,POWER,82454644000,50388.45,1.16,0.61,0.17,1.52,6.24,0.04
35,ONGC,Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION/PRODUCTION,64166175900,46168.85,1.06,1.01,0.20,1.42,6.84,0.03
36,POWERGRID,Power Grid Corporation of India Ltd.,POWER,52315896480,45727.23,1.05,0.54,0.12,1.39,10.27,0.03
37,RELIANCE,Reliance Industries Ltd.,REFINERIES,63385607220,383784.01,8.83,1.37,0.44,1.44,-3.97,0.02
38,SBIN,State Bank of India,BANKS,8924587534,110912.99,2.55,1.41,0.32,1.26,3.95,0.02
39,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2399328274,47513.90,1.09,0.87,0.10,3.15,-12.61,0.02
40,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,3752384706,198896.65,4.58,0.44,0.05,1.11,-3.82,0.02
41,TATAMOTORS,Tata Motors Ltd.,AUTOMOBILES - 4 WHEELERS,5774697388,31414.64,0.72,1.27,0.22,2.15,0.44,0.03
42,TATASTEEL,Tata Steel Ltd.,STEEL AND STEEL PRODUCTS,11266107550,39330.38,0.90,1.37,0.30,1.60,-1.60,0.02
43,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4905969755,45411.23,1.04,0.62,0.07,1.40,2.44,0.03
44,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,38846.86,0.89,0.89,0.16,1.61,0.42,0.02
45,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,1018685340,27807.05,0.64,1.43,0.27,2.25,0.06,0.03
46,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT AND CEMENT PRODUCTS,2746357620,41650.19,0.96,1.13,0.33,1.66,-0.22,0.03
47,VEDL,Vedanta Ltd.,MINING,3717196639,37580.86,0.86,1.36,0.23,1.80,3.24,0.02
48,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,9048230346,37420.09,0.86,0.38,0.05,1.57,1.91,0.02
49,YESBANK,Yes Bank Ltd.,BANKS,4623905770,33625.04,0.77,1.33,0.10,3.10,7.07,0.04
50,ZEEL,Zee Entertainment Enterprises Ltd.,MEDIA & ENTERTAINMENT,960466500,26541.63,0.61,0.79,0.15,2.76,-2.49,0.03
,,,,,4346025.50,,,,,,0.02
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Jan-2018 to 31-Dec 2018,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
