Annexure II- Nifty Next 50 Index : Dec 2019,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ACC,ACC Ltd.,CEMENT AND CEMENT PRODUCTS,1877872630,12216.36,1.56,1.32,0.44,1.14,-5.03,0.02
2,AMBUJACEM,Ambuja Cements Ltd.,CEMENT AND CEMENT PRODUCTS,3971290458,14418.27,1.84,1.56,0.52,1.66,-4.10,0.03
3,ASHOKLEY,Ashok Leyland Ltd.,AUTOMOBILES - 4 WHEELERS,2935527276,11723.03,1.50,2.00,0.41,1.41,2.97,0.04
4,AUROPHARMA,Aurobindo Pharma Ltd.,PHARMACEUTICALS,585938609,12848.93,1.64,0.80,0.09,1.54,1.54,0.02
5,DMART,Avenue Supermarts Ltd.,MISCELLANEOUS,6269603690,20746.31,2.65,1.06,0.20,1.96,0.87,0.03
6,BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,FINANCE,1112935100,17440.09,2.23,0.64,0.10,1.25,-4.43,0.05
7,BANDHANBNK,Bandhan Bank Ltd.,BANKS,16100709610,21276.28,2.72,1.34,0.18,2.29,-12.55,0.04
8,BANKBARODA,Bank of Baroda,BANKS,7938201576,12537.99,1.60,1.78,0.39,2.36,-2.86,0.03
9,BERGEPAINT,Berger Paints India Ltd.,PAINTS,971129711,12516.65,1.60,0.95,0.23,0.95,3.83,0.02
10,BIOCON,Biocon Ltd.,PHARMACEUTICALS,6000000000,13040.28,1.67,0.64,0.09,0.89,4.28,0.03
11,BOSCHLTD,Bosch Ltd.,AUTO ANCILLARIES,294936400,13150.13,1.68,1.11,0.30,1.33,-4.76,0.04
12,CADILAHC,Cadila Healthcare Ltd.,PHARMACEUTICALS,1023742595,6508.44,0.83,0.81,0.15,1.09,0.06,0.04
13,COLPAL,Colgate Palmolive (India) Ltd.,PERSONAL CARE,271985634,19496.50,2.49,0.70,0.19,0.84,-0.77,0.02
14,CONCOR,Container Corporation of India Ltd.,TRAVEL AND TRANSPORT,3046471740,15680.49,2.01,0.86,0.18,1.26,-1.23,0.03
15,DLF,DLF Ltd.,CONSTRUCTION,4950630072,14288.76,1.83,1.75,0.31,1.16,5.10,0.03
16,DABUR,Dabur India Ltd.,PERSONAL CARE,1767063892,25920.71,3.31,0.46,0.09,0.91,-0.15,0.02
17,DIVISLAB,Divi's Laboratories Ltd.,PHARMACEUTICALS,530937160,23520.09,3.01,0.55,0.08,0.65,3.34,0.02
18,GICRE,General Insurance Corporation of India,FINANCE,8772000000,5560.75,0.71,0.94,0.08,1.69,-13.09,0.06
19,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,1022310383,25893.44,3.31,0.55,0.09,1.68,-5.58,0.03
20,HDFCAMC,HDFC Asset Management Company Ltd.,FINANCE,1063144725,13606.98,1.74,0.70,0.08,2.48,-9.54,0.02
21,HDFCLIFE,HDFC Life Insurance Company Ltd.,FINANCE,20181880290,36641.11,4.69,0.59,0.09,1.03,9.55,0.02
22,HAVELLS,Havells India Ltd.,ELECTRICAL EQUIPMENT,625802834,16199.53,2.07,1.13,0.32,1.12,-3.04,0.02
23,HINDPETRO,Hindustan Petroleum Corporation Ltd.,REFINERIES,15238226250,19749.50,2.53,1.71,0.35,1.46,-6.40,0.03
24,HINDZINC,Hindustan Zinc Ltd.,METALS,8450638000,5315.03,0.68,0.95,0.30,0.68,-2.65,0.05
25,ICICIGI,ICICI Lombard General Insurance Company Ltd.,FINANCE,4544305740,27728.99,3.55,0.63,0.08,1.20,1.75,0.04
26,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,FINANCE,14358522910,17318.17,2.21,0.69,0.09,0.68,-3.98,0.03
27,IBULHSGFIN,Indiabulls Housing Finance Ltd.,FINANCE - HOUSING,855148182,10445.46,1.34,2.40,0.15,3.63,7.81,0.05
28,INDIGO,InterGlobe Aviation Ltd.,TRAVEL AND TRANSPORT,3847962790,12828.63,1.64,0.64,0.05,1.71,-7.66,0.03
29,L&TFH,L&T Finance Holdings Ltd.,FINANCE,20005079600,7351.97,0.94,1.84,0.39,1.55,-1.50,0.04
30,LUPIN,Lupin Ltd.,PHARMACEUTICALS,905590568,18321.39,2.34,0.51,0.08,1.04,-4.65,0.02
31,MARICO,Marico Ltd.,PERSONAL CARE,1290944398,17639.46,2.26,0.29,0.04,1.23,-5.08,0.02
32,MOTHERSUMI,Motherson Sumi Systems Ltd.,AUTO ANCILLARIES,3157934237,17586.22,2.25,1.76,0.30,1.57,13.12,0.03
33,NHPC,NHPC Ltd.,POWER,1.0045E+11,5533.31,0.71,0.39,0.06,0.61,0.63,0.11
34,NMDC,NMDC Ltd.,MINING,3061849659,11050.83,1.41,1.24,0.20,1.61,25.69,0.04
35,OFSS,Oracle Financial Services Software Ltd.,COMPUTERS - SOFTWARE,429255345,6350.45,0.81,0.53,0.09,1.14,-6.54,0.06
36,PAGEIND,Page Industries Ltd.,TEXTILE PRODUCTS,111538740,13568.03,1.74,1.23,0.21,1.56,6.10,0.04
37,PETRONET,Petronet LNG Ltd.,GAS,15000000880,20096.25,2.57,0.49,0.07,1.06,-1.31,0.02
38,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,507997780,21136.26,2.70,0.93,0.29,0.87,6.44,0.02
39,PEL,Piramal Enterprises Ltd.,PHARMACEUTICALS,451092398,18212.44,2.33,1.33,0.18,1.76,-13.79,0.03
40,PFC,Power Finance Corporation Ltd.,FINANCIAL INSTITUTION,26400814080,13695.69,1.75,1.23,0.26,1.66,2.97,0.04
41,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,10775.76,1.38,0.54,0.13,0.83,0.41,0.12
42,PNB,Punjab National Bank,BANKS,13475131976,6503.44,0.83,1.80,0.37,2.36,-1.91,0.05
43,SBILIFE,SBI Life Insurance Company Ltd.,FINANCE,10000000000,35579.20,4.55,0.45,0.05,1.22,0.16,0.03
44,SHREECEM,Shree Cement Ltd.,CEMENT AND CEMENT PRODUCTS,360807480,27185.62,3.48,1.08,0.35,0.87,-3.01,0.04
45,SRTRANSFIN,Shriram Transport Finance Co. Ltd.,FINANCE,2268827360,19661.98,2.51,1.56,0.33,1.73,3.89,0.03
46,SIEMENS,Siemens Ltd.,ELECTRICAL EQUIPMENT,712240510,13325.13,1.70,1.37,0.43,0.79,1.80,0.02
47,NIACL,The New India Assurance Company Ltd.,FINANCE,8240000000,3348.32,0.43,0.91,0.07,2.76,-8.70,0.06
48,UBL,United Breweries Ltd.,BREW/DISTILLERIES,264405149,14103.93,1.80,0.67,0.15,1.31,0.99,0.04
49,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1453277430,17861.91,2.28,0.84,0.18,0.92,-1.11,0.02
50,IDEA,Vodafone Idea Ltd.,TELECOMMUNICATION - SERVICES,2.87354E+11,4418.07,0.57,1.79,0.06,5.64,-10.22,0.38
,,,,,781922.55,,,,,,0.03
,,,,,,,,,,,
