Annexure II-  Nifty 50 Index : February 2017,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ACC,ACC Ltd.,CEMENT AND CEMENT PRODUCTS,1877871730,11927.77,0.36,1.04,0.35,1.76,-0.14,0.03
2,ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,SHIPPING,4141903522,24371.48,0.74,1.65,0.32,1.47,2.86,0.04
3,AMBUJACEM,Ambuja Cements Ltd.,CEMENT AND CEMENT PRODUCTS,3971290458,16850.09,0.52,1.23,0.37,1.55,0.13,0.03
4,ASIANPAINT,Asian Paints Ltd.,PAINTS,959197790,46173.29,1.41,0.84,0.20,1.22,5.51,0.02
5,AUROPHARMA,Aurobindo Pharma Ltd.,PHARMACEUTICALS,585169586,19021.29,0.58,1.15,0.24,2.17,-0.67,0.02
6,AXISBANK,Axis Bank Ltd.,BANKS,4783550966,86037.31,2.63,1.25,0.32,1.92,8.72,0.02
7,BAJAJ-AUTO,Bajaj Auto Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,2893670200,37480.93,1.15,0.90,0.32,0.68,-2.74,0.03
8,BANKBARODA,Bank of Baroda,BANKS,4608319196,15615.98,0.48,1.44,0.23,3.18,0.09,0.03
9,BHEL,Bharat Heavy Electricals Ltd.,ELECTRICAL EQUIPMENT,4895200000,14711.67,0.45,1.39,0.24,2.23,18.53,0.03
10,BPCL,Bharat Petroleum Corporation Ltd.,REFINERIES,14461684960,34884.19,1.07,0.82,0.15,1.96,-1.70,0.02
11,BHARTIARTL,Bharti Airtel Ltd.,TELECOMMUNICATION - SERVICES,19987000510,48168.47,1.47,0.82,0.15,1.62,4.87,0.03
12,INFRATEL,Bharti Infratel Ltd.,TELECOMMUNICATION - EQUIPMENT,18496082460,14721.03,0.45,0.56,0.05,2.06,-3.25,0.03
13,BOSCHLTD,Bosch Ltd.,AUTO ANCILLARIES,305207400,19762.10,0.60,1.13,0.31,1.68,-2.47,0.03
14,CIPLA,Cipla Ltd.,PHARMACEUTICALS,1608943482,29582.92,0.90,0.56,0.10,1.47,1.45,0.03
15,COALINDIA,Coal India Ltd.,MINING,62074091770,41961.47,1.28,0.63,0.12,1.47,4.11,0.03
16,DRREDDY,Dr. Reddy's Laboratories Ltd.,PHARMACEUTICALS,828663700,34480.09,1.05,0.51,0.08,1.12,-5.59,0.02
