Annexure II- Nifty Next 50 Index : Nov 2021,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ACC,ACC Ltd.,CEMENT,1877872630,20340.63,1.59,0.81,0.23,1.57,-2.01,0.03
2,ADANIENT,Adani Enterprises Ltd.,TRADING - MINERALS/ MINING,1099810083,48133.15,3.76,1.40,0.20,2.25,16.81,0.03
3,ADANIGREEN,Adani Green Energy Ltd.,POWER,15640142800,41024.08,3.20,0.56,0.05,2.14,12.37,0.05
4,ADANITRANS,Adani Transmission Ltd.,POWER - TRANSMISSION,10998100830,38532.79,3.01,0.86,0.06,2.85,1.82,0.53
5,AMBUJACEM,Ambuja Cements Ltd.,CEMENT,3971290458,28973.75,2.26,0.93,0.24,1.88,-7.46,0.03
6,APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,HOSPITAL,718923285,60267.70,4.71,0.66,0.07,3.66,33.45,0.02
7,AUROPHARMA,Aurobindo Pharma Ltd.,PHARMACEUTICALS,585938609,19549.48,1.53,0.58,0.09,2.11,-4.22,0.02
8,DMART,Avenue Supermarts Ltd.,DIVERSIFIED RETAIL,6477746910,54660.88,4.27,0.81,0.15,1.99,1.63,0.05
9,BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,HOLDING COMPANIES,1112935100,19649.17,1.53,0.40,0.08,1.50,4.31,0.06
10,BANDHANBNK,Bandhan Bank Ltd.,PRIVATE SECTOR BANK,16107006270,19403.69,1.52,1.19,0.21,3.61,-6.52,0.03
11,BANKBARODA,Bank of Baroda,PUBLIC SECTOR BANK,10342724358,16806.42,1.31,1.45,0.22,2.55,-12.05,0.04
12,BERGEPAINT,Berger Paints India Ltd.,PAINTS,971295037,19217.55,1.50,0.77,0.25,1.26,1.38,0.03
13,BIOCON,Biocon Ltd.,PHARMACEUTICALS,6003000000,17310.13,1.35,0.76,0.16,1.61,2.65,0.03
14,BOSCHLTD,Bosch Ltd.,AUTO ANCILLARIES,294936400,14558.93,1.14,0.94,0.22,2.56,-4.62,0.04
15,CADILAHC,Cadila Healthcare Ltd.,PHARMACEUTICALS,1023742595,12535.76,0.98,0.59,0.11,1.53,-7.47,0.03
16,CHOLAFIN,Cholamandalam Investment and Finance Company Ltd.,NBFC,1641296888,22829.12,1.78,1.46,0.27,2.67,-10.45,0.04
17,COLPAL,Colgate Palmolive (India) Ltd.,PERSONAL CARE,271985634,20124.76,1.57,0.24,0.04,0.80,-7.02,0.02
18,DLF,DLF Ltd.,RESIDENTIAL/COMMERCIAL/SEZ Project,4950630072,24417.63,1.91,1.81,0.39,2.70,-5.97,0.04
19,DABUR,Dabur India Ltd.,PERSONAL CARE,1767856483,36540.54,2.85,0.34,0.09,0.90,1.55,0.02
20,GAIL,GAIL (India) Ltd.,GAS TRANSMISSION/MARKETING,44403852250,24877.84,1.94,0.98,0.20,1.66,-12.80,0.03
21,GLAND,Gland Pharma Ltd.,PHARMACEUTICALS,164237173,13757.68,1.07,0.08,0.00,2.00,-3.10,0.04
22,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,1022543380,36767.64,2.87,0.47,0.05,1.46,-3.51,0.04
23,HDFCAMC,HDFC Asset Management Company Ltd.,ASSET MANAGEMENT COMPANIES,1065789070,14652.33,1.14,0.87,0.27,1.13,-5.13,0.03
24,HAVELLS,Havells India Ltd.,CONSUMER ELECTRONICS,626303067,35878.04,2.80,1.04,0.21,1.56,7.71,0.03
25,HINDPETRO,Hindustan Petroleum Corporation Ltd.,REFINERIES/MARKETING,14185483450,19831.67,1.55,0.78,0.15,2.73,-4.93,0.03
26,ICICIGI,ICICI Lombard General Insurance Company Ltd.,GENERAL INSURANCE,4905024780,38595.85,3.01,0.69,0.17,1.45,-2.98,0.04
27,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,LIFE INSURANCE,14367961210,24220.53,1.89,0.74,0.15,1.91,-4.10,0.04
28,IGL,Indraprastha Gas Ltd.,LPG/CNG/PNG/LNG SUPPLIER,1400001600,17843.16,1.39,0.80,0.18,1.59,2.18,0.03
29,INDUSTOWER,Indus Towers Ltd.,TELECOM - INFRASTRUCTURE,26949369500,24210.81,1.89,0.77,0.09,2.22,4.77,0.05
30,NAUKRI,Info Edge (India) Ltd.,E-RETAIL/ E-COMMERCE,1287841200,47222.94,3.69,0.87,0.10,2.23,-4.45,0.04
31,INDIGO,InterGlobe Aviation Ltd.,AIRLINES,3851467890,19311.06,1.51,1.12,0.23,2.96,-12.42,0.04
32,JINDALSTEL,Jindal Steel & Power Ltd.,STEEL,1020088097,14757.78,1.15,1.44,0.24,2.33,-17.67,0.03
33,JUBLFOOD,Jubilant Foodworks Ltd.,RESTAURANTS,1319690400,29420.18,2.30,0.84,0.14,1.54,-1.04,0.03
34,LTI,Larsen & Toubro Infotech Ltd.,COMPUTERS - SOFTWARE,175173846,32651.57,2.55,0.69,0.08,2.04,1.91,0.04
35,LUPIN,Lupin Ltd.,PHARMACEUTICALS,908060958,22404.91,1.75,0.60,0.09,1.46,-4.17,0.03
36,MARICO,Marico Ltd.,PERSONAL CARE,1291943128,29288.80,2.29,0.37,0.06,1.03,-5.30,0.02
37,MUTHOOTFIN,Muthoot Finance Ltd.,NBFC,4011994110,16264.40,1.27,0.98,0.22,2.59,-2.83,0.04
38,NMDC,NMDC Ltd.,INDUSTRIAL MINERALS,2930605850,15985.16,1.25,1.13,0.17,2.02,-7.20,0.04
39,PIIND,PI Industries Ltd.,PESTICIDES AND AGROCHEMICALS,151718118,24291.43,1.90,0.68,0.08,2.50,-4.35,0.04
40,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,508153380,35401.82,2.76,0.64,0.18,1.81,-4.66,0.03
41,PEL,Piramal Enterprises Ltd.,OTHER FINANCIAL SERVICES,477327400,30989.12,2.42,1.52,0.31,2.32,-7.05,0.03
42,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,11026.25,0.86,0.12,0.01,0.81,5.71,0.08
43,PNB,Punjab National Bank,PUBLIC SECTOR BANK,22022031116,11674.37,0.91,1.19,0.17,1.66,-11.40,0.06
44,SBICARD,SBI Cards and Payment Services Ltd.,NBFC,9411772990,16720.75,1.31,0.76,0.12,1.76,-9.91,0.04
45,SIEMENS,Siemens Ltd.,POWER EQUIPMENT,712240510,20169.37,1.58,0.98,0.31,2.01,-1.59,0.04
46,SAIL,Steel Authority of India Ltd.,STEEL,41305252890,15227.34,1.19,1.38,0.16,2.92,-13.08,0.03
47,TORNTPHARM,Torrent Pharmaceuticals Ltd.,PHARMACEUTICALS,846113600,15716.52,1.23,0.47,0.08,1.88,6.35,0.04
48,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1453277430,27693.13,2.16,0.65,0.12,1.96,-6.80,0.03
49,VEDL,Vedanta Ltd.,ALUMINIUM,3717196639,46411.39,3.62,1.28,0.18,3.70,11.46,0.03
50,YESBANK,Yes Bank Ltd.,PRIVATE SECTOR BANK,50109811962,12339.73,0.96,0.99,0.12,1.31,-3.13,0.20
,,,,,1280479.73,,,,,,0.06
,,,,,,,,,,,
* Beta & R2 are calculated for the period  01-December-2020 to 30-November-2021,,,,,,,,,,,
,,,,,,,,,,,
