Annexure II-  Nifty 50 Index : July 2017,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ACC,ACC Ltd.,CEMENT AND CEMENT PRODUCTS,1877871730,14646.27,0.38,1.3,0.35,1.22,10.53,0.02
2,ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,SHIPPING,4141903522,31975.7,0.84,1.72,0.3,0.62,9.05,0.02
3,AMBUJACEM,Ambuja Cements Ltd.,CEMENT AND CEMENT PRODUCTS,3971290458,19333.33,0.51,1.47,0.4,0.99,6.73,0.03
4,ASIANPAINT,Asian Paints Ltd.,PAINTS,959197790,52372.1,1.37,1.04,0.24,0.95,5.33,0.02
5,AUROPHARMA,Aurobindo Pharma Ltd.,PHARMACEUTICALS,585882409,20208.72,0.53,1.4,0.2,1.97,4.97,0.02
6,AXISBANK,Axis Bank Ltd.,BANKS,4793137128,88447.28,2.32,1.34,0.28,1.46,0.47,0.02
7,BAJAJ-AUTO,Bajaj Auto Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,2893670200,38196.98,1,0.91,0.27,0.75,0.62,0.02
8,BANKBARODA,Bank of Baroda,BANKS,4608319196,15686.83,0.41,1.48,0.19,1.42,2.72,0.03
9,BPCL,Bharat Petroleum Corporation Ltd.,REFINERIES,21692527440,36793.56,0.97,0.9,0.15,0.74,10.53,0.02
10,BHARTIARTL,Bharti Airtel Ltd.,TELECOMMUNICATION - SERVICES,19987000510,55265.46,1.45,0.77,0.1,1.78,10.34,0.02
11,INFRATEL,Bharti Infratel Ltd.,TELECOMMUNICATION - EQUIPMENT,18496082460,28212.44,0.74,0.63,0.04,1.97,7.17,0.03
12,BOSCHLTD,Bosch Ltd.,AUTO ANCILLARIES,305207400,22138.01,0.58,1.15,0.29,0.82,3.65,0.03
13,CIPLA,Cipla Ltd.,PHARMACEUTICALS,1609099350,28389.58,0.75,0.57,0.07,1.03,0.81,0.02
14,COALINDIA,Coal India Ltd.,MINING,62074091770,32471.58,0.85,0.64,0.1,1.49,1.99,0.03
15,DRREDDY,Dr. Reddy's Laboratories Ltd.,PHARMACEUTICALS,828708565,28834.68,0.76,0.41,0.04,1.87,-11.41,0.02
16,EICHERMOT,Eicher Motors Ltd.,AUTOMOBILES - 4 WHEELERS,272102490,40107.33,1.05,1.32,0.25,1.19,11.25,0.02
17,GAIL,GAIL (India) Ltd.,GAS,16913032000,24213.54,0.64,0.81,0.13,1.43,4.23,0.03
18,HCLTECH,HCL Technologies Ltd.,COMPUTERS - SOFTWARE,2853975808,50966.3,1.34,0.46,0.06,1.11,4.94,0.02
19,HDFCBANK,HDFC Bank Ltd.,BANKS,5129818234,361569.08,9.49,0.74,0.33,0.7,8.01,0.03
20,HEROMOTOCO,Hero MotoCorp Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,399393676,47452.71,1.25,1.09,0.28,1,-1.23,0.02
21,HINDALCO,Hindalco Industries Ltd.,ALUMINIUM,2243352013,32028.9,0.84,1.76,0.28,1.41,15.03,0.02
22,HINDUNILVR,Hindustan Unilever Ltd.,DIVERSIFIED,2164349639,82547.75,2.17,0.62,0.15,0.87,7.05,0.02
23,HDFC,Housing Development Finance Corporation Ltd.,FINANCE - HOUSING,3177763090,284290.63,7.46,1.16,0.32,1.49,10.79,0.01
24,ITC,I T C Ltd.,CIGARETTES,12147383072,242552.87,6.37,1.12,0.19,3.34,-11.86,0.02
25,ICICIBANK,ICICI Bank Ltd.,BANKS,12818101330,193937.87,5.09,1.53,0.33,1.29,4.29,0.02
26,IBULHSGFIN,Indiabulls Housing Finance Ltd.,FINANCE - HOUSING,848625648,37899.2,0.99,1.21,0.19,1.57,9.21,0.03
27,IOC,Indian Oil Corporation Ltd.,REFINERIES,48559049640,37490.74,0.98,1.12,0.19,1.11,-4.56,0.02
28,INDUSINDBK,IndusInd Bank Ltd.,BANKS,5982921560,82709.7,2.17,1.23,0.38,0.93,11.28,0.02
29,INFY,Infosys Ltd.,COMPUTERS - SOFTWARE,11484723320,202072.33,5.3,0.54,0.09,1.27,8.09,0.02
30,KOTAKBANK,Kotak Mahindra Bank Ltd.,BANKS,9205141265,124138.51,3.26,0.79,0.22,0.93,6.9,0.02
31,LT,Larsen & Toubro Ltd.,ENGINEERING,2799271384,147056.36,3.86,1.13,0.37,0.89,6.12,0.03
32,LUPIN,Lupin Ltd.,PHARMACEUTICALS,903342124,24704.6,0.65,0.75,0.1,1.88,-2.63,0.02
33,M&M,Mahindra & Mahindra Ltd.,AUTOMOBILES - 4 WHEELERS,3105461920,65368.42,1.72,1.12,0.32,0.92,4.06,0.02
34,MARUTI,Maruti Suzuki India Ltd.,AUTOMOBILES - 4 WHEELERS,1510400300,103009.97,2.7,1.25,0.38,0.71,7.38,0.01
35,NTPC,NTPC Ltd.,POWER,82454644000,40617.16,1.07,0.73,0.15,0.95,3.3,0.03
36,ONGC,Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION/PRODUCTION,64166175900,47826.9,1.26,0.54,0.07,1.29,7.69,0.02
37,POWERGRID,Power Grid Corporation of India Ltd.,POWER,52315896480,49064.99,1.29,0.78,0.16,1.07,6.06,0.03
38,RELIANCE,Reliance Industries Ltd.,REFINERIES,32514345720,267837.57,7.03,0.79,0.13,1.43,17.04,0.02
39,SBIN,State Bank of India,BANKS,8632050393,115993.18,3.04,1.33,0.31,1.19,14.2,0.02
40,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2399291181,58676.83,1.54,0.67,0.07,1.58,-4.33,0.02
41,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,1970427941,132567.63,3.48,0.47,0.05,1.53,5.48,0.02
42,TATAMTRDVR,Tata Motors Ltd DVR,AUTOMOBILES - 4 WHEELERS,1017004582,13246.48,0.35,1.7,0.35,1.09,-1.06,0.03
43,TATAMOTORS,Tata Motors Ltd.,AUTOMOBILES - 4 WHEELERS,5774696856,83441.48,2.19,1.74,0.35,1.19,2.79,0.02
44,TATAPOWER,Tata Power Co. Ltd.,POWER,2704773510,14860.03,0.39,0.99,0.23,0.68,1.8,0.04
45,TATASTEEL,Tata Steel Ltd.,STEEL AND STEEL PRODUCTS,9712154390,38003.56,1,1.71,0.35,1.22,3.91,0.02
46,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4871539365,24059.95,0.63,0.79,0.1,1.12,1.01,0.02
47,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT AND CEMENT PRODUCTS,2745117460,42319.33,1.11,1.3,0.33,1.27,2.47,0.02
48,VEDL,Vedanta Ltd.,MINING,3717194239,52012.84,1.37,1.72,0.25,1.61,12.37,0.02
49,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,9729725632,36485.01,0.96,0.47,0.07,1.83,11.65,0.03
50,YESBANK,Yes Bank Ltd.,BANKS,4569894450,66153.79,1.74,1.54,0.32,1.9,23.64,0.02
51,ZEEL,Zee Entertainment Enterprises Ltd.,MEDIA & ENTERTAINMENT,960448720,29658.42,0.78,1.25,0.24,1.35,10.26,0.02
,,,,,3809914.52,,,,,,0.02
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Aug-2016 to 31-July 2017,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Aug-2016 to 31-July 2017,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-July 2017,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is the weightage average impact cost,,,,,,,,,,,
