Annexure II- Nifty Next 50 Index : May 2019,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ABB,ABB India Ltd.,ELECTRICAL EQUIPMENT,423816750,8313.70,1.19,0.74,0.14,2.44,6.08,0.05
2,ACC,ACC Ltd.,CEMENT AND CEMENT PRODUCTS,1877871730,14247.41,2.03,1.24,0.28,1.79,3.31,0.02
3,AMBUJACEM,Ambuja Cements Ltd.,CEMENT AND CEMENT PRODUCTS,3971290458,16941.92,2.42,1.38,0.36,1.74,4.58,0.03
4,ASHOKLEY,Ashok Leyland Ltd.,AUTOMOBILES - 4 WHEELERS,2935527276,12780.26,1.83,1.36,0.21,2.25,2.19,0.04
5,AUROPHARMA,Aurobindo Pharma Ltd.,PHARMACEUTICALS,585907609,18910.29,2.70,0.87,0.13,2.06,-17.90,0.02
6,DMART,Avenue Supermarts Ltd.,MISCELLANEOUS,6240844860,14037.35,2.00,1.10,0.18,2.17,2.13,0.04
7,BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,FINANCE,1112935100,19067.20,2.72,0.69,0.11,1.45,13.30,0.08
8,BANDHANBNK,Bandhan Bank Ltd.,BANKS,11930542220,7059.30,1.01,1.34,0.14,2.70,-1.29,0.04
9,BANKBARODA,Bank of Baroda,BANKS,6836336140,15941.48,2.28,1.71,0.26,3.48,14.23,0.04
10,BHEL,Bharat Heavy Electricals Ltd.,ELECTRICAL EQUIPMENT,6964126710,9044.31,1.29,1.45,0.24,3.53,-0.85,0.05
11,BIOCON,Biocon Ltd.,PHARMACEUTICALS,3000000000,11705.04,1.67,0.85,0.13,2.08,-8.69,0.03
12,BOSCHLTD,Bosch Ltd.,AUTO ANCILLARIES,294936400,15681.34,2.24,0.59,0.08,1.50,-1.64,0.05
13,CADILAHC,Cadila Healthcare Ltd.,PHARMACEUTICALS,1023742595,6347.20,0.91,0.87,0.14,2.40,-23.80,0.04
14,COLPAL,Colgate Palmolive (India) Ltd.,PERSONAL CARE,271985634,15357.71,2.19,0.55,0.12,1.06,-4.62,0.04
15,CONCOR,Container Corporation of India Ltd.,TRAVEL AND TRANSPORT,3046471740,14533.04,2.08,0.92,0.17,1.97,7.47,0.04
16,DLF,DLF Ltd.,CONSTRUCTION,4414450556,11816.60,1.69,1.72,0.26,2.46,10.68,0.04
17,DABUR,Dabur India Ltd.,PERSONAL CARE,1766291141,22379.62,3.20,1.00,0.22,1.67,-0.54,0.02
18,DIVISLAB,Divi's Laboratories Ltd.,PHARMACEUTICALS,530937160,20289.87,2.90,0.90,0.13,2.53,-8.85,0.03
19,GICRE,General Insurance Corporation of India,FINANCE,8772000000,5536.18,0.79,0.33,0.02,0.87,-6.16,0.11
20,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,1022166096,26022.15,3.72,0.85,0.14,1.70,5.56,0.03
21,HDFCAMC,HDFC Asset Management Company Ltd.,FINANCE,1062866050,6404.64,0.91,0.78,0.16,1.44,4.56,0.04
22,HDFCLIFE,HDFC Life Insurance Company Ltd.,FINANCE,20173575570,21383.18,3.05,0.64,0.10,1.76,9.17,0.02
23,HAVELLS,Havells India Ltd.,ELECTRICAL EQUIPMENT,625472910,18712.90,2.67,1.06,0.23,1.44,-3.45,0.03
24,HINDPETRO,Hindustan Petroleum Corporation Ltd.,REFINERIES,15238226250,24210.87,3.46,1.59,0.16,2.86,11.33,0.03
25,HINDZINC,Hindustan Zinc Ltd.,METALS,8450638000,6231.50,0.89,0.67,0.12,1.23,-11.22,0.04
26,ICICIGI,ICICI Lombard General Insurance Company Ltd.,FINANCE,4542529440,18705.00,2.67,0.51,0.04,1.64,7.61,0.05
27,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,FINANCE,14357844810,11691.23,1.67,1.02,0.15,2.31,5.00,0.04
28,INDIGO,InterGlobe Aviation Ltd.,TRAVEL AND TRANSPORT,3844068380,16109.53,2.30,0.75,0.06,2.65,10.50,0.03
29,L&TFH,L&T Finance Holdings Ltd.,FINANCE,19988123600,8306.16,1.19,1.90,0.37,2.59,2.25,0.04
30,LUPIN,Lupin Ltd.,PHARMACEUTICALS,904966390,17879.49,2.55,0.78,0.12,1.83,-14.51,0.03
31,MRF,MRF Ltd.,TYRES,42411430,11484.97,1.64,0.73,0.21,1.30,4.46,0.04
32,MARICO,Marico Ltd.,PERSONAL CARE,1290864398,19205.48,2.74,0.77,0.16,1.85,3.49,0.03
33,MOTHERSUMI,Motherson Sumi Systems Ltd.,AUTO ANCILLARIES,3157934237,13842.17,1.98,1.40,0.19,3.06,-21.26,0.04
34,NHPC,NHPC Ltd.,POWER,1.00E+11,5535.82,0.79,0.65,0.12,2.22,7.28,0.11
