Annexure II-  Nifty 50 Index : May 2019,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,SHIPPING,4141903522,32769.08,0.68,1.41,0.27,2.81,6.01,0.03
2,ASIANPAINT,Asian Paints Ltd.,PAINTS,959197790,63444.32,1.32,0.96,0.31,1.48,-3.82,0.02
3,AXISBANK,Axis Bank Ltd.,BANKS,5142458262,157952.66,3.29,1.15,0.31,1.51,5.41,0.02
4,BAJAJ-AUTO,Bajaj Auto Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,2893670200,39792.97,0.83,0.75,0.15,1.44,-1.95,0.02
5,BAJFINANCE,Bajaj Finance Ltd.,FINANCE,1155936776,82158.84,1.71,1.45,0.30,2.31,11.99,0.02
6,BAJAJFINSV,Bajaj Finserv Ltd.,FINANCE,795680555,49513.94,1.03,1.36,0.37,1.72,8.88,0.03
7,BPCL,Bharat Petroleum Corporation Ltd.,REFINERIES,21692527440,31967.41,0.67,1.54,0.23,2.23,7.77,0.02
8,BHARTIARTL,Bharti Airtel Ltd.,TELECOMMUNICATION - SERVICES,25654955910,59059.76,1.23,1.23,0.21,2.33,8.90,0.03
9,INFRATEL,Bharti Infratel Ltd.,TELECOMMUNICATION - EQUIPMENT,18496082460,22887.05,0.48,0.30,0.02,1.79,2.46,0.03
10,BRITANNIA,Britannia Industries Ltd.,FOOD AND FOOD PROCESSING,240318294,34407.70,0.72,0.76,0.20,1.43,0.89,0.02
11,CIPLA,Cipla Ltd.,PHARMACEUTICALS,1611398096,28366.69,0.59,0.75,0.16,1.35,-1.09,0.02
12,COALINDIA,Coal India Ltd.,MINING,62074091770,42486.61,0.88,0.45,0.06,1.25,0.54,0.03
13,DRREDDY,Dr. Reddy's Laboratories Ltd.,PHARMACEUTICALS,830304305,32468.14,0.68,0.26,0.01,1.65,-8.71,0.02
14,EICHERMOT,Eicher Motors Ltd.,AUTOMOBILES - 4 WHEELERS,272825700,27755.52,0.58,1.39,0.26,2.54,-2.06,0.02
15,GAIL,GAIL (India) Ltd.,GAS,22550709330,32563.22,0.68,0.92,0.16,1.89,1.42,0.02
16,GRASIM,Grasim Industries Ltd.,CEMENT AND CEMENT PRODUCTS,1315196726,34961.87,0.73,1.23,0.28,2.47,-1.68,0.02
17,HCLTECH,HCL Technologies Ltd.,COMPUTERS - SOFTWARE,2712526216,59271.41,1.23,0.51,0.07,1.26,-7.67,0.02
18,HDFCBANK,HDFC Bank Ltd.,BANKS,5446613220,521792.76,10.86,0.69,0.32,1.32,4.66,0.02
19,HEROMOTOCO,Hero MotoCorp Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,399453768,34795.67,0.72,0.96,0.19,1.74,6.70,0.02
20,HINDALCO,Hindalco Industries Ltd.,ALUMINIUM,2245530245,28754.01,0.60,1.34,0.26,1.69,-4.39,0.03
21,HINDUNILVR,Hindustan Unilever Ltd.,DIVERSIFIED,2164671952,127760.02,2.66,0.69,0.19,1.25,1.75,0.02
22,HDFC,Housing Development Finance Corporation Ltd.,FINANCE - HOUSING,3437401980,360126.98,7.49,1.22,0.45,1.76,9.40,0.02
23,ICICIBANK,ICICI Bank Ltd.,BANKS,12889191588,273057.52,5.68,1.35,0.36,2.14,3.98,0.03
24,ITC,ITC Ltd.,CIGARETTES,12253905922,238932.78,4.97,0.87,0.31,1.61,-7.57,0.03
25,IBULHSGFIN,Indiabulls Housing Finance Ltd.,FINANCE - HOUSING,854806678,26221.58,0.55,2.32,0.28,3.53,13.10,0.04
26,IOC,Indian Oil Corporation Ltd.,REFINERIES,94141589220,38962.85,0.81,1.36,0.21,2.16,4.75,0.03
27,INDUSINDBK,IndusInd Bank Ltd.,BANKS,6026855580,82239.31,1.71,1.17,0.26,3.13,-0.07,0.03
28,INFY,Infosys Ltd.,COMPUTERS - SOFTWARE,21844657220,280416.59,5.83,0.51,0.08,1.24,-1.81,0.02
29,JSWSTEEL,JSW Steel Ltd.,STEEL AND STEEL PRODUCTS,2417220440,27583.87,0.57,1.23,0.25,2.38,-11.89,0.03
30,KOTAKBANK,Kotak Mahindra Bank Ltd.,BANKS,9540170005,203301.98,4.23,0.92,0.24,1.19,9.78,0.02
31,LT,Larsen & Toubro Ltd.,ENGINEERING,2805249138,192249.89,4.00,1.01,0.35,2.03,15.50,0.02
32,M&M,Mahindra & Mahindra Ltd.,AUTOMOBILES - 4 WHEELERS,6215962720,60330.58,1.26,1.25,0.36,1.92,0.27,0.02
33,MARUTI,Maruti Suzuki India Ltd.,AUTOMOBILES - 4 WHEELERS,1510400300,91310.77,1.90,1.18,0.33,1.76,3.05,0.02
34,NTPC,NTPC Ltd.,POWER,98945572800,54056.44,1.12,0.68,0.15,1.71,-0.60,0.03
35,ONGC,Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION/PRODUCTION,62901396030,51916.30,1.08,1.00,0.20,1.59,1.63,0.02
36,POWERGRID,Power Grid Corporation of India Ltd.,POWER,52315896480,43574.96,0.91,0.63,0.14,1.35,1.56,0.02
37,RELIANCE,Reliance Industries Ltd.,REFINERIES,63386926930,455296.25,9.47,1.43,0.44,1.81,-4.50,0.02
38,SBIN,State Bank of India,BANKS,8924611534,132128.87,2.75,1.46,0.42,2.31,13.73,0.02
39,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2399334970,45234.90,0.94,0.85,0.10,2.61,-10.44,0.03
40,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,3752384706,230784.42,4.80,0.50,0.07,1.52,-2.82,0.02
41,TATAMOTORS,Tata Motors Ltd.,AUTOMOBILES - 4 WHEELERS,5774697388,31396.45,0.65,1.68,0.25,3.52,-19.46,0.03
42,TATASTEEL,Tata Steel Ltd.,STEEL AND STEEL PRODUCTS,11266144590,36858.43,0.77,1.26,0.27,2.47,-12.37,0.03
43,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4916812350,47852.78,1.00,0.60,0.08,1.45,-9.06,0.02
44,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,51562.84,1.07,0.86,0.17,1.73,6.66,0.02
45,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,1018685340,36634.17,0.76,1.12,0.20,1.48,3.07,0.02
46,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT AND CEMENT PRODUCTS,2746405120,49678.02,1.03,1.20,0.32,2.02,3.10,0.02
47,VEDL,Vedanta Ltd.,MINING,3717196639,29243.00,0.61,1.28,0.18,2.32,-3.78,0.03
48,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,12067753442,43202.56,0.90,0.43,0.06,0.88,-4.07,0.02
49,YESBANK,Yes Bank Ltd.,BANKS,4627651922,27358.68,0.57,1.18,0.05,3.91,-12.02,0.05
50,ZEEL,Zee Entertainment Enterprises Ltd.,MEDIA & ENTERTAINMENT,960466500,19912.49,0.41,0.89,0.05,5.22,-17.37,0.04
,,,,,4806355.94,,,,,,0.02
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Jun-2018 to 31-May 2019,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Jun-2018 to 31-May 2019,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-May 2019,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is the weightage average impact cost,,,,,,,,,,,
