Annexure II- Nifty Next 50 Index : Sep 2020,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ACC, ACC Ltd.,CEMENT AND CEMENT PRODUCTS,1877872630,11775,1.57,,,,,
2,ABBOTINDIA,Abbott India Ltd.,PHARMACEUTICALS,212493020,8758.40,1.17,0.49,0.17,1.31,0.67,0.08
3,ADANIGREEN,Adani Green Energy Ltd.,POWER,15640142800,28840.42,3.84,0.58,0.09,4.20,62.92,1.94
4,ADANITRANS,Adani Transmission Ltd.,POWER,10998100830,6648.35,0.89,0.63,0.13,2.78,-4.54,0.09
5,ALKEM,Alkem Laboratories Ltd.,PHARMACEUTICALS,239130000,11292.95,1.50,0.22,0.03,1.40,2.03,0.05
6,AMBUJACEM,Ambuja Cements Ltd.,CEMENT AND CEMENT PRODUCTS,3971290458,15942.75,2.12,0.76,0.38,2.29,3.06,0.04
7,AUROPHARMA,Aurobindo Pharma Ltd.,PHARMACEUTICALS,585938609,22401.60,2.98,1.00,0.22,2.27,-1.53,0.03
8,DMART,Avenue Supermarts Ltd.,MISCELLANEOUS,6477746910,32824.33,4.37,0.63,0.27,1.60,-2.14,0.05
9,BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,FINANCE,1112935100,12089.56,1.61,0.86,0.29,2.16,-9.89,0.07
10,BANDHANBNK,Bandhan Bank Ltd.,BANKS,16103449420,18464.22,2.46,1.51,0.30,2.92,-10.73,0.04
11,BANKBARODA,Bank of Baroda,BANKS,9241133172,4931.53,0.66,1.01,0.38,2.44,-16.14,0.07
12,BERGEPAINT,Berger Paints India Ltd.,PAINTS,971219780,14172.52,1.89,0.67,0.31,1.20,8.55,0.03
13,INFRATEL,Bharti Infratel Ltd.,TELECOMMUNICATION - EQUIPMENT,18496082460,14914.87,1.99,0.78,0.12,4.82,-11.71,0.05
14,BIOCON,Biocon Ltd.,PHARMACEUTICALS,6000000000,19877.88,2.65,0.59,0.21,2.91,19.02,0.04
