Annexure II-  Nifty 50 Index : Sep 2020,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,SHIPPING,4063503522,24996.64,0.52,0.91,0.44,2.46,-3.94,0.04
2,ASIANPAINT,Asian Paints Ltd.,PAINTS,959197790,89551.47,1.85,0.71,0.42,1.69,4.60,0.02
3,AXISBANK,Axis Bank Ltd.,BANKS,6120171068,105256.69,2.17,1.58,0.62,2.66,-14.51,0.03
4,BAJAJ-AUTO,Bajaj Auto Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,2893670200,37516.29,0.77,0.81,0.46,1.31,-2.90,0.03
5,BAJFINANCE,Bajaj Finance Ltd.,FINANCE,1205174678,86928.29,1.79,1.47,0.57,2.81,-6.00,0.02
6,BAJAJFINSV,Bajaj Finserv Ltd.,FINANCE,795686450,35390.43,0.73,1.35,0.62,2.32,-5.46,0.04
7,BPCL,Bharat Petroleum Corporation Ltd.,REFINERIES,21692527440,28336.62,0.58,1.07,0.39,2.69,-13.43,0.03
8,BHARTIARTL,Bharti Airtel Ltd.,TELECOMMUNICATION - SERVICES,27277786775,101046.74,2.08,0.78,0.28,3.23,-17.96,0.03
9,BRITANNIA,Britannia Industries Ltd.,FOOD AND FOOD PROCESSING,240725630,44801.29,0.92,0.78,0.43,1.51,1.94,0.02
10,CIPLA,Cipla Ltd.,PHARMACEUTICALS,1612666892,39353.99,0.81,0.48,0.14,2.70,8.57,0.03
11,COALINDIA,Coal India Ltd.,MINING,61627283270,24305.80,0.50,0.66,0.26,1.54,-13.66,0.04
12,DIVISLAB,Divi's Laboratories Ltd.,PHARMACEUTICALS,530937160,38838.48,0.80,0.55,0.23,2.38,-2.40,0.03
13,DRREDDY,Dr. Reddy's Laboratories Ltd.,PHARMACEUTICALS,831274975,62962.33,1.30,0.48,0.18,2.88,21.65,0.03
14,EICHERMOT,Eicher Motors Ltd.,AUTOMOBILES - 4 WHEELERS,273220120,30694.31,0.63,0.88,0.39,1.71,5.30,0.02
15,GAIL,GAIL (India) Ltd.,GAS,45101418660,16050.69,0.33,0.80,0.28,2.11,-9.25,0.04
16,GRASIM,Grasim Industries Ltd.,CEMENT AND CEMENT PRODUCTS,1315856436,29377.81,0.61,1.17,0.55,2.92,10.28,0.03
17,HCLTECH,HCL Technologies Ltd.,COMPUTERS - SOFTWARE,5427330192,88096.42,1.82,0.77,0.39,2.69,16.88,0.03
18,HDFCBANK,HDFC Bank Ltd.,BANKS,5503127056,468918.15,9.67,1.06,0.69,1.25,-3.34,0.02
