Annexure II- Nifty Next 50 Index : Sep 2021,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ACC,ACC Ltd.,CEMENT,1877872630,20056.83,1.54,0.82,0.23,1.26,-6.58,0.02
2,ADANIENT,Adani Enterprises Ltd.,TRADING - MINERALS/ MINING,1099810083,42495.88,3.27,1.24,0.17,1.80,-7.53,0.02
3,ADANIGREEN,Adani Green Energy Ltd.,POWER,15640142800,36311.73,2.80,0.47,0.03,2.14,7.32,0.07
4,ADANITRANS,Adani Transmission Ltd.,POWER - TRANSMISSION,10998100830,33372.25,2.57,0.91,0.07,3.24,-1.40,1.24
5,AMBUJACEM,Ambuja Cements Ltd.,CEMENT,3971290458,30953.80,2.38,0.85,0.21,1.40,-4.95,0.02
6,APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,HOSPITAL,718923285,47487.27,3.66,0.70,0.08,2.21,-9.82,0.02
7,AUROPHARMA,Aurobindo Pharma Ltd.,PHARMACEUTICALS,585938609,21460.76,1.65,0.64,0.10,1.45,-0.34,0.02
8,DMART,Avenue Supermarts Ltd.,DIVERSIFIED RETAIL,6477746910,49315.35,3.80,0.67,0.12,1.29,7.47,0.04
9,BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,HOLDING COMPANIES,1112935100,18755.21,1.44,0.47,0.08,2.04,10.37,0.05
10,BANDHANBNK,Bandhan Bank Ltd.,PRIVATE SECTOR BANK,16107006270,20155.06,1.55,1.26,0.28,1.46,-0.70,0.03
11,BANKBARODA,Bank of Baroda,PUBLIC SECTOR BANK,10342724358,16022.44,1.23,1.40,0.20,2.29,5.69,0.04
12,BERGEPAINT,Berger Paints India Ltd.,PAINTS,971295037,20681.08,1.59,0.79,0.29,0.91,-1.44,0.03
13,BIOCON,Biocon Ltd.,PHARMACEUTICALS,6003000000,17420.60,1.34,0.88,0.22,1.79,1.07,0.03
14,BOSCHLTD,Bosch Ltd.,AUTO ANCILLARIES,294936400,13934.02,1.07,0.88,0.21,1.42,11.66,0.04
15,CADILAHC,Cadila Healthcare Ltd.,PHARMACEUTICALS,1023742595,14869.12,1.14,0.61,0.09,1.04,-0.42,0.02
16,CHOLAFIN,Cholamandalam Investment and Finance Company Ltd.,NBFC,1641296888,23399.33,1.80,1.39,0.23,2.20,1.84,0.03
17,COLPAL,Colgate Palmolive (India) Ltd.,PERSONAL CARE,271985634,23424.05,1.80,0.30,0.06,0.90,-1.41,0.02
18,DLF,DLF Ltd.,RESIDENTIAL/COMMERCIAL/SEZ Project,4950630072,27179.93,2.09,1.74,0.37,3.46,30.15,0.04
19,DABUR,Dabur India Ltd.,PERSONAL CARE,1767856483,37897.87,2.92,0.34,0.08,1.12,-0.72,0.02
20,GAIL,GAIL (India) Ltd.,GAS TRANSMISSION/MARKETING,44403852250,30445.65,2.34,0.95,0.18,2.03,8.69,0.03
21,GLAND,Gland Pharma Ltd.,PHARMACEUTICALS,164237173,14273.97,1.10,0.13,0.00,1.85,-4.47,0.03
22,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,1022543380,41021.55,3.16,0.44,0.04,1.28,-6.31,0.03
23,HDFCAMC,HDFC Asset Management Company Ltd.,ASSET MANAGEMENT COMPANIES,1065789070,16970.40,1.31,0.86,0.25,1.93,-5.39,0.03
24,HAVELLS,Havells India Ltd.,CONSUMER ELECTRONICS,626303067,36214.31,2.79,0.94,0.18,2.07,8.25,0.03
25,HINDPETRO,Hindustan Petroleum Corporation Ltd.,REFINERIES/MARKETING,14185483450,20160.97,1.55,0.68,0.11,1.90,12.53,0.03
26,ICICIGI,ICICI Lombard General Insurance Company Ltd.,GENERAL INSURANCE,4905024780,42681.39,3.29,0.65,0.14,1.58,-0.32,0.05
27,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,LIFE INSURANCE,14367961210,27438.78,2.11,0.70,0.15,1.66,1.93,0.04
28,IGL,Indraprastha Gas Ltd.,LPG/CNG/PNG/LNG SUPPLIER,1400001600,19643.13,1.51,0.76,0.14,1.85,-2.34,0.03
29,INDUSTOWER,Indus Towers Ltd.,TELECOM - INFRASTRUCTURE,26949369500,26274.83,2.02,0.83,0.09,4.12,43.35,0.11
30,NAUKRI,Info Edge (India) Ltd.,E-RETAIL/ E-COMMERCE,1287841200,52318.18,4.03,0.74,0.07,2.58,4.03,0.03
31,INDIGO,InterGlobe Aviation Ltd.,AIRLINES,3851467890,20493.52,1.58,1.17,0.25,2.93,6.17,0.04
32,JINDALSTEL,Jindal Steel & Power Ltd.,STEEL,1020088097,16720.91,1.29,1.39,0.23,2.96,3.26,0.03
33,JUBLFOOD,Jubilant Foodworks Ltd.,RESTAURANTS,1319690400,32562.04,2.51,0.73,0.11,1.28,1.15,0.03
34,LTI,Larsen & Toubro Infotech Ltd.,COMPUTERS - SOFTWARE,175173846,27643.10,2.13,0.70,0.08,2.00,8.52,0.04
35,LUPIN,Lupin Ltd.,PHARMACEUTICALS,908060958,24107.31,1.86,0.61,0.09,1.02,-0.65,0.03
36,MARICO,Marico Ltd.,PERSONAL CARE,1291943128,29786.61,2.29,0.37,0.05,1.34,0.56,0.02
37,MUTHOOTFIN,Muthoot Finance Ltd.,NBFC,4011994110,16539.23,1.27,0.89,0.18,1.48,-4.21,0.03
38,NMDC,NMDC Ltd.,INDUSTRIAL MINERALS,2930605850,17206.46,1.32,1.04,0.15,2.29,-7.17,0.04
39,PIIND,PI Industries Ltd.,PESTICIDES AND AGROCHEMICALS,151718118,26905.96,2.07,0.71,0.09,1.95,-6.35,0.04
40,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,508153380,38228.06,2.94,0.62,0.18,1.14,4.46,0.03
41,PEL,Piramal Enterprises Ltd.,OTHER FINANCIAL SERVICES,477327400,33262.99,2.56,1.52,0.32,2.20,-0.42,0.03
42,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,10317.84,0.79,0.16,0.01,1.55,1.44,0.06
