Annexure II-  Nifty 50 Index : Sep 2021,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,PORT,4083503522,54237.91,0.71,1.18,0.20,0.97,-1.39,0.02
2,ASIANPAINT,Asian Paints Ltd.,PAINTS,959197790,146276.27,1.91,0.66,0.14,1.42,1.35,0.02
3,AXISBANK,Axis Bank Ltd.,PRIVATE SECTOR BANK,6132598898,197439.63,2.58,1.42,0.46,1.20,-2.54,0.02
4,BAJAJ-AUTO,Bajaj Auto Ltd.,MOTOR CYCLES/SCOOTERS,2893670200,49906.91,0.65,0.72,0.19,1.05,2.81,0.02
5,BAJFINANCE,Bajaj Finance Ltd.,NBFC,1207188690,203650.56,2.66,1.41,0.38,1.45,1.91,0.02
6,BAJAJFINSV,Bajaj Finserv Ltd.,GENERAL INSURANCE,795687220,107560.44,1.41,1.28,0.31,1.77,3.72,0.03
7,BPCL,Bharat Petroleum Corporation Ltd.,REFINERIES/MARKETING,21692527440,41252.25,0.54,0.78,0.17,2.69,-8.36,0.02
8,BHARTIARTL,Bharti Airtel Ltd.,TELECOM - SERVICES,27460136340,162546.98,2.13,0.85,0.20,1.71,3.65,0.03
9,BRITANNIA,Britannia Industries Ltd.,CONSUMER FOOD,240868296,46607.67,0.61,0.21,0.03,0.68,-1.21,0.02
10,CIPLA,Cipla Ltd.,PHARMACEUTICALS,1613307248,49983.20,0.65,0.33,0.04,1.26,3.77,0.02
11,COALINDIA,Coal India Ltd.,INDUSTRIAL MINERALS,61627283270,38784.51,0.51,0.94,0.20,2.44,26.91,0.04
12,DIVISLAB,Divi's Laboratories Ltd.,PHARMACEUTICALS,530937160,61147.40,0.80,0.67,0.17,1.33,-7.25,0.02
13,DRREDDY,Dr. Reddy's Laboratories Ltd.,PHARMACEUTICALS,831982535,59285.59,0.78,0.35,0.05,0.94,3.76,0.02
14,EICHERMOT,Eicher Motors Ltd.,MOTOR CYCLES/SCOOTERS,273399672,38904.83,0.51,0.93,0.26,1.40,4.14,0.02
15,GRASIM,Grasim Industries Ltd.,CEMENT,1316209202,63723.02,0.83,0.81,0.24,1.11,11.27,0.02
16,HCLTECH,HCL Technologies Ltd.,COMPUTERS - SOFTWARE,5427330192,138890.81,1.82,0.76,0.19,1.71,8.23,0.02
17,HDFCBANK,HDFC Bank Ltd.,PRIVATE SECTOR BANK,5537451890,697724.75,9.13,1.27,0.55,1.05,0.86,0.02
18,HDFCLIFE,HDFC Life Insurance Company Ltd.,LIFE INSURANCE,20231321130,67229.49,0.88,0.63,0.18,1.71,0.65,0.02
19,HEROMOTOCO,Hero MotoCorp Ltd.,MOTOR CYCLES/SCOOTERS,399588400,36784.61,0.48,0.81,0.24,1.24,3.31,0.02
20,HINDALCO,Hindalco Industries Ltd.,ALUMINIUM,2247114735,71271.18,0.93,1.47,0.30,2.31,4.20,0.02
21,HINDUNILVR,Hindustan Unilever Ltd.,PERSONAL CARE,2349591262,241228.78,3.16,0.35,0.07,1.17,-0.82,0.02
22,HDFC,Housing Development Finance Corporation Ltd.,HOUSING FINANCE,3609705098,497110.54,6.50,1.41,0.51,1.40,-1.58,0.02
23,ICICIBANK,ICICI Bank Ltd.,PRIVATE SECTOR BANK,13866912880,485931.29,6.36,1.61,0.57,1.07,-2.53,0.02
24,ITC,ITC Ltd.,CIGARETTES & RELATED PRODUCTS,12320326302,206570.60,2.70,0.69,0.20,1.71,11.76,0.03
25,IOC,Indian Oil Corporation Ltd.,REFINERIES/MARKETING,94141589220,31849.04,0.42,0.81,0.21,1.58,13.04,0.03
26,INDUSINDBK,IndusInd Bank Ltd.,PRIVATE SECTOR BANK,7740861740,67135.10,0.88,1.70,0.38,2.32,12.04,0.03
27,INFY,Infosys Ltd.,COMPUTERS - SOFTWARE,21306358815,621047.97,8.13,0.68,0.23,1.20,-1.83,0.02
28,JSWSTEEL,JSW Steel Ltd.,STEEL,2417220440,66232.57,0.87,1.14,0.23,2.37,-2.81,0.03
29,KOTAKBANK,Kotak Mahindra Bank Ltd.,PRIVATE SECTOR BANK,9915118875,294294.61,3.85,1.11,0.36,1.59,14.36,0.02
30,LT,Larsen & Toubro Ltd.,ENGINEERING-DESIGNING-CONSTRUCTION,2809312020,205717.07,2.69,1.11,0.40,1.07,1.84,0.02
31,M&M,Mahindra & Mahindra Ltd.,PASSENGER/UTILITY VEHICLES,6215962720,76872.62,1.01,1.19,0.32,1.57,1.23,0.02
32,MARUTI,Maruti Suzuki India Ltd.,PASSENGER/UTILITY VEHICLES,1510400300,97533.86,1.28,0.72,0.20,1.65,7.19,0.02
33,NTPC,NTPC Ltd.,POWER,96966661340,67398.13,0.88,0.71,0.15,2.26,22.34,0.03
34,NESTLEIND,Nestle India Ltd.,CONSUMER FOOD,964157160,69369.70,0.91,0.29,0.05,1.22,-0.11,0.03
35,ONGC,Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION,62901396030,52717.66,0.69,1.00,0.18,1.93,19.87,0.03
36,POWERGRID,Power Grid Corporation of India Ltd.,POWER - TRANSMISSION,69754528640,64907.29,0.85,0.71,0.14,1.84,8.30,0.03
37,RELIANCE,Reliance Industries Ltd.,REFINERIES/MARKETING,63394431200,814502.75,10.66,0.91,0.28,1.37,11.56,0.01
38,SBILIFE,SBI Life Insurance Company Ltd.,LIFE INSURANCE,10001921830,53474.67,0.70,0.50,0.11,1.39,1.93,0.03
39,SHREECEM,Shree Cement Ltd.,CEMENT,360807480,38583.21,0.50,1.05,0.29,1.63,2.17,0.03
40,SBIN,State Bank of India,PUBLIC SECTOR BANK,8924611534,173842.51,2.27,1.56,0.45,1.82,6.33,0.02
