Annexure II-  Nifty 50 Index : Dec 2021,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,PORT,4083503522,53679.29,0.71,1.35,0.26,1.98,6.79,0.03
2,ASIANPAINT,Asian Paints Ltd.,PAINTS,959197790,152511.15,2.01,0.60,0.12,1.41,7.61,0.02
3,AXISBANK,Axis Bank Ltd.,PRIVATE SECTOR BANK,6135155634,174846.41,2.31,1.26,0.42,1.63,3.49,0.02
4,BAJAJ-AUTO,Bajaj Auto Ltd.,MOTOR CYCLES/SCOOTERS,2893670200,42310.16,0.56,0.68,0.19,1.36,0.28,0.03
5,BAJFINANCE,Bajaj Finance Ltd.,NBFC,1207188690,185304.19,2.44,1.35,0.41,2.04,-0.29,0.02
6,BAJAJFINSV,Bajaj Finserv Ltd.,GENERAL INSURANCE,795687220,99211.95,1.31,1.32,0.37,1.69,-4.82,0.03
7,BPCL,Bharat Petroleum Corporation Ltd.,REFINERIES/MARKETING,21692527440,36790.09,0.49,0.83,0.22,1.90,4.18,0.02
8,BHARTIARTL,Bharti Airtel Ltd.,TELECOM - SERVICES,27460136340,161484.27,2.13,0.84,0.22,1.34,-6.10,0.02
9,BRITANNIA,Britannia Industries Ltd.,CONSUMER FOOD,240868296,42559.98,0.56,0.28,0.06,1.12,1.71,0.02
10,CIPLA,Cipla Ltd.,PHARMACEUTICALS,1613580428,48748.20,0.64,0.14,0.01,1.69,-2.80,0.02
11,COALINDIA,Coal India Ltd.,INDUSTRIAL MINERALS,61627283270,30602.26,0.40,1.01,0.22,2.15,-3.91,0.03
12,DIVISLAB,Divi's Laboratories Ltd.,PHARMACEUTICALS,530937160,59611.93,0.79,0.57,0.12,1.59,-4.11,0.02
13,DRREDDY,Dr. Reddy's Laboratories Ltd.,PHARMACEUTICALS,832084460,59612.36,0.79,0.30,0.03,1.17,4.94,0.02
14,EICHERMOT,Eicher Motors Ltd.,MOTOR CYCLES/SCOOTERS,273411022,36141.36,0.48,0.99,0.31,1.40,9.34,0.02
15,GRASIM,Grasim Industries Ltd.,CEMENT,1316450734,60864.95,0.80,0.95,0.29,1.65,-2.42,0.03
16,HCLTECH,HCL Technologies Ltd.,COMPUTERS - SOFTWARE,5427330192,143183.83,1.89,0.80,0.24,1.49,15.85,0.02
17,HDFCBANK,HDFC Bank Ltd.,PRIVATE SECTOR BANK,5541651776,647667.25,8.54,1.12,0.54,1.17,-0.95,0.02
18,HDFCLIFE,HDFC Life Insurance Company Ltd.,LIFE INSURANCE,20247910330,60499.34,0.80,0.66,0.23,1.27,-4.59,0.02
19,HEROMOTOCO,Hero MotoCorp Ltd.,MOTOR CYCLES/SCOOTERS,399610462,31976.13,0.42,0.80,0.29,1.23,0.52,0.02
20,HINDALCO,Hindalco Industries Ltd.,ALUMINIUM,2247169840,69461.71,0.92,1.57,0.34,2.32,15.22,0.02
21,HINDUNILVR,Hindustan Unilever Ltd.,DIVERSIFIED,2349591262,210724.74,2.78,0.37,0.08,1.17,1.84,0.02
22,HDFC,Housing Development Finance Corporation Ltd.,HOUSING FINANCE,3616552326,467701.59,6.17,1.36,0.61,1.46,-3.24,0.02
23,ICICIBANK,ICICI Bank Ltd.,PRIVATE SECTOR BANK,13886269620,513896.12,6.78,1.42,0.51,1.39,3.61,0.02
24,ITC,ITC Ltd.,CIGARETTES & RELATED PRODUCTS,12322638182,190773.54,2.52,0.83,0.25,1.73,-1.40,0.02
25,IOC,Indian Oil Corporation Ltd.,REFINERIES/MARKETING,94141589220,28341.33,0.37,0.86,0.24,1.47,-6.26,0.03
26,INDUSINDBK,IndusInd Bank Ltd.,PRIVATE SECTOR BANK,7745486030,57784.89,0.76,1.51,0.35,2.21,0.58,0.03
27,INFY,Infosys Ltd.,COMPUTERS - SOFTWARE,21307126475,699871.99,9.23,0.71,0.28,1.22,10.22,0.02
28,JSWSTEEL,JSW Steel Ltd.,STEEL,2417220440,65008.61,0.86,1.21,0.27,1.62,7.82,0.03
29,KOTAKBANK,Kotak Mahindra Bank Ltd.,PRIVATE SECTOR BANK,9917941045,263641.49,3.48,1.11,0.41,1.57,-8.45,0.02
30,LT,Larsen & Toubro Ltd.,ENGINEERING-DESIGNING-CONSTRUCTION,2809678534,229055.39,3.02,1.07,0.44,1.25,7.43,0.02
31,M&M,Mahindra & Mahindra Ltd.,PASSENGER/UTILITY VEHICLES,6215962720,80136.88,1.06,1.15,0.33,1.39,0.20,0.02
32,MARUTI,Maruti Suzuki India Ltd.,PASSENGER/UTILITY VEHICLES,1510400300,98708.83,1.30,0.79,0.22,1.47,5.07,0.02
33,NTPC,NTPC Ltd.,POWER,96966661340,59107.00,0.78,0.85,0.22,1.47,-2.24,0.03
