Annexure II-  Nifty 50 Index : July 2018,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,SHIPPING,4141903522,28147.34,0.63,1.41,0.30,1.56,7.13,0.03
2,ASIANPAINT,Asian Paints Ltd.,PAINTS,959197790,65432.44,1.46,0.72,0.14,1.25,14.79,0.02
3,AXISBANK,Axis Bank Ltd.,BANKS,5135809672,94696.11,2.11,1.32,0.23,1.74,7.75,0.03
4,BAJAJ-AUTO,Bajaj Auto Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,2893670200,36721.35,0.82,1.05,0.21,2.69,-3.92,0.02
5,BAJAJFINSV,Bajaj Finserv Ltd.,FINANCE,795675485,42192.67,0.94,1.26,0.24,1.80,19.86,0.03
6,BAJFINANCE,Bajaj Finance Ltd.,FINANCE,1155936776,63931.34,1.43,1.12,0.15,1.86,17.49,0.02
7,BHARTIARTL,Bharti Airtel Ltd.,TELECOMMUNICATION - SERVICES,19987000535,51525.69,1.15,1.06,0.12,2.08,2.26,0.03
8,BPCL,Bharat Petroleum Corporation Ltd.,REFINERIES,21692527440,30436.79,0.68,1.17,0.14,1.68,4.41,0.03
9,CIPLA,Cipla Ltd.,PHARMACEUTICALS,1610280502,32531.73,0.73,0.96,0.14,1.68,4.01,0.02
10,COALINDIA,Coal India Ltd.,MINING,62074091770,34035.85,0.76,0.69,0.08,1.61,-1.23,0.03
11,DRREDDY,Dr. Reddy's Laboratories Ltd.,PHARMACEUTICALS,829866140,25780.52,0.57,0.84,0.07,2.59,-4.80,0.02
12,EICHERMOT,Eicher Motors Ltd.,AUTOMOBILES - 4 WHEELERS,272663000,37898.18,0.85,0.89,0.15,1.54,-2.77,0.02
13,GAIL,GAIL (India) Ltd.,GAS,22550709330,32993.60,0.74,0.96,0.12,1.32,10.26,0.03
14,GRASIM,Grasim Industries Ltd.,CEMENT AND CEMENT PRODUCTS,1314880046,40440.45,0.90,1.21,0.22,2.34,1.82,0.02
15,HCLTECH,HCL Technologies Ltd.,COMPUTERS - SOFTWARE,2784773728,53751.70,1.20,0.44,0.04,1.44,4.19,0.02
16,HDFC,Housing Development Finance Corporation Ltd.,FINANCE - HOUSING,3360549276,321782.00,7.18,1.09,0.36,1.09,4.55,0.01
17,HDFCBANK,HDFC Bank Ltd.,BANKS,5206599334,448237.44,10.00,0.78,0.29,0.83,3.37,0.02
18,HEROMOTOCO,Hero MotoCorp Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,399422910,42766.06,0.95,0.75,0.15,2.03,-5.15,0.02
19,HINDALCO,Hindalco Industries Ltd.,ALUMINIUM,2245051892,31141.11,0.69,1.78,0.28,2.71,-7.42,0.03
20,HINDPETRO,Hindustan Petroleum Corporation Ltd.,REFINERIES,15238226250,21265.25,0.47,1.28,0.12,2.30,9.88,0.03
21,HINDUNILVR,Hindustan Unilever Ltd.,DIVERSIFIED,2164633806,123696.81,2.76,0.75,0.18,1.49,5.51,0.02
22,IBULHSGFIN,Indiabulls Housing Finance Ltd.,FINANCE - HOUSING,853185642,42605.04,0.95,1.40,0.25,1.99,13.53,0.03
23,ICICIBANK,ICICI Bank Ltd.,BANKS,12861352008,195653.32,4.36,1.50,0.25,2.04,10.48,0.03
24,INDUSINDBK,IndusInd Bank Ltd.,BANKS,6004052860,101821.38,2.27,0.80,0.18,0.88,3.26,0.02
25,INFRATEL,Bharti Infratel Ltd.,TELECOMMUNICATION - EQUIPMENT,18496082460,24388.75,0.54,0.59,0.04,1.84,-4.62,0.03
26,INFY,Infosys Ltd.,COMPUTERS - SOFTWARE,10920635455,259395.01,5.78,0.69,0.09,1.54,4.43,0.02
27,IOC,Indian Oil Corporation Ltd.,REFINERIES,97118099280,35114.99,0.78,1.13,0.15,1.81,5.35,0.03
28,ITC,I T C Ltd.,CIGARETTES,12204294912,254325.30,5.67,0.83,0.21,1.68,11.83,0.03
29,KOTAKBANK,Kotak Mahindra Bank Ltd.,BANKS,9530225645,174364.06,3.89,0.85,0.22,1.07,-2.69,0.02
30,LT,Larsen & Toubro Ltd.,ENGINEERING,2803455202,160641.35,3.58,1.30,0.40,1.29,2.13,0.03
