Annexure II- Nifty Next 50 Index : July 2018,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ABB,ABB India Ltd.,ELECTRICAL EQUIPMENT,423816750,6454.46,0.91,0.81,0.14,1.38,3.38,0.07
2,ABCAPITAL,Aditya Birla Capital Ltd.,FINANCE,22012175080,8061.96,1.14,1.02,0.12,2.31,9.98,0.06
3,ACC,ACC Ltd.,CEMENT AND CEMENT PRODUCTS,1877871730,12927.03,1.83,1.16,0.21,3.18,14.17,0.03
4,AMBUJACEM,Ambuja Cements Ltd.,CEMENT AND CEMENT PRODUCTS,3971290458,16949.27,2.40,1.07,0.19,2.72,11.21,0.03
5,ASHOKLEY,Ashok Leyland Ltd.,AUTOMOBILES - 4 WHEELERS,2935127276,16223.04,2.30,1.05,0.10,3.82,-10.33,0.03
6,AUROPHARMA,Aurobindo Pharma Ltd.,PHARMACEUTICALS,585907609,16636.50,2.36,1.17,0.17,1.91,-2.56,0.02
7,BANKBARODA,Bank of Baroda,BANKS,5291032264,14604.84,2.07,2.05,0.18,3.31,36.13,0.04
8,BEL,Bharat Electronics Ltd.,ELECTRONICS - INDUSTRIAL,2436592943,9355.42,1.32,1.34,0.16,4.04,7.09,0.04
9,BHEL,Bharat Heavy Electricals Ltd.,ELECTRICAL EQUIPMENT,7342800000,10059.09,1.42,1.53,0.25,2.55,3.21,0.04
10,BOSCHLTD,Bosch Ltd.,AUTO ANCILLARIES,305207400,17141.09,2.43,0.61,0.08,1.54,6.91,0.06
11,BRITANNIA,Britannia Industries Ltd.,FOOD AND FOOD PROCESSING,240118296,38487.10,5.45,0.60,0.12,1.02,5.29,0.03
12,CADILAHC,Cadila Healthcare Ltd.,PHARMACEUTICALS,1023742595,9762.67,1.38,1.03,0.13,2.23,1.07,0.04
13,COLPAL,Colgate Palmolive (India) Ltd.,PERSONAL CARE,271985634,15263.09,2.16,0.43,0.06,1.42,-3.34,0.04
14,CONCOR,Container Corporation of India Ltd.,TRAVEL AND TRANSPORT,2437177390,14680.83,2.08,0.94,0.13,1.72,2.61,0.05
15,CUMMINSIND,Cummins India Ltd.,DIESEL ENGINES,554400000,9148.02,1.30,0.70,0.08,1.69,3.99,0.06
16,DABUR,Dabur India Ltd.,PERSONAL CARE,1766264421,23826.20,3.37,0.63,0.10,2.04,7.69,0.03
17,DLF,DLF Ltd.,CONSTRUCTION,3568176696,8755.41,1.24,2.16,0.29,2.94,3.97,0.04
18,DMART,Avenue Supermarts Ltd.,MISCELLANEOUS,6240844860,16524.76,2.34,1.35,0.19,1.42,11.41,0.04
19,EMAMILTD,Emami Ltd.,PERSONAL CARE,453935238,7245.90,1.03,0.61,0.06,1.73,11.73,0.07
20,GICRE,General Insurance Corporation of India,FINANCE,8772000000,8757.44,1.24,0.15,0.00,3.20,-2.69,0.11
21,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,681329518,33197.99,4.70,0.48,0.04,1.80,7.44,0.04
22,HAVELLS,Havells India Ltd.,ELECTRICAL EQUIPMENT,625472910,15872.00,2.25,1.14,0.17,2.21,16.76,0.03
23,HINDZINC,Hindustan Zinc Ltd.,METALS,8450638000,7099.80,1.01,1.28,0.24,1.76,2.02,0.03
24,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,FINANCE,14355550350,12617.88,1.79,0.98,0.12,2.05,10.93,0.04
25,IDEA,Idea Cellular Ltd.,TELECOMMUNICATION - SERVICES,43598158050,9804.57,1.39,1.27,0.09,3.01,-7.58,0.07
26,INDIGO,InterGlobe Aviation Ltd.,TRAVEL AND TRANSPORT,3844068380,8934.58,1.27,0.93,0.09,2.27,-14.59,0.04
27,JSWSTEEL,JSW Steel Ltd.,STEEL AND STEEL PRODUCTS,2417220440,34341.93,4.86,1.60,0.32,1.96,1.10,0.03
28,L&TFH,L&T Finance Holdings Ltd.,FINANCE,19957547100,10888.84,1.54,1.75,0.27,3.15,16.06,0.05
29,LICHSGFIN,LIC Housing Finance Ltd.,FINANCE - HOUSING,1009326000,16019.52,2.27,1.38,0.32,1.92,12.89,0.03
30,MARICO,Marico Ltd.,PERSONAL CARE,1290864398,18800.15,2.66,0.53,0.07,1.08,9.78,0.04
31,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1453277430,16636.36,2.36,1.34,0.15,2.34,-11.72,0.05
32,MOTHERSUMI,Motherson Sumi Systems Ltd.,AUTO ANCILLARIES,2105289491,25768.32,3.65,1.22,0.21,2.07,13.14,0.04
33,MRF,MRF Ltd.,TYRES,42411430,19216.41,2.72,0.97,0.20,1.36,6.02,0.04
34,NHPC,NHPC Ltd.,POWER,1.02593E+11,5360.49,0.76,0.88,0.14,1.44,1.28,0.12
35,NMDC,NMDC Ltd.,MINING,3163890474,9319.56,1.32,1.47,0.26,1.76,-2.68,0.05
36,OFSS,Oracle Financial Services Software Ltd.,COMPUTERS - SOFTWARE,427221570,8615.85,1.22,0.49,0.05,1.32,-4.82,0.05
