Annexure II- Nifty Next 50 Index : September 2018,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ABB,ABB India Ltd.,ELECTRICAL EQUIPMENT,423816750,7468.71,1.17,0.83,0.13,2.06,7.74992357,0.08
2,ACC,ACC Ltd.,CEMENT AND CEMENT PRODUCTS,1877871730,13118.01,2.05,1.13,0.20,1.90,-5.27231121,0.04
3,ABCAPITAL,Aditya Birla Capital Ltd.,FINANCE,22013302230,6309.56,0.99,1.11,0.18,1.70,-18.83185841,0.08
4,AMBUJACEM,Ambuja Cements Ltd.,CEMENT AND CEMENT PRODUCTS,3971290458,16423.97,2.57,1.16,0.20,2.07,-7.37518127,0.05
5,ASHOKLEY,Ashok Leyland Ltd.,AUTOMOBILES - 4 WHEELERS,2935527276,17131.44,2.68,0.98,0.09,1.95,-7.71018985,0.03
6,AUROPHARMA,Aurobindo Pharma Ltd.,PHARMACEUTICALS,585907609,20936.59,3.27,1.20,0.16,3.28,4.44756226,0.03
7,DMART,Avenue Supermarts Ltd.,MISCELLANEOUS,6240844860,14810.24,2.31,1.25,0.20,1.09,-12.99781864,0.06
8,BANDHANBNK,Bandhan Bank Ltd.,BANKS,11928049440,6742.33,1.05,1.54,0.15,2.68,-18.64565343,0.06
9,BANKBARODA,Bank of Baroda,BANKS,5291032264,9476.24,1.48,2.14,0.17,4.22,-34.9460608,0.05
10,BEL,Bharat Electronics Ltd.,ELECTRONICS - INDUSTRIAL,2436592943,6652.39,1.04,1.31,0.13,4.19,-29.25110132,0.05
11,BHEL,Bharat Heavy Electricals Ltd.,ELECTRICAL EQUIPMENT,7342800000,9305.16,1.45,1.36,0.18,2.22,-15.01240695,0.05
12,BIOCON,Biocon Ltd.,PHARMACEUTICALS,3000000000,14518.35,2.27,1.12,0.10,2.87,10.79326923,0.04
13,BOSCHLTD,Bosch Ltd.,AUTO ANCILLARIES,305207400,18252.10,2.85,0.65,0.07,1.78,-9.35069246,0.08
14,BRITANNIA,Britannia Industries Ltd.,FOOD AND FOOD PROCESSING,240318294,34287.59,5.36,0.76,0.16,1.97,-13.55624003,0.05
15,CADILAHC,Cadila Healthcare Ltd.,PHARMACEUTICALS,1023742595,9877.84,1.54,1.12,0.16,2.15,-4.17132216,0.06
16,COLPAL,Colgate Palmolive (India) Ltd.,PERSONAL CARE,271985634,14412.80,2.25,0.47,0.08,1.16,-7.4893071,0.06
17,CONCOR,Container Corporation of India Ltd.,TRAVEL AND TRANSPORT,2437177390,13762.86,2.15,0.80,0.10,2.31,-3.74319245,0.05
18,DLF,DLF Ltd.,CONSTRUCTION,3568660058,7251.07,1.13,1.93,0.28,3.26,-26.38134058,0.05
19,DABUR,Dabur India Ltd.,PERSONAL CARE,1766264421,24128.59,3.77,0.88,0.16,2.42,-10.83028721,0.05
20,GICRE,General Insurance Corporation of India,FINANCE,8772000000,8058.66,1.26,0.06,0.00,2.14,-1.76646707,0.11
21,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,1022166096,29070.45,4.54,0.55,0.05,2.22,-20.60221052,0.07
22,HDFCLIFE,HDFC Standard Life Insurance Company Ltd.,FINANCE,20139079620,12618.34,1.97,0.86,0.08,2.40,-15.19220357,0.04
23,HAVELLS,Havells India Ltd.,ELECTRICAL EQUIPMENT,625472910,14873.75,2.32,1.25,0.19,2.68,-18.02826612,0.05
24,HINDZINC,Hindustan Zinc Ltd.,METALS,8450638000,7334.31,1.15,1.10,0.19,2.11,-3.42179937,0.05
25,ICICIGI,ICICI Lombard General Insurance Company Ltd.,FINANCE,4540584440,7340.76,1.15,0.57,0.04,3.19,1.57064774,0.07
26,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,FINANCE,14355655010,10061.52,1.57,1.08,0.15,2.36,-11.08298921,0.06
27,INDIGO,InterGlobe Aviation Ltd.,TRAVEL AND TRANSPORT,3844068380,7938.96,1.24,0.88,0.07,2.29,-11.062066,0.04
28,L&TFH,L&T Finance Holdings Ltd.,FINANCE,19970497850,8023.35,1.25,1.83,0.30,3.01,-28.55567806,0.07
29,LICHSGFIN,LIC Housing Finance Ltd.,FINANCE - HOUSING,1009326000,12638.78,1.97,1.29,0.25,1.73,-19.86945671,0.04
30,LUPIN,Lupin Ltd.,PHARMACEUTICALS,904342138,21591.33,3.37,1.15,0.14,2.02,-3.27446454,0.04
31,MRF,MRF Ltd.,TYRES,42411430,13216.80,2.07,1.04,0.24,1.43,-14.08706988,0.04
32,MARICO,Marico Ltd.,PERSONAL CARE,1290864398,17196.90,2.69,0.69,0.10,1.55,-9.85248342,0.04
