Annexure II-  Nifty 50 Index : September 2023,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ADANIENT,Adani Enterprises Ltd.,TRADING - MINERALS/ MINING,1140001121,79803.61,0.93,2.55,0.12,1.44,-0.22,0.02
2,ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,PORT,4320277890,65950.23,0.77,1.97,0.20,1.89,4.16,0.03
3,APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,HOSPITAL,718923285,51711.07,0.60,0.58,0.07,1.43,6.72,0.01
4,ASIANPAINT,Asian Paints Ltd.,PAINTS,959197790,142507.39,1.65,0.45,0.07,1.13,-2.92,0.02
5,AXISBANK,Axis Bank Ltd.,PRIVATE SECTOR BANK,6162939698,287510.38,3.34,0.85,0.19,0.93,6.49,0.02
6,BAJAJ-AUTO,Bajaj Auto Ltd.,MOTOR CYCLES/SCOOTERS,2829573580,57312.45,0.67,0.57,0.08,1.55,9.75,0.02
7,BAJFINANCE,Bajaj Finance Ltd.,NBFC,1211837076,208237.84,2.42,1.11,0.23,1.23,9.04,0.01
8,BAJAJFINSV,Bajaj Finserv Ltd.,GENERAL INSURANCE,1595488813,83553.36,0.97,1.19,0.28,1.02,3.45,0.03
9,BPCL,Bharat Petroleum Corporation Ltd.,REFINERIES/MARKETING,21692527440,33081.97,0.38,0.48,0.05,1.58,1.78,0.02
10,BHARTIARTL,Bharti Airtel Ltd.,TELECOM - SERVICES,28026723695,233675.61,2.71,0.67,0.16,1.05,8.17,0.02
11,BRITANNIA,Britannia Industries Ltd.,CONSUMER FOOD,240868296,53549.92,0.62,0.49,0.07,0.88,1.55,0.02
12,CIPLA,Cipla Ltd.,PHARMACEUTICALS,1614634956,62243.98,0.72,0.35,0.03,1.09,-5.68,0.02
13,COALINDIA,Coal India Ltd.,INDUSTRIAL MINERALS,61627283270,67311.78,0.78,0.76,0.11,2.25,28.32,0.03
14,DIVISLAB,Divi's Laboratories Ltd.,PHARMACEUTICALS,530937160,47977.39,0.56,0.32,0.01,1.21,4.82,0.03
15,DRREDDY,Dr. Reddy's Laboratories Ltd.,PHARMACEUTICALS,833923820,68023.33,0.79,0.42,0.05,1.35,-0.37,0.02
16,EICHERMOT,Eicher Motors Ltd.,MOTOR CYCLES/SCOOTERS,273749460,47180.04,0.55,0.89,0.14,1.12,3.31,0.02
17,GRASIM,Grasim Industries Ltd.,CEMENT,1316897582,71622.37,0.83,0.98,0.31,1.27,8.46,0.02
18,HCLTECH,HCL Technologies Ltd.,COMPUTERS - SOFTWARE,5427330192,130682.51,1.52,1.02,0.25,1.21,5.34,0.02
19,HDFCBANK,HDFC Bank Ltd.,PRIVATE SECTOR BANK,7580137319,1145386.80,13.30,1.20,0.46,1.20,-2.87,0.01
20,HDFCLIFE,HDFC Life Insurance Company Ltd.,LIFE INSURANCE,21499639940,68519.35,0.80,1.01,0.15,1.16,-1.14,0.02
21,HEROMOTOCO,Hero MotoCorp Ltd.,MOTOR CYCLES/SCOOTERS,399737956,39718.21,0.46,0.78,0.14,1.40,4.85,0.02
22,HINDALCO,Hindalco Industries Ltd.,ALUMINIUM,2247216523,71960.93,0.84,1.46,0.24,1.98,7.13,0.02
23,HINDUNILVR,Hindustan Unilever Ltd.,DIVERSIFIED,2349591262,220139.78,2.56,0.57,0.11,0.73,-1.57,0.01
24,ICICIBANK,ICICI Bank Ltd.,PRIVATE SECTOR BANK,14005936808,666612.56,7.74,0.93,0.37,0.93,-0.71,0.02
25,ITC,ITC Ltd.,CIGARETTES & RELATED PRODUCTS,12470914522,393487.28,4.57,0.73,0.17,0.91,1.07,0.02
