Annexure II- Nifty Next 50 Index : October 2018,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ABB,ABB India Ltd.,ELECTRICAL EQUIPMENT,423816750,6776.56,1.09,0.85,0.17,1.89,-9.27,0.09
2,ACC,ACC Ltd.,CEMENT AND CEMENT PRODUCTS,1877871730,11617.64,1.87,1.13,0.23,2.49,-11.44,0.03
3,ABCAPITAL,Aditya Birla Capital Ltd.,FINANCE,22013302230,5753.73,0.92,1.21,0.24,2.93,-8.81,0.06
4,AMBUJACEM,Ambuja Cements Ltd.,CEMENT AND CEMENT PRODUCTS,3971290458,14484.39,2.33,1.17,0.25,2.33,-11.81,0.04
5,ASHOKLEY,Ashok Leyland Ltd.,AUTOMOBILES - 4 WHEELERS,2935527276,16498.54,2.65,1.15,0.14,3.02,-3.69,0.03
6,AUROPHARMA,Aurobindo Pharma Ltd.,PHARMACEUTICALS,585907609,22261.21,3.58,1.14,0.18,2.67,6.33,0.03
7,DMART,Avenue Supermarts Ltd.,MISCELLANEOUS,6240844860,14194.90,2.28,1.22,0.22,3.82,-4.15,0.07
8,BANDHANBNK,Bandhan Bank Ltd.,BANKS,11928049440,4654.92,0.75,1.23,0.10,5.37,-30.96,0.29
9,BANKBARODA,Bank of Baroda,BANKS,5291032264,10538.15,1.69,1.71,0.21,2.99,11.21,0.05
10,BEL,Bharat Electronics Ltd.,ELECTRONICS - INDUSTRIAL,2436592943,7708.65,1.24,1.01,0.09,3.13,15.88,0.04
11,BHEL,Bharat Heavy Electricals Ltd.,ELECTRICAL EQUIPMENT,7342800000,9339.12,1.50,1.24,0.19,2.91,0.36,0.05
12,BIOCON,Biocon Ltd.,PHARMACEUTICALS,3000000000,13839.00,2.22,1.12,0.12,3.23,-4.68,0.04
13,BOSCHLTD,Bosch Ltd.,AUTO ANCILLARIES,305207400,18080.33,2.90,0.61,0.07,2.56,-0.94,0.07
14,BRITANNIA,Britannia Industries Ltd.,FOOD AND FOOD PROCESSING,240318294,33231.32,5.34,0.85,0.24,2.02,-3.08,0.04
15,CADILAHC,Cadila Healthcare Ltd.,PHARMACEUTICALS,1023742595,9214.96,1.48,1.05,0.18,2.27,-6.71,0.05
16,COLPAL,Colgate Palmolive (India) Ltd.,PERSONAL CARE,271985634,14893.25,2.39,0.31,0.04,1.49,3.33,0.06
17,CONCOR,Container Corporation of India Ltd.,TRAVEL AND TRANSPORT,2437177390,13901.05,2.23,0.90,0.14,2.87,1.00,0.06
18,DLF,DLF Ltd.,CONSTRUCTION,3568660058,7349.21,1.18,1.84,0.30,3.90,1.35,0.05
19,DABUR,Dabur India Ltd.,PERSONAL CARE,1766264421,21746.25,3.49,0.89,0.19,2.43,-9.87,0.04
20,GICRE,General Insurance Corporation of India,FINANCE,8772000000,7814.27,1.26,0.02,0.00,1.67,-3.03,0.11
21,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,1022166096,27413.93,4.40,0.72,0.10,3.08,-5.70,0.06
22,HDFCLIFE,HDFC Standard Life Insurance Company Ltd.,FINANCE,20139079620,11996.45,1.93,0.84,0.11,1.47,-4.93,0.05
23,HAVELLS,Havells India Ltd.,ELECTRICAL EQUIPMENT,625472910,16157.22,2.60,1.20,0.22,2.85,8.63,0.05
24,HINDZINC,Hindustan Zinc Ltd.,METALS,8450638000,6652.34,1.07,0.82,0.12,2.89,-9.30,0.05
25,ICICIGI,ICICI Lombard General Insurance Company Ltd.,FINANCE,4540584440,7314.43,1.17,0.49,0.04,2.30,-0.36,0.07
26,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,FINANCE,14355655010,10031.37,1.61,1.00,0.16,2.20,-0.30,0.05
27,INDIGO,InterGlobe Aviation Ltd.,TRAVEL AND TRANSPORT,3844068380,8542.48,1.37,0.89,0.08,3.82,7.60,0.05
28,L&TFH,L&T Finance Holdings Ltd.,FINANCE,19970497850,7908.82,1.27,1.89,0.36,3.98,-1.43,0.06
29,LICHSGFIN,LIC Housing Finance Ltd.,FINANCE - HOUSING,1009326000,12448.02,2.00,1.30,0.31,2.60,-1.51,0.03
30,LUPIN,Lupin Ltd.,PHARMACEUTICALS,904342138,21219.87,3.41,1.11,0.17,2.22,-1.72,0.04
31,MRF,MRF Ltd.,TYRES,42411430,13403.83,2.15,0.89,0.23,1.45,1.42,0.05
32,MARICO,Marico Ltd.,PERSONAL CARE,1290864398,16590.19,2.66,0.73,0.13,2.16,-3.53,0.05
33,MOTHERSUMI,Motherson Sumi Systems Ltd.,AUTO ANCILLARIES,3157934237,19590.25,3.15,1.12,0.18,2.82,-4.64,0.05
34,NHPC,NHPC Ltd.,POWER,1.02593E+11,5495.92,0.88,0.73,0.12,2.05,7.74,0.12
35,NMDC,NMDC Ltd.,MINING,3163890474,9669.48,1.55,1.17,0.21,2.08,-3.58,0.07
36,OIL,Oil India Ltd.,OIL EXPLORATION/PRODUCTION,11349039110,5382.17,0.86,0.76,0.09,3.20,-10.00,0.06
37,OFSS,Oracle Financial Services Software Ltd.,COMPUTERS - SOFTWARE,428328165,8071.20,1.30,0.52,0.07,1.76,-7.47,0.06
38,PETRONET,Petronet LNG Ltd.,GAS,15000000880,16927.50,2.72,0.80,0.12,1.88,0.42,0.04
39,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,507836730,14608.18,2.35,0.97,0.20,2.69,-8.32,0.05
40,PEL,Piramal Enterprises Ltd.,PHARMACEUTICALS,361420430,18847.06,3.03,1.75,0.32,5.09,-5.50,0.05
41,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,8819.43,1.42,0.03,0.00,1.21,-3.61,0.15
42,SBILIFE,SBI Life Insurance Company Ltd.,FINANCE,10000000000,6724.80,1.08,0.45,0.04,2.46,9.54,0.08
43,SHREECEM,Shree Cement Ltd.,CEMENT AND CEMENT PRODUCTS,348372250,16969.46,2.73,0.93,0.18,2.20,-17.61,0.08
44,SRTRANSFIN,Shriram Transport Finance Co. Ltd.,FINANCE,2268827360,16913.47,2.72,1.27,0.14,4.59,1.20,0.05
45,SIEMENS,Siemens Ltd.,ELECTRICAL EQUIPMENT,712240510,8294.93,1.33,1.09,0.26,2.78,-1.42,0.06
46,SAIL,Steel Authority of India Ltd.,STEEL AND STEEL PRODUCTS,41305252890,6655.31,1.07,1.83,0.25,2.24,-5.57,0.05
47,SUNTV,Sun TV Network Ltd.,MEDIA & ENTERTAINMENT,1970423100,6411.26,1.03,1.45,0.24,3.05,5.94,0.05
48,NIACL,The New India Assurance Company Ltd.,FINANCE,8240000000,5363.00,0.86,0.61,0.06,1.63,-3.45,0.16
49,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1453277430,17184.13,2.76,1.26,0.21,2.83,12.15,0.06
50,IDEA,Vodafone Idea Ltd.,TELECOMMUNICATION - SERVICES,87351393930,7089.88,1.14,1.23,0.11,3.23,0.26,0.09
,,,,,622593.84,,,,,,0.06
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Nov-2017 to 31-Oct 2018,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Nov-2017 to 31-Oct 2018,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-Oct 2018,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
