Annexure II-  Nifty 50 Index : May 2023,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ADANIENT,Adani Enterprises Ltd.,TRADING - MINERALS/ MINING,1140001121,68218.12,0.84,2.03,0.12,5.31,29.53,0.02
2,ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,PORT,4320277890,55860.65,0.69,1.72,0.23,1.89,8.45,0.03
3,APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,HOSPITAL,718923285,46519.58,0.57,0.63,0.11,1.08,2.40,0.02
4,ASIANPAINT,Asian Paints Ltd.,PAINTS,959197790,143945.52,1.77,0.53,0.10,0.95,10.01,0.02
5,AXISBANK,Axis Bank Ltd.,PRIVATE SECTOR BANK,6153080914,250497.00,3.08,0.99,0.30,0.87,6.38,0.02
6,BAJAJ-AUTO,Bajaj Auto Ltd.,MOTOR CYCLES/SCOOTERS,2829573580,51692.35,0.64,0.62,0.13,0.88,3.05,0.02
7,BAJFINANCE,Bajaj Finance Ltd.,NBFC,1210858466,186201.82,2.29,1.43,0.40,1.28,11.30,0.01
8,BAJAJFINSV,Bajaj Finserv Ltd.,GENERAL INSURANCE,1592815460,78582.67,0.97,1.45,0.37,1.02,7.12,0.02
9,BPCL,Bharat Petroleum Corporation Ltd.,REFINERIES/MARKETING,21692527440,34695.03,0.43,0.60,0.10,1.08,1.65,0.02
10,BHARTIARTL,Bharti Airtel Ltd.,TELECOM - SERVICES,27875673250,208485.51,2.56,0.74,0.20,1.15,6.33,0.02
11,BRITANNIA,Britannia Industries Ltd.,CONSUMER FOOD,240868296,54965.05,0.68,0.39,0.06,0.77,2.27,0.01
12,CIPLA,Cipla Ltd.,PHARMACEUTICALS,1614287860,50001.15,0.62,0.47,0.09,0.73,4.96,0.02
13,COALINDIA,Coal India Ltd.,INDUSTRIAL MINERALS,61627283270,50549.78,0.62,0.72,0.15,0.88,3.50,0.03
14,DIVISLAB,Divi's Laboratories Ltd.,PHARMACEUTICALS,530937160,43880.04,0.54,0.32,0.02,1.97,5.38,0.03
15,DRREDDY,Dr. Reddy's Laboratories Ltd.,PHARMACEUTICALS,832634270,54716.84,0.67,0.35,0.05,1.63,-8.70,0.01
16,EICHERMOT,Eicher Motors Ltd.,MOTOR CYCLES/SCOOTERS,273481570,50210.53,0.62,0.96,0.21,1.53,11.23,0.01
17,GRASIM,Grasim Industries Ltd.,CEMENT,1316864252,63359.34,0.78,0.84,0.27,0.81,-0.11,0.02
18,HCLTECH,HCL Technologies Ltd.,COMPUTERS - SOFTWARE,5427330192,121189.30,1.49,0.98,0.32,1.04,7.61,0.02
19,HDFCBANK,HDFC Bank Ltd.,PRIVATE SECTOR BANK,5579742786,710062.16,8.73,1.09,0.51,1.52,-4.55,0.01
