Annexure II- Nifty Next 50 Index : November 2018,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ABB,ABB India Ltd.,ELECTRICAL EQUIPMENT,423816750,7462.88,1.15,0.83,0.16,1.33,10.13,0.05
2,ACC,ACC Ltd.,CEMENT AND CEMENT PRODUCTS,1877871730,12553.10,1.94,1.18,0.25,1.67,8.05,0.03
3,ABCAPITAL,Aditya Birla Capital Ltd.,FINANCE,22013302230,5781.24,0.89,1.14,0.24,2.19,0.48,0.07
4,AMBUJACEM,Ambuja Cements Ltd.,CEMENT AND CEMENT PRODUCTS,3971290458,15975.81,2.47,1.22,0.28,1.33,10.30,0.04
5,ASHOKLEY,Ashok Leyland Ltd.,AUTOMOBILES - 4 WHEELERS,2935527276,16160.52,2.50,1.16,0.14,2.93,-2.05,0.03
6,AUROPHARMA,Aurobindo Pharma Ltd.,PHARMACEUTICALS,585907609,22799.77,3.53,1.04,0.16,1.60,2.42,0.02
7,DMART,Avenue Supermarts Ltd.,MISCELLANEOUS,6240844860,15834.58,2.45,1.22,0.21,2.08,11.55,0.04
8,BANDHANBNK,Bandhan Bank Ltd.,BANKS,11928049440,5769.00,0.89,1.34,0.12,2.51,23.93,0.06
9,BANKBARODA,Bank of Baroda,BANKS,5291032264,10004.81,1.55,1.66,0.21,1.97,-5.06,0.04
10,BEL,Bharat Electronics Ltd.,ELECTRONICS - INDUSTRIAL,2436592943,6896.78,1.07,0.88,0.07,2.56,-10.53,0.04
11,BHEL,Bharat Heavy Electricals Ltd.,ELECTRICAL EQUIPMENT,7342800000,9257.62,1.43,1.23,0.20,1.85,-0.87,0.05
12,BIOCON,Biocon Ltd.,PHARMACEUTICALS,3000000000,13111.35,2.03,1.07,0.13,1.65,-5.26,0.03
13,BOSCHLTD,Bosch Ltd.,AUTO ANCILLARIES,305207400,17372.33,2.69,0.57,0.07,1.29,-3.92,0.05
14,BRITANNIA,Britannia Industries Ltd.,FOOD AND FOOD PROCESSING,240318294,37325.70,5.77,0.86,0.24,1.44,12.32,0.03
15,CADILAHC,Cadila Healthcare Ltd.,PHARMACEUTICALS,1023742595,9349.33,1.45,1.03,0.17,2.07,1.46,0.05
16,COLPAL,Colgate Palmolive (India) Ltd.,PERSONAL CARE,271985634,16254.64,2.51,0.36,0.06,1.41,9.14,0.04
17,CONCOR,Container Corporation of India Ltd.,TRAVEL AND TRANSPORT,2437177390,14804.76,2.29,0.87,0.13,1.82,6.50,0.04
18,DLF,DLF Ltd.,CONSTRUCTION,3568660058,7944.73,1.23,1.72,0.27,2.36,8.10,0.04
19,DABUR,Dabur India Ltd.,PERSONAL CARE,1766264421,23122.52,3.58,0.88,0.18,2.09,6.33,0.03
20,GICRE,General Insurance Corporation of India,FINANCE,8772000000,7000.06,1.08,0.02,0.00,1.42,-10.42,0.09
21,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,1022166096,28378.35,4.39,0.69,0.09,1.78,3.52,0.04
22,HDFCLIFE,HDFC Standard Life Insurance Company Ltd.,FINANCE,20139079620,12782.68,1.98,0.78,0.11,1.40,6.55,0.04
23,HAVELLS,Havells India Ltd.,ELECTRICAL EQUIPMENT,625472910,17130.45,2.65,1.20,0.24,1.24,6.02,0.04
24,HINDZINC,Hindustan Zinc Ltd.,METALS,8450638000,6761.36,1.05,0.72,0.10,0.73,1.64,0.04
25,ICICIGI,ICICI Lombard General Insurance Company Ltd.,FINANCE,4540584440,7571.88,1.17,0.49,0.04,1.93,3.52,0.08
26,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,FINANCE,14355655010,9805.27,1.52,0.99,0.16,1.99,-2.25,0.04
27,INDIGO,InterGlobe Aviation Ltd.,TRAVEL AND TRANSPORT,3844068380,9977.76,1.54,0.94,0.09,2.69,16.80,0.03
28,L&TFH,L&T Finance Holdings Ltd.,FINANCE,19970497850,8927.21,1.38,1.85,0.34,2.48,12.88,0.04
29,LICHSGFIN,LIC Housing Finance Ltd.,FINANCE - HOUSING,1009326000,14120.98,2.18,1.28,0.30,1.74,13.44,0.03
30,LUPIN,Lupin Ltd.,PHARMACEUTICALS,904342138,21251.02,3.29,0.95,0.17,1.29,0.15,0.03
31,MRF,MRF Ltd.,TYRES,42411430,13992.68,2.16,0.88,0.24,1.07,4.39,0.04
32,MARICO,Marico Ltd.,PERSONAL CARE,1290864398,18420.63,2.85,0.71,0.13,1.62,11.03,0.03
33,MOTHERSUMI,Motherson Sumi Systems Ltd.,AUTO ANCILLARIES,3157934237,18684.23,2.89,1.18,0.17,3.54,-4.62,0.05
34,NHPC,NHPC Ltd.,POWER,1.02593E+11,5857.05,0.91,0.69,0.11,1.71,6.57,0.10
35,NMDC,NMDC Ltd.,MINING,3163890474,8491.25,1.31,1.15,0.19,2.21,-12.19,0.05
