Annexure II-  Nifty 50 Index : November 2018,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,SHIPPING,4141903522,28775.25,0.66,1.33,0.30,1.87,14.68,0.03
2,ASIANPAINT,Asian Paints Ltd.,PAINTS,959197790,60678.52,1.40,0.89,0.25,1.45,9.39,0.02
3,AXISBANK,Axis Bank Ltd.,BANKS,5137681032,110914.18,2.56,1.24,0.27,1.66,7.44,0.02
4,BAJAJ-AUTO,Bajaj Auto Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,2893670200,37342.21,0.86,1.04,0.25,1.50,5.86,0.03
5,BAJFINANCE,Bajaj Finance Ltd.,FINANCE,1155936776,60135.13,1.39,1.46,0.26,1.82,6.51,0.02
6,BAJAJFINSV,Bajaj Finserv Ltd.,FINANCE,795675485,36248.64,0.84,1.37,0.33,1.53,10.91,0.03
7,BPCL,Bharat Petroleum Corporation Ltd.,REFINERIES,21692527440,25333.40,0.59,1.58,0.21,2.77,17.92,0.03
8,BHARTIARTL,Bharti Airtel Ltd.,TELECOMMUNICATION - SERVICES,19987000535,41355.10,0.95,1.14,0.17,2.61,7.23,0.03
9,INFRATEL,Bharti Infratel Ltd.,TELECOMMUNICATION - EQUIPMENT,18496082460,21844.80,0.50,0.39,0.03,1.51,-4.64,0.03
10,CIPLA,Cipla Ltd.,PHARMACEUTICALS,1610433594,27436.59,0.63,0.84,0.15,2.34,-14.05,0.02
11,COALINDIA,Coal India Ltd.,MINING,62074091770,33444.28,0.77,0.52,0.06,0.98,-7.98,0.03
12,DRREDDY,Dr. Reddy's Laboratories Ltd.,PHARMACEUTICALS,830149400,32993.56,0.76,0.65,0.07,2.22,7.07,0.02
13,EICHERMOT,Eicher Motors Ltd.,AUTOMOBILES - 4 WHEELERS,272677000,31910.43,0.74,1.28,0.25,2.09,7.05,0.02
14,GAIL,GAIL (India) Ltd.,GAS,22550709330,30944.08,0.71,0.77,0.10,1.56,-8.34,0.02
15,GRASIM,Grasim Industries Ltd.,CEMENT AND CEMENT PRODUCTS,1315182576,34178.31,0.79,1.20,0.26,2.34,3.92,0.03
16,HCLTECH,HCL Technologies Ltd.,COMPUTERS - SOFTWARE,2785043328,56536.38,1.31,0.53,0.06,2.09,-3.85,0.02
17,HDFCBANK,HDFC Bank Ltd.,BANKS,5429877072,456510.26,10.54,0.72,0.30,0.94,11.34,0.02
