Annexure II-  Nifty 50 Index : January 2024,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ADANIENT,Adani Enterprises Ltd.,TRADING - MINERALS/ MINING,1140001121,82383.32,0.87,2.46,0.11,1.99,10.29,0.02
2,ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,PORT,4320277890,88695.52,0.93,1.64,0.14,2.13,17.89,0.03
3,APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,HOSPITAL,718923285,63941.97,0.67,0.65,0.10,0.97,11.38,0.02
4,ASIANPAINT,Asian Paints Ltd.,PAINTS,959197790,133346.67,1.40,0.53,0.11,0.97,-13.07,0.01
5,AXISBANK,Axis Bank Ltd.,PRIVATE SECTOR BANK,6167389902,296335.38,3.12,0.92,0.24,1.54,-3.13,0.03
6,BAJAJ-AUTO,Bajaj Auto Ltd.,MOTOR CYCLES/SCOOTERS,2829573580,86783.59,0.91,0.57,0.07,1.83,12.80,0.02
7,BAJFINANCE,Bajaj Finance Ltd.,NBFC,1236046154,190864.38,2.01,1.04,0.20,1.80,-6.34,0.01
8,BAJAJFINSV,Bajaj Finserv Ltd.,GENERAL INSURANCE,1595488813,88275.52,0.93,1.06,0.25,1.27,-3.47,0.03
9,BPCL,Bharat Petroleum Corporation Ltd.,REFINERIES/MARKETING,21692527440,47947.86,0.50,0.75,0.10,1.73,11.47,0.02
10,BHARTIARTL,Bharti Airtel Ltd.,TELECOM - SERVICES,28108899680,296163.80,3.12,0.67,0.16,1.47,13.42,0.03
11,BRITANNIA,Britannia Industries Ltd.,CONSUMER FOOD,240868296,61354.36,0.65,0.52,0.10,1.30,-2.62,0.02
12,CIPLA,Cipla Ltd.,PHARMACEUTICALS,1614700796,70897.48,0.75,0.21,0.01,2.17,8.40,0.02
13,COALINDIA,Coal India Ltd.,INDUSTRIAL MINERALS,61627283270,92610.71,0.97,0.97,0.15,2.38,8.02,0.03
14,DIVISLAB,Divi's Laboratories Ltd.,PHARMACEUTICALS,530937160,46772.59,0.49,0.49,0.03,1.47,-5.98,0.03
15,DRREDDY,Dr. Reddy's Laboratories Ltd.,PHARMACEUTICALS,834046985,74537.77,0.78,0.53,0.08,1.60,5.58,0.02
16,EICHERMOT,Eicher Motors Ltd.,MOTOR CYCLES/SCOOTERS,273775500,52559.42,0.55,0.92,0.15,1.47,-7.33,0.02
17,GRASIM,Grasim Industries Ltd.,CEMENT,1316897582,80199.06,0.84,1.00,0.34,1.09,1.88,0.02
18,HCLTECH,HCL Technologies Ltd.,COMPUTERS - SOFTWARE,5427330192,166792.71,1.76,1.00,0.23,1.74,7.50,0.03
19,HDFCBANK,HDFC Bank Ltd.,PRIVATE SECTOR BANK,7590490215,1099045.67,11.57,1.30,0.47,2.20,-14.43,0.02
20,HDFCLIFE,HDFC Life Insurance Company Ltd.,LIFE INSURANCE,21506596160,60763.45,0.64,0.79,0.09,1.22,-10.84,0.02
21,HEROMOTOCO,Hero MotoCorp Ltd.,MOTOR CYCLES/SCOOTERS,399774306,60046.25,0.63,0.76,0.11,1.50,11.64,0.02
22,HINDALCO,Hindalco Industries Ltd.,ALUMINIUM,2247216523,84625.12,0.89,1.33,0.27,1.78,-5.77,0.02
23,HINDUNILVR,Hindustan Unilever Ltd.,DIVERSIFIED,2349591262,221563.87,2.33,0.55,0.13,1.47,-6.85,0.02
24,ICICIBANK,ICICI Bank Ltd.,PRIVATE SECTOR BANK,14028184004,721153.87,7.59,0.84,0.31,1.24,3.17,0.03
25,ITC,ITC Ltd.,CIGARETTES & RELATED PRODUCTS,12475608672,391110.96,4.12,0.69,0.16,1.15,-4.45,0.03
26,INDUSINDBK,IndusInd Bank Ltd.,PRIVATE SECTOR BANK,7777321820,101411.80,1.07,1.18,0.23,2.03,-4.06,0.03
27,INFY,Infosys Ltd.,COMPUTERS - SOFTWARE,20752177945,592837.43,6.24,1.29,0.28,2.05,7.65,0.02
28,JSWSTEEL,JSW Steel Ltd.,STEEL,2445453966,78076.86,0.82,1.12,0.33,1.37,-7.00,0.03
29,KOTAKBANK,Kotak Mahindra Bank Ltd.,PRIVATE SECTOR BANK,9937658705,268452.93,2.83,0.98,0.32,1.36,-4.34,0.02
30,LTIM,LTIMindtree Ltd.,COMPUTERS - SOFTWARE,295915763,49981.67,0.53,1.11,0.18,2.75,-13.45,0.03
31,LT,Larsen & Toubro Ltd.,ENGINEERING-DESIGNING-CONSTRUCTION,2749096630,411345.27,4.33,0.81,0.17,1.65,-1.31,0.02
32,M&M,Mahindra & Mahindra Ltd.,PASSENGER/UTILITY VEHICLES,6217644155,147870.00,1.56,1.12,0.24,1.35,-4.50,0.02
33,MARUTI,Maruti Suzuki India Ltd.,PASSENGER/UTILITY VEHICLES,1572012870,134517.08,1.42,0.61,0.15,1.01,-1.12,0.02
34,NTPC,NTPC Ltd.,POWER,96966661340,150855.88,1.59,0.94,0.18,1.85,2.04,0.03
35,NESTLEIND,Nestle India Ltd.,CONSUMER FOOD,964157160,89398.58,0.94,0.48,0.08,1.27,-5.72,0.03
36,ONGC,Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION,62901396030,98374.64,1.04,0.98,0.18,2.66,23.02,0.03
37,POWERGRID,Power Grid Corporation of India Ltd.,POWER - TRANSMISSION,93006038190,118170.68,1.24,0.55,0.06,1.36,9.32,0.03
38,RELIANCE,Reliance Industries Ltd.,REFINERIES/MARKETING,67656842410,965209.43,10.16,1.17,0.49,1.96,10.38,0.01
39,SBILIFE,SBI Life Insurance Company Ltd.,LIFE INSURANCE,10012402030,63129.95,0.66,1.01,0.22,1.76,-2.20,0.03
40,SBIN,State Bank of India,PUBLIC SECTOR BANK,8924611934,245797.20,2.59,1.26,0.38,1.46,-0.24,0.02
41,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2399334970,153150.15,1.61,0.43,0.07,1.60,12.62,0.02
42,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,3618087518,386580.35,4.07,0.87,0.24,1.32,0.59,0.02
43,TATACONSUM,Tata Consumer Products Ltd.,TEA &  COFFEE,952834816,70307.78,0.74,0.72,0.15,1.45,2.87,0.02
44,TATAMOTORS,Tata Motors Ltd.,PASSENGER/UTILITY VEHICLES,6645694230,155717.26,1.64,1.11,0.24,1.39,13.37,0.02
45,TATASTEEL,Tata Steel Ltd.,STEEL,12383825933,111116.35,1.17,1.24,0.33,1.73,-2.61,0.03
