Annexure II- Nifty Next 50 Index : April 2017,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ABB,ABB India Ltd.,ELECTRICAL EQUIPMENT,423816750,7467.65,1.10,0.61,0.08,1.93,10.13,0.05
2,ASHOKLEY,Ashok Leyland Ltd.,AUTOMOBILES - 4 WHEELERS,2845876634,12151.89,1.79,1.02,0.15,1.37,1.01,0.04
3,BAJFINANCE,Bajaj Finance Ltd.,FINANCE,1095944100,26574.23,3.91,1.55,0.23,1.89,8.97,0.03
4,BAJAJFINSV,Bajaj Finserv Ltd.,FINANCE,795806445,27674.12,4.07,0.94,0.11,1.75,11.64,0.05
5,BEL,Bharat Electronics Ltd.,ELECTRONICS - INDUSTRIAL,2233627930,12667.91,1.86,0.88,0.17,1.58,16.71,0.03
6,BHEL,Bharat Heavy Electricals Ltd.,ELECTRICAL EQUIPMENT,4895200000,15911.60,2.34,1.35,0.21,1.68,7.89,0.03
7,BRITANNIA,Britannia Industries Ltd.,FOOD AND FOOD PROCESSING,240001630,21312.50,3.13,0.83,0.16,1.22,7.43,0.03
8,CADILAHC,Cadila Healthcare Ltd.,PHARMACEUTICALS,1023742595,11267.57,1.66,0.87,0.08,1.20,-0.40,0.04
9,COLPAL,Colgate Palmolive (India) Ltd.,PERSONAL CARE,271985634,13803.75,2.03,0.44,0.08,0.93,4.04,0.04
10,CONCOR,Container Corporation of India Ltd.,TRAVEL AND TRANSPORT,2437177390,13356.52,1.96,0.38,0.03,2.04,19.52,0.04
11,CUMMINSIND,Cummins India Ltd.,DIESEL ENGINES,554400000,13542.05,1.99,0.65,0.10,1.60,5.01,0.04
12,DLF,DLF Ltd.,CONSTRUCTION,3567993844,8295.59,1.22,2.22,0.33,3.13,25.13,0.04
13,DABUR,Dabur India Ltd.,PERSONAL CARE,1761520510,16163.71,2.38,0.57,0.09,0.91,3.39,0.03
14,DIVISLAB,Divi's Laboratories Ltd.,PHARMACEUTICALS,530937160,8007.38,1.18,0.88,0.06,1.67,0.73,0.03
15,EMAMILTD,Emami Ltd.,PERSONAL CARE,226967619,6485.09,0.95,0.67,0.07,0.89,-0.57,0.04
16,GSKCONS,GlaxoSmithkline Consumer Healthcare Ltd.,FOOD AND FOOD PROCESSING,420555380,6027.14,0.89,0.47,0.07,0.82,-0.73,0.07
17,GLAXO,Glaxosmithkline Pharmaceuticals Ltd.,PHARMACEUTICALS,847030170,5286.21,0.78,0.19,0.02,0.67,-9.04,0.06
18,GLENMARK,Glenmark Pharmaceuticals Ltd.,PHARMACEUTICALS,282168156,13636.43,2.00,0.83,0.17,1.24,5.03,0.03
19,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,340600816,21963.17,3.23,1.18,0.27,1.72,4.27,0.04
20,HAVELLS,Havells India Ltd.,ELECTRICAL EQUIPMENT,624855342,11489.96,1.69,1.04,0.18,1.08,3.90,0.04
21,HINDPETRO,Hindustan Petroleum Corporation Ltd.,REFINERIES,10158817500,26688.59,3.92,1.22,0.21,1.51,2.00,0.03
22,HINDZINC,Hindustan Zinc Ltd.,METALS,8450638000,6793.05,1.00,1.04,0.13,1.58,-7.22,0.03
23,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,FINANCE,14353240100,7575.64,1.11,0.74,0.11,1.97,6.17,0.04
24,IDEA,Idea Cellular Ltd.,TELECOMMUNICATION - SERVICES,36016892650,10525.22,1.55,0.72,0.03,1.19,0.12,0.04
25,INDIGO,InterGlobe Aviation Ltd.,TRAVEL AND TRANSPORT,3614683630,5196.49,0.76,0.28,0.01,2.20,5.18,0.04
26,JSWSTEEL,JSW Steel Ltd.,STEEL AND STEEL PRODUCTS,2417220440,20684.16,3.04,1.23,0.26,2.15,5.74,0.04
27,LICHSGFIN,LIC Housing Finance Ltd.,FINANCE - HOUSING,1009326000,20254.14,2.98,1.61,0.43,0.84,8.16,0.02
