Annexure II- Nifty Next 50 Index : June 2022,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ACC,ACC Ltd.,CEMENT,1877872630,19633.18,1.76,0.82,0.26,1.05,-3.48,0.02
2,ADANIENT,Adani Enterprises Ltd.,TRADING - MINERALS/ MINING,1140001121,65632.04,5.87,1.54,0.47,2.56,1.08,0.03
3,ADANIGREEN,Adani Green Energy Ltd.,POWER,15840324780,45094.42,4.04,0.86,0.09,2.56,2.15,0.04
4,ADANITRANS,Adani Transmission Ltd.,POWER - TRANSMISSION,11154926830,46260.86,4.14,1.01,0.12,3.50,20.37,0.06
5,AMBUJACEM,Ambuja Cements Ltd.,CEMENT,3971290458,29200.27,2.61,0.80,0.20,0.67,-1.73,0.02
6,DMART,Avenue Supermarts Ltd.,DIVERSIFIED RETAIL,6477746910,34031.25,3.05,0.86,0.19,1.74,-14.26,0.05
7,BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,HOLDING COMPANIES,1112935100,15057.38,1.35,0.85,0.20,2.15,-10.33,0.06
8,BANDHANBNK,Bandhan Bank Ltd.,PRIVATE SECTOR BANK,16107862710,19983.14,1.79,1.13,0.22,3.19,-19.16,0.03
9,BANKBARODA,Bank of Baroda,PUBLIC SECTOR BANK,10342724358,19853.78,1.78,1.34,0.33,2.40,-2.84,0.04
10,BERGEPAINT,Berger Paints India Ltd.,PAINTS,971349249,15110.19,1.35,0.82,0.30,1.76,-7.58,0.03
11,BIOCON,Biocon Ltd.,PHARMACEUTICALS,6003000000,15405.41,1.38,0.77,0.15,2.06,-7.69,0.03
12,BOSCHLTD,Bosch Ltd.,AUTO ANCILLARIES,294936400,14262.37,1.28,1.07,0.35,2.19,4.12,0.05
13,CHOLAFIN,Cholamandalam Investment and Finance Company Ltd.,NBFC,1642643062,26740.69,2.39,1.28,0.28,2.38,-8.84,0.03
14,COLPAL,Colgate Palmolive (India) Ltd.,PERSONAL CARE,271985634,21696.32,1.94,0.39,0.13,0.96,-8.63,0.03
15,DLF,DLF Ltd.,RESIDENTIAL/COMMERCIAL/SEZ Project,4950630072,21187.28,1.90,1.68,0.45,2.38,-9.51,0.04
16,DABUR,Dabur India Ltd.,PERSONAL CARE,1771727859,31748.68,2.84,0.56,0.18,1.34,-4.44,0.02
17,NYKAA,FSN E-Commerce Ventures Ltd.,E-RETAIL/ E-COMMERCE,474254526,5817.04,0.52,1.14,0.17,2.04,-5.86,0.04
18,GAIL,GAIL (India) Ltd.,GAS TRANSMISSION/MARKETING,44403852250,26949.95,2.41,0.60,0.10,2.19,-8.15,0.04
19,GLAND,Gland Pharma Ltd.,PHARMACEUTICALS,164655923,9546.26,0.85,0.54,0.08,1.53,-5.57,0.05
20,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,1022581079,31382.51,2.81,0.79,0.19,1.68,-1.23,0.03
21,HDFCAMC,HDFC Asset Management Company Ltd.,ASSET MANAGEMENT COMPANIES,1066501010,12976.35,1.16,0.98,0.37,1.71,-5.51,0.03
22,HAVELLS,Havells India Ltd.,CONSUMER ELECTRONICS,626508016,30133.18,2.70,0.92,0.27,1.50,-8.62,0.04
23,ICICIGI,ICICI Lombard General Insurance Company Ltd.,GENERAL INSURANCE,4910269780,31338.04,2.81,0.68,0.21,1.61,-11.45,0.04
24,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,LIFE INSURANCE,14374787160,20780.26,1.86,0.95,0.31,2.10,-6.25,0.04
25,IOC,Indian Oil Corporation Ltd.,REFINERIES/MARKETING,141212383830,30996.30,2.77,0.77,0.23,1.61,-3.99,0.03
26,INDUSTOWER,Indus Towers Ltd.,TELECOM - INFRASTRUCTURE,26949369500,19743.74,1.77,1.14,0.21,1.46,3.62,0.03
27,NAUKRI,Info Edge (India) Ltd.,E-RETAIL/ E-COMMERCE,1289841200,31850.30,2.85,1.25,0.28,2.16,-9.74,0.04
28,INDIGO,InterGlobe Aviation Ltd.,AIRLINES,3852547290,16938.09,1.52,1.32,0.29,2.01,-12.64,0.04
29,JUBLFOOD,Jubilant Foodworks Ltd.,RESTAURANTS,1319690400,21464.90,1.92,1.32,0.29,2.16,-7.02,0.04
30,LTI,Larsen & Toubro Infotech Ltd.,COMPUTERS - SOFTWARE,175321200,19841.34,1.78,1.12,0.23,2.47,-6.54,0.04
31,LUPIN,Lupin Ltd.,PHARMACEUTICALS,909105374,16115.46,1.44,0.86,0.24,1.49,-1.24,0.03
32,MARICO,Marico Ltd.,PERSONAL CARE,1292926778,27061.25,2.42,0.66,0.22,1.41,-10.45,0.03
33,MINDTREE,MindTree Ltd.,COMPUTERS - SOFTWARE,1648387720,20321.47,1.82,1.52,0.36,2.70,-5.27,0.04
34,MUTHOOTFIN,Muthoot Finance Ltd.,NBFC,4013452660,11583.56,1.04,0.84,0.25,1.59,-14.59,0.04
35,NMDC,NMDC Ltd.,INDUSTRIAL MINERALS,2930605850,13540.23,1.21,1.07,0.21,2.48,-14.20,0.04
36,PAYTM,One 97 Communications Ltd.,FINANCIAL TECHNOLOGY (FINTECH),648830497,4116.06,0.37,0.97,0.09,2.83,3.48,0.03
37,PIIND,PI Industries Ltd.,PESTICIDES AND AGROCHEMICALS,151718118,22534.36,2.02,0.88,0.19,1.64,-7.21,0.05
38,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,508288415,34892.64,3.12,0.76,0.25,1.96,-6.93,0.03
39,PEL,Piramal Enterprises Ltd.,OTHER FINANCIAL SERVICES,477327400,24228.85,2.17,1.37,0.32,2.07,-12.63,0.03
40,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,8439.74,0.76,0.45,0.11,1.15,-3.25,0.09
41,PNB,Punjab National Bank,PUBLIC SECTOR BANK,22022031116,9439.87,0.84,1.32,0.36,1.59,-7.50,0.09
42,SBICARD,SBI Cards and Payment Services Ltd.,NBFC,9432434890,21422.34,1.92,1.00,0.29,2.34,-1.51,0.03
43,SRF,SRF Ltd.,CHEMICALS - SPECIALITY,2964210250,35816.97,3.21,1.35,0.38,2.05,-8.60,0.03
44,SIEMENS,Siemens Ltd.,POWER EQUIPMENT,712240510,23399.48,2.09,0.89,0.30,1.39,-1.38,0.03
45,SAIL,Steel Authority of India Ltd.,STEEL,41305252890,10850.70,0.97,1.51,0.35,2.47,-9.74,0.04
46,TORNTPHARM,Torrent Pharmaceuticals Ltd.,PHARMACEUTICALS,846113600,15368.71,1.38,0.60,0.12,1.05,0.98,0.04
47,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1453277430,24782.78,2.22,1.10,0.32,1.68,-6.13,0.03
48,VEDL,Vedanta Ltd.,ALUMINIUM,3717199039,27228.19,2.44,1.29,0.18,3.64,-30.51,0.03
49,ZOMATO,Zomato Ltd.,E-RETAIL/ E-COMMERCE,7873654676,5402.37,0.48,1.62,0.20,3.53,-27.86,0.05
50,ZYDUSLIFE,Zydus Lifesciences Ltd.,PHARMACEUTICALS,1023742595,10004.05,0.90,0.83,0.29,1.45,-5.64,0.03
,,,,,1117204.59,,,,,,0.04
,,,,,,,,,,,
* Beta & R2 are calculated for the period  01-July-2021 to 30-June-2022,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period  01-July-2021 to 30-June-2022,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 30-June-2022,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
