Annexure II- Nifty Next 50 Index : Apr 2020,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ACC,ACC Ltd.,CEMENT AND CEMENT PRODUCTS,1877872630,9963.90,1.53,0.79,0.41,3.87,21.74,0.03
2,ADANITRANS,Adani Transmission Ltd.,POWER,10998100830,5687.39,0.88,0.61,0.14,2.08,9.42,0.10
3,AMBUJACEM,Ambuja Cements Ltd.,CEMENT AND CEMENT PRODUCTS,3971290458,12610.93,1.94,0.84,0.42,3.10,10.24,0.05
4,ASHOKLEY,Ashok Leyland Ltd.,AUTOMOBILES - 4 WHEELERS,2935527276,7530.07,1.16,1.19,0.31,4.99,21.60,0.07
5,AUROPHARMA,Aurobindo Pharma Ltd.,PHARMACEUTICALS,585938609,17602.06,2.71,1.09,0.25,6.35,51.48,0.10
6,DMART,Avenue Supermarts Ltd.,MISCELLANEOUS,6477746910,35513.57,5.47,0.72,0.32,3.05,8.97,1.00
7,BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,FINANCE,1112935100,10432.52,1.61,0.78,0.27,3.27,13.30,0.11
8,BANDHANBNK,Bandhan Bank Ltd.,BANKS,16102182410,10983.46,1.69,1.43,0.29,6.67,28.76,0.06
9,BANKBARODA,Bank of Baroda,BANKS,9241133172,5910.63,0.91,1.04,0.40,2.79,-8.12,0.08
10,BERGEPAINT,Berger Paints India Ltd.,PAINTS,971129711,12343.06,1.90,0.74,0.34,3.12,2.10,0.04
11,BIOCON,Biocon Ltd.,PHARMACEUTICALS,6000000000,15715.38,2.42,0.63,0.24,2.82,30.83,0.04
12,BOSCHLTD,Bosch Ltd.,AUTO ANCILLARIES,294936400,9076.99,1.40,1.00,0.52,3.67,12.95,0.09
13,CADILAHC,Cadila Healthcare Ltd.,PHARMACEUTICALS,1023742595,8291.04,1.28,0.52,0.14,4.65,21.22,0.05
14,COLPAL,Colgate Palmolive (India) Ltd.,PERSONAL CARE,271985634,19445.86,3.00,0.53,0.28,2.78,16.48,0.05
15,CONCOR,Container Corporation of India Ltd.,TRAVEL AND TRANSPORT,3046471740,10228.38,1.58,1.01,0.46,3.92,12.48,0.05
