Annexure II-  Nifty 50 Index : Nov 2022,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ADANIENT,Adani Enterprises Ltd.,TRADING - MINERALS/ MINING,1140001121,107193.85,1.29,1.37,0.43,2.33,17.04,0.02
2,ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,PORT,4224746460,63274.03,0.76,1.36,0.49,1.54,6.98,0.03
3,APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,HOSPITAL,718923285,48250.45,0.58,0.94,0.25,1.91,4.62,0.01
4,ASIANPAINT,Asian Paints Ltd.,PAINTS,959197790,143143.05,1.73,0.81,0.28,0.95,2.17,0.01
5,AXISBANK,Axis Bank Ltd.,PRIVATE SECTOR BANK,6143852518,238097.32,2.87,1.04,0.39,1.26,-0.52,0.02
6,BAJAJ-AUTO,Bajaj Auto Ltd.,MOTOR CYCLES/SCOOTERS,2848954940,48085.09,0.58,0.71,0.27,0.93,2.15,0.02
7,BAJFINANCE,Bajaj Finance Ltd.,NBFC,1210858466,179038.62,2.16,1.45,0.58,0.98,-5.92,0.01
8,BAJAJFINSV,Bajaj Finserv Ltd.,GENERAL INSURANCE,1592815460,98447.15,1.19,1.38,0.51,1.45,-3.61,0.02
9,BPCL,Bharat Petroleum Corporation Ltd.,REFINERIES/MARKETING,21692527440,32561.79,0.39,0.88,0.32,1.57,12.35,0.02
10,BHARTIARTL,Bharti Airtel Ltd.,TELECOM - SERVICES,27816158250,207758.89,2.50,0.76,0.32,1.08,2.01,0.02
11,BRITANNIA,Britannia Industries Ltd.,CONSUMER FOOD,240868296,51486.25,0.62,0.58,0.18,2.00,15.82,0.02
12,CIPLA,Cipla Ltd.,PHARMACEUTICALS,1614003206,61619.86,0.74,0.33,0.06,0.92,-2.38,0.02
13,COALINDIA,Coal India Ltd.,INDUSTRIAL MINERALS,61627283270,47616.32,0.57,0.87,0.18,1.66,-7.60,0.03
14,DIVISLAB,Divi's Laboratories Ltd.,PHARMACEUTICALS,530937160,43384.36,0.52,0.78,0.21,2.59,-5.66,0.02
15,DRREDDY,Dr. Reddy's Laboratories Ltd.,PHARMACEUTICALS,832242220,54522.18,0.66,0.58,0.18,1.30,1.21,0.01
16,EICHERMOT,Eicher Motors Ltd.,MOTOR CYCLES/SCOOTERS,273455720,48595.68,0.59,0.93,0.31,1.47,-9.50,0.02
17,GRASIM,Grasim Industries Ltd.,CEMENT,1316630852,66032.82,0.80,1.17,0.51,1.29,2.21,0.02
18,HCLTECH,HCL Technologies Ltd.,COMPUTERS - SOFTWARE,5427330192,118617.56,1.43,0.92,0.39,1.15,7.65,0.02
19,HDFCBANK,HDFC Bank Ltd.,PRIVATE SECTOR BANK,5569959026,707761.05,8.53,1.10,0.55,1.39,7.47,0.02
20,HDFCLIFE,HDFC Life Insurance Company Ltd.,LIFE INSURANCE,21490547510,55846.20,0.67,1.05,0.41,1.41,9.28,0.02
21,HEROMOTOCO,Hero MotoCorp Ltd.,MOTOR CYCLES/SCOOTERS,399644466,37041.75,0.45,0.88,0.29,1.30,6.54,0.02
22,HINDALCO,Hindalco Industries Ltd.,ALUMINIUM,2247175109,65832.12,0.79,1.26,0.29,2.54,11.11,0.02
23,HINDUNILVR,Hindustan Unilever Ltd.,DIVERSIFIED,2349591262,239670.76,2.89,0.75,0.28,1.31,5.24,0.01
