Annexure II- Nifty Next 50 Index : August 2018,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ABB,ABB India Ltd.,ELECTRICAL EQUIPMENT,423816750,6931.52,0.93,0.81,0.13,1.53,7.39,0.07
2,ACC,ACC Ltd.,CEMENT AND CEMENT PRODUCTS,1877871730,13848.13,1.86,1.20,0.21,1.29,7.13,0.03
3,ABCAPITAL,Aditya Birla Capital Ltd.,FINANCE,22012175080,7773.05,1.05,1.01,0.12,1.55,-3.58,0.07
4,AMBUJACEM,Ambuja Cements Ltd.,CEMENT AND CEMENT PRODUCTS,3971290458,17731.71,2.39,1.11,0.19,1.81,4.62,0.03
5,ASHOKLEY,Ashok Leyland Ltd.,AUTOMOBILES - 4 WHEELERS,2935127276,18560.13,2.50,0.98,0.08,2.09,14.41,0.03
6,AUROPHARMA,Aurobindo Pharma Ltd.,PHARMACEUTICALS,585907609,20045.07,2.70,1.16,0.17,1.49,20.49,0.03
7,DMART,Avenue Supermarts Ltd.,MISCELLANEOUS,6240844860,16021.50,2.16,1.33,0.18,1.23,-3.05,0.04
8,BANKBARODA,Bank of Baroda,BANKS,5291032264,14566.74,1.96,2.02,0.17,2.39,-0.26,0.04
9,BEL,Bharat Electronics Ltd.,ELECTRONICS - INDUSTRIAL,2436592943,9126.26,1.23,1.32,0.15,1.64,-2.45,0.04
10,BHEL,Bharat Heavy Electricals Ltd.,ELECTRICAL EQUIPMENT,7342800000,10948.85,1.47,1.37,0.18,2.34,8.85,0.05
11,BOSCHLTD,Bosch Ltd.,AUTO ANCILLARIES,305207400,20134.85,2.71,0.53,0.05,2.56,17.47,0.05
12,BRITANNIA,Britannia Industries Ltd.,FOOD AND FOOD PROCESSING,240118296,39631.61,5.33,0.59,0.11,1.20,2.97,0.03
13,CADILAHC,Cadila Healthcare Ltd.,PHARMACEUTICALS,1023742595,10307.81,1.39,1.12,0.15,2.65,5.58,0.04
14,COLPAL,Colgate Palmolive (India) Ltd.,PERSONAL CARE,271985634,15579.61,2.10,0.45,0.07,1.08,2.07,0.04
15,CONCOR,Container Corporation of India Ltd.,TRAVEL AND TRANSPORT,2437177390,14298.07,1.92,0.84,0.11,1.30,-2.61,0.06
16,CUMMINSIND,Cummins India Ltd.,DIESEL ENGINES,554400000,10433.63,1.40,0.74,0.08,2.51,14.05,0.05
17,DLF,DLF Ltd.,CONSTRUCTION,3568176696,9848.17,1.32,1.98,0.30,2.20,12.48,0.04
18,DABUR,Dabur India Ltd.,PERSONAL CARE,1766264421,27059.17,3.64,0.66,0.10,1.74,13.57,0.03
19,EMAMILTD,Emami Ltd.,PERSONAL CARE,453935238,6920.49,0.93,0.62,0.06,1.81,-4.49,0.07
20,GICRE,General Insurance Corporation of India,FINANCE,8772000000,8203.57,1.10,0.12,0.00,0.97,-6.32,0.11
21,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,681329518,36607.53,4.92,0.40,0.03,1.47,10.27,0.04
22,HAVELLS,Havells India Ltd.,ELECTRICAL EQUIPMENT,625472910,18144.97,2.44,1.16,0.18,1.23,14.32,0.04
23,HINDZINC,Hindustan Zinc Ltd.,METALS,8450638000,7594.17,1.02,1.19,0.21,1.14,6.96,0.04
24,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,FINANCE,14355550350,11315.55,1.52,1.00,0.12,1.25,-10.32,0.04
25,IDEA,Idea Cellular Ltd.,TELECOMMUNICATION - SERVICES,43598158050,8821.43,1.19,1.28,0.08,1.97,-10.03,0.06
26,INDIGO,InterGlobe Aviation Ltd.,TRAVEL AND TRANSPORT,3844068380,8926.41,1.20,0.89,0.07,2.81,-0.09,0.04
27,JSWSTEEL,JSW Steel Ltd.,STEEL AND STEEL PRODUCTS,2417220440,41196.81,5.54,1.54,0.27,2.43,19.96,0.04
28,L&TFH,L&T Finance Holdings Ltd.,FINANCE,19957547100,11222.93,1.51,1.70,0.27,1.83,3.07,0.05
29,LICHSGFIN,LIC Housing Finance Ltd.,FINANCE - HOUSING,1009326000,15772.74,2.12,1.25,0.23,2.14,-1.54,0.03
30,MRF,MRF Ltd.,TYRES,42411430,17895.61,2.41,0.97,0.21,0.97,-6.87,0.04
31,MARICO,Marico Ltd.,PERSONAL CARE,1290864398,19076.39,2.57,0.58,0.07,1.92,1.47,0.04
32,MOTHERSUMI,Motherson Sumi Systems Ltd.,AUTO ANCILLARIES,2105289491,24328.30,3.27,1.27,0.21,1.96,-5.59,0.04
33,NHPC,NHPC Ltd.,POWER,1.02593E+11,5721.62,0.77,0.88,0.13,1.04,6.74,0.11
34,NMDC,NMDC Ltd.,MINING,3163890474,9877.67,1.33,1.42,0.22,2.41,5.99,0.06
35,OIL,Oil India Ltd.,OIL EXPLORATION/PRODUCTION,11349039110,5817.97,0.78,0.53,0.03,1.12,2.18,0.05
36,OFSS,Oracle Financial Services Software Ltd.,COMPUTERS - SOFTWARE,427221570,9242.10,1.24,0.47,0.05,0.90,7.27,0.05
37,PETRONET,Petronet LNG Ltd.,GAS,15000000880,18603.75,2.50,0.79,0.08,1.62,8.25,0.04
38,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,507810330,17803.58,2.39,0.80,0.13,1.13,4.02,0.04
39,PEL,Piramal Enterprises Ltd.,PHARMACEUTICALS,361238932,27740.98,3.73,1.28,0.21,2.42,19.40,0.04
40,PFC,Power Finance Corporation Ltd.,FINANCIAL INSTITUTION,26400814080,7575.98,1.02,1.60,0.20,2.79,-3.32,0.04
41,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,9669.43,1.30,0.01,0.00,1.76,-0.65,0.15
