Annexure II-  Nifty 50 Index : March 2024,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ADANIENT,Adani Enterprises Ltd.,TRADING - MINERALS/ MINING,1140001121,83828.04,0.85,1.64,0.14,2.46,-2.69,0.02
2,ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,PORT,4320277890,98551.80,1.00,1.44,0.19,2.27,1.62,0.03
3,APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,HOSPITAL,718923285,63980.72,0.65,0.73,0.10,1.45,4.18,0.02
4,ASIANPAINT,Asian Paints Ltd.,PAINTS,959197790,128338.03,1.30,0.65,0.16,0.72,0.88,0.02
5,AXISBANK,Axis Bank Ltd.,PRIVATE SECTOR BANK,6171986594,297312.00,3.02,0.88,0.19,1.22,-2.60,0.02
6,BAJAJ-AUTO,Bajaj Auto Ltd.,MOTOR CYCLES/SCOOTERS,2831797560,103622.84,1.05,0.64,0.08,1.58,15.66,0.02
7,BAJFINANCE,Bajaj Finance Ltd.,NBFC,1237992640,201815.24,2.05,0.89,0.15,1.48,11.55,0.02
8,BAJAJFINSV,Bajaj Finserv Ltd.,GENERAL INSURANCE,1595488813,89173.31,0.91,0.84,0.17,1.52,3.14,0.03
9,BPCL,Bharat Petroleum Corporation Ltd.,REFINERIES/MARKETING,21692527440,57497.35,0.58,1.21,0.16,2.27,-0.24,0.08
10,BHARTIARTL,Bharti Airtel Ltd.,TELECOM - SERVICES,28275435385,319600.64,3.25,0.64,0.13,1.38,9.37,0.03
11,BRITANNIA,Britannia Industries Ltd.,CONSUMER FOOD,240868296,57965.26,0.59,0.56,0.10,1.22,-1.09,0.02
12,CIPLA,Cipla Ltd.,PHARMACEUTICALS,1614730808,78558.07,0.80,0.22,0.01,1.53,1.12,0.02
13,COALINDIA,Coal India Ltd.,INDUSTRIAL MINERALS,61627283270,98983.89,1.01,1.29,0.19,2.22,-0.60,0.04
14,DIVISLAB,Divi's Laboratories Ltd.,PHARMACEUTICALS,530937160,43901.71,0.45,0.74,0.09,1.25,-1.25,0.03
15,DRREDDY,Dr. Reddy's Laboratories Ltd.,PHARMACEUTICALS,834091330,74989.26,0.76,0.48,0.05,1.42,-4.15,0.02
