Annexure II- Nifty Next 50 Index : March 2024,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ABB,ABB India Ltd.,POWER EQUIPMENT,423816750,41768.42,1.86,0.87,0.08,1.89,16.82,0.02
2,ADANIENSOL,Adani Energy Solutions Ltd.,POWER - TRANSMISSION,11154926830,11289.79,0.50,1.20,0.05,3.58,-3.58,0.04
3,ADANIGREEN,Adani Green Energy Ltd.,POWER,15840324780,24410.42,1.09,1.56,0.10,3.42,-3.16,0.03
4,ADANIPOWER,Adani Power Ltd.,POWER,38569389410,18040.33,0.80,1.54,0.12,1.91,-2.94,0.33
5,ATGL,Adani Total Gas Ltd.,LPG/CNG/PNG/LNG SUPPLIER,1099810083,9301.19,0.41,1.47,0.07,3.77,-9.66,0.04
6,AMBUJACEM,Ambuja Cements Ltd.,CEMENT,3971290458,45213.43,2.01,1.28,0.19,2.10,1.06,0.03
7,DMART,Avenue Supermarts Ltd.,DIVERSIFIED RETAIL,6507330680,24729.69,1.10,0.49,0.05,1.70,15.48,0.03
8,BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,HOLDING COMPANIES,1112935100,13109.80,0.58,0.52,0.04,1.53,-9.58,0.03
9,BANKBARODA,Bank of Baroda,PUBLIC SECTOR BANK,10342724358,60931.01,2.71,1.27,0.20,1.72,-0.53,0.03
10,BERGEPAINT,Berger Paints India Ltd.,PAINTS,1165769724,19872.90,0.88,0.68,0.08,1.28,-5.55,0.03
11,BEL,Bharat Electronics Ltd.,DEFENSE,7309778829,89458.20,3.98,1.23,0.20,2.54,-1.76,0.03
12,BOSCHLTD,Bosch Ltd.,AUTO ANCILLARIES,294936400,31837.96,1.42,0.64,0.10,1.61,5.04,0.03
13,CANBK,Canara Bank,PUBLIC SECTOR BANK,18141302520,48342.43,2.15,1.29,0.19,2.05,2.94,0.03
14,CHOLAFIN,Cholamandalam Investment and Finance Company Ltd.,NBFC,1679764774,58998.71,2.62,0.92,0.10,2.25,6.19,0.03
15,COLPAL,Colgate Palmolive (India) Ltd.,PERSONAL CARE,271985634,44772.59,1.99,0.69,0.09,1.92,7.27,0.03
16,DLF,DLF Ltd.,RESIDENTIAL/COMMERCIAL/SEZ Project,4950630072,71555.18,3.18,1.33,0.22,2.04,-0.47,0.03
17,DABUR,Dabur India Ltd.,PERSONAL CARE,1772039162,37919.12,1.69,0.83,0.21,0.77,-2.79,0.02
18,GAIL,GAIL (India) Ltd.,GAS TRANSMISSION/MARKETING,65750996440,60496.40,2.69,1.32,0.20,2.41,-0.66,0.03
19,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,1022820329,58719.29,2.61,0.69,0.09,1.64,-0.47,0.03
20,HAVELLS,Havells India Ltd.,CONSUMER ELECTRONICS,626683030,47072.29,2.09,0.64,0.08,1.89,-1.07,0.03
21,HAL,Hindustan Aeronautics Ltd.,AEROSPACE,3343875000,77221.04,3.43,1.07,0.13,2.82,7.88,0.03
22,ICICIGI,ICICI Lombard General Insurance Company Ltd.,GENERAL INSURANCE,4926283490,53485.81,2.38,0.54,0.05,1.24,-1.59,0.03
23,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,LIFE INSURANCE,14404531210,29341.03,1.30,0.80,0.09,2.06,14.27,0.04
24,IOC,Indian Oil Corporation Ltd.,REFINERIES/MARKETING,141212383830,76340.23,3.39,1.23,0.15,2.60,1.33,0.03
25,IRCTC,Indian Railway Catering And Tourism Corporation Ltd.,TRAVEL,1600000000,35031.70,1.56,1.22,0.16,1.58,0.25,0.03
26,IRFC,Indian Railway Finance Corporation Ltd.,FINANCIAL INSTITUTION,130685060000,9508.75,0.42,1.86,0.09,4.15,-3.00,0.04
27,NAUKRI,Info Edge (India) Ltd.,E-RETAIL/ E-COMMERCE,1293841200,53807.67,2.39,1.34,0.21,1.89,6.16,0.03
28,INDIGO,InterGlobe Aviation Ltd.,AIRLINES,3859786890,62816.39,2.79,0.72,0.08,2.20,12.46,0.02
29,JINDALSTEL,Jindal Steel & Power Ltd.,STEEL,1020088097,38651.77,1.72,1.46,0.21,2.79,9.39,0.03
30,JIOFIN,Jio Financial Services Ltd.,NBFC,63532841880,41848.20,1.86,0.00,0.00,3.19,14.11,0.04
31,LICI,Life Insurance Corporation of India,LIFE INSURANCE,63249977010,8462.50,0.38,1.07,0.12,2.80,-10.43,0.03
32,MARICO,Marico Ltd.,PERSONAL CARE,1294079188,31900.45,1.42,0.36,0.03,1.19,-4.86,0.02
33,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,508609340,57015.70,2.54,0.60,0.09,1.54,10.19,0.02
34,PFC,Power Finance Corporation Ltd.,FINANCIAL INSTITUTION,33001017600,70237.28,3.12,1.64,0.16,2.98,-2.61,0.03
35,PNB,Punjab National Bank,PUBLIC SECTOR BANK,22022031116,45841.23,2.04,1.70,0.25,2.21,2.09,0.04
36,RECLTD,REC Ltd.,FINANCIAL INSTITUTION,26332240000,69184.21,3.08,1.57,0.14,3.01,2.02,0.04
37,SBICARD,SBI Cards and Payment Services Ltd.,NBFC,9509007190,24938.83,1.11,0.59,0.09,1.08,-5.16,0.03
38,SRF,SRF Ltd.,CHEMICALS - SPECIALITY,2964248250,46093.30,2.05,0.95,0.21,1.35,7.14,0.02
39,MOTHERSON,Samvardhana Motherson International Ltd.,AUTO ANCILLARIES,6776421366,34424.70,1.53,0.96,0.13,2.18,-1.76,0.03
40,SHREECEM,Shree Cement Ltd.,CEMENT,360807480,42497.68,1.89,0.80,0.12,1.43,0.70,0.03
41,SIEMENS,Siemens Ltd.,POWER EQUIPMENT,712240510,59303.89,2.64,0.75,0.09,1.99,14.85,0.03
42,TVSMOTOR,TVS Motor Company Ltd.,MOTOR CYCLES/SCOOTERS,475087114,62090.64,2.76,0.67,0.08,2.01,0.59,0.03
43,TATAPOWER,Tata Power Co. Ltd.,POWER,3195339547,82747.39,3.68,1.29,0.18,3.04,6.04,0.03
44,TORNTPHARM,Torrent Pharmaceuticals Ltd.,PHARMACEUTICALS,1692227200,29455.80,1.31,0.31,0.02,1.29,-2.46,0.03
45,TRENT,Trent Ltd.,SPECIALITY RETAIL,355487461,107854.41,4.80,0.60,0.04,1.48,1.71,0.02
46,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1454701706,40903.22,1.82,0.68,0.10,1.13,-2.71,0.03
47,VBL,Varun Beverages Ltd.,BEVERAGES,6496952315,24549.73,1.09,0.38,0.0161,1.71,-0.70,0.03
