Annexure II-  Nifty 50 Index : October 2023,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ADANIENT,Adani Enterprises Ltd.,TRADING - MINERALS/ MINING,1140001121,75861.20,0.91,2.68,0.13,1.70,-4.94,0.02
2,ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,PORT,4320277890,62721.25,0.75,1.95,0.19,1.59,-4.90,0.03
3,APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,HOSPITAL,718923285,48511.94,0.58,0.63,0.08,0.94,-6.19,0.01
4,ASIANPAINT,Asian Paints Ltd.,PAINTS,959197790,135053.03,1.61,0.49,0.08,0.92,-5.23,0.02
5,AXISBANK,Axis Bank Ltd.,PRIVATE SECTOR BANK,6162939698,272298.71,3.25,0.89,0.23,1.60,-5.29,0.02
6,BAJAJ-AUTO,Bajaj Auto Ltd.,MOTOR CYCLES/SCOOTERS,2829573580,60145.98,0.72,0.59,0.08,1.84,4.94,0.02
7,BAJFINANCE,Bajaj Finance Ltd.,NBFC,1211837076,199757.16,2.39,1.09,0.21,1.53,-4.07,0.02
8,BAJAJFINSV,Bajaj Finserv Ltd.,GENERAL INSURANCE,1595488813,85142.78,1.02,1.18,0.26,1.70,1.90,0.03
9,BPCL,Bharat Petroleum Corporation Ltd.,REFINERIES/MARKETING,21692527440,33334.91,0.40,0.59,0.07,1.37,0.76,0.02
10,BHARTIARTL,Bharti Airtel Ltd.,TELECOM - SERVICES,28026723695,230648.73,2.76,0.74,0.18,1.04,-1.30,0.02
11,BRITANNIA,Britannia Industries Ltd.,CONSUMER FOOD,240868296,52243.97,0.62,0.46,0.06,0.50,-2.44,0.02
12,CIPLA,Cipla Ltd.,PHARMACEUTICALS,1614634956,62970.76,0.75,0.37,0.03,1.34,1.17,0.02
13,COALINDIA,Coal India Ltd.,INDUSTRIAL MINERALS,61627283270,71655.58,0.86,0.76,0.11,1.65,6.45,0.03
14,DIVISLAB,Divi's Laboratories Ltd.,PHARMACEUTICALS,530937160,43176.02,0.52,0.26,0.01,0.84,-10.01,0.03
15,DRREDDY,Dr. Reddy's Laboratories Ltd.,PHARMACEUTICALS,833923820,65351.47,0.78,0.48,0.06,1.02,-3.93,0.02
16,EICHERMOT,Eicher Motors Ltd.,MOTOR CYCLES/SCOOTERS,273749460,45107.75,0.54,0.79,0.11,1.03,-4.39,0.02
17,GRASIM,Grasim Industries Ltd.,CEMENT,1316897582,69568.54,0.83,1.01,0.31,1.28,-2.87,0.02
18,HCLTECH,HCL Technologies Ltd.,COMPUTERS - SOFTWARE,5427330192,135042.83,1.61,1.00,0.24,1.20,3.34,0.03
19,HDFCBANK,HDFC Bank Ltd.,PRIVATE SECTOR BANK,7580137319,1108015.20,13.24,1.18,0.44,0.92,-3.26,0.02
20,HDFCLIFE,HDFC Life Insurance Company Ltd.,LIFE INSURANCE,21499639940,66471.51,0.79,1.01,0.14,1.20,-2.99,0.02
21,HEROMOTOCO,Hero MotoCorp Ltd.,MOTOR CYCLES/SCOOTERS,399737956,40122.25,0.48,0.79,0.13,1.62,1.02,0.02
22,HINDALCO,Hindalco Industries Ltd.,ALUMINIUM,2247216523,67118.74,0.80,1.48,0.25,1.12,-6.73,0.02
23,HINDUNILVR,Hindustan Unilever Ltd.,DIVERSIFIED,2349591262,221782.62,2.65,0.48,0.09,0.75,0.75,0.01
24,ICICIBANK,ICICI Bank Ltd.,PRIVATE SECTOR BANK,14005936808,641016.71,7.66,0.92,0.37,0.80,-3.84,0.02
25,ITC,ITC Ltd.,CIGARETTES & RELATED PRODUCTS,12470914522,379320.32,4.53,0.66,0.14,0.86,-3.60,0.02
26,INDUSINDBK,IndusInd Bank Ltd.,PRIVATE SECTOR BANK,7769477670,94064.44,1.12,1.28,0.25,1.44,0.87,0.03
27,INFY,Infosys Ltd.,COMPUTERS - SOFTWARE,20751789260,488424.07,5.84,1.34,0.32,1.16,-4.67,0.02
28,JSWSTEEL,JSW Steel Ltd.,STEEL,2445453966,68426.98,0.82,1.17,0.30,1.23,-5.55,0.03
29,KOTAKBANK,Kotak Mahindra Bank Ltd.,PRIVATE SECTOR BANK,9937255425,255815.96,3.06,0.81,0.22,1.12,0.21,0.02
