Annexure II-  Nifty 50 Index : August 2016,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ACC,ACC Ltd.,CEMENT AND CEMENT PRODUCTS,1877871730,16053.93,0.50,0.77,0.31,1.56,1.25,0.03
2,ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,SHIPPING,4141903522,23415.94,0.73,1.26,0.23,2.64,13.15,0.04
3,AMBUJACEM,Ambuja Cements Ltd.,CEMENT AND CEMENT PRODUCTS,3971290458,21524.49,0.67,0.87,0.30,1.91,2.47,0.03
4,ASIANPAINT,Asian Paints Ltd.,PAINTS,959197790,52200.79,1.62,0.74,0.21,1.20,3.93,0.02
5,AUROPHARMA,Aurobindo Pharma Ltd.,PHARMACEUTICALS,585169586,21287.94,0.66,1.00,0.21,2.11,-0.08,0.02
6,AXISBANK,Axis Bank Ltd.,BANKS,4776106626,99771.67,3.09,1.33,0.40,1.23,9.28,0.02
7,BAJAJ-AUTO,Bajaj Auto Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,2893670200,40508.34,1.25,0.84,0.29,1.31,10.28,0.03
8,BANKBARODA,Bank of Baroda,BANKS,4608319196,15393.98,0.48,1.60,0.30,2.82,7.42,0.04
9,BHEL,Bharat Heavy Electricals Ltd.,ELECTRICAL EQUIPMENT,4895200000,12597.06,0.39,1.49,0.32,2.03,-4.66,0.03
10,BPCL,Bharat Petroleum Corporation Ltd.,REFINERIES,14461684960,31372.60,0.97,0.65,0.12,1.99,1.68,0.02
11,BHARTIARTL,Bharti Airtel Ltd.,TELECOMMUNICATION - SERVICES,19987000510,43749.35,1.35,0.67,0.14,1.36,-8.40,0.03
12,INFRATEL,Bharti Infratel Ltd.,TELECOMMUNICATION - EQUIPMENT,18966670690,18627.17,0.58,0.59,0.05,1.77,-11.29,0.04
13,BOSCHLTD,Bosch Ltd.,AUTO ANCILLARIES,313989000,22006.43,0.68,0.84,0.23,1.35,-3.24,0.03
14,CIPLA,Cipla Ltd.,PHARMACEUTICALS,1607220942,29007.00,0.90,0.59,0.15,1.87,8.64,0.03
15,COALINDIA,Coal India Ltd.,MINING,63163644000,42130.15,1.30,0.83,0.20,1.14,1.68,0.03
16,DRREDDY,Dr. Reddy's Laboratories Ltd.,PHARMACEUTICALS,853489715,39029.90,1.21,0.72,0.11,0.75,5.26,0.02
17,EICHERMOT,Eicher Motors Ltd.,AUTOMOBILES - 4 WHEELERS,271980830,30320.33,0.94,0.83,0.18,1.59,1.29,0.02
18,GAIL,GAIL (India) Ltd.,GAS,12684774000,18017.83,0.56,1.04,0.24,1.10,0.56,0.03
19,GRASIM,Grasim Industries Ltd.,CEMENT AND CEMENT PRODUCTS,933482020,30077.98,0.93,0.65,0.24,2.62,-4.59,0.03
20,HCLTECH,HCL Technologies Ltd.,COMPUTERS - SOFTWARE,2821680788,43936.39,1.36,0.72,0.16,1.79,3.40,0.02
21,HDFCBANK,HDFC Bank Ltd.,BANKS,5076901034,258934.14,8.02,0.81,0.58,0.90,3.61,0.03
22,HEROMOTOCO,Hero MotoCorp Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,399380176,45259.04,1.40,0.94,0.35,1.65,10.56,0.02
23,HINDALCO,Hindalco Industries Ltd.,ALUMINIUM,2065007832,20388.85,0.63,1.95,0.40,2.27,19.24,0.03
24,HINDUNILVR,Hindustan Unilever Ltd.,DIVERSIFIED,2164245676,65495.81,2.03,0.53,0.14,0.99,-0.60,0.02
25,HDFC,Housing Development Finance Corporation Ltd.,FINANCE - HOUSING,3164952360,222409.11,6.89,1.09,0.44,1.25,2.25,0.01
26,ITC,I T C Ltd.,CIGARETTES,12090430722,220088.16,6.82,0.91,0.27,1.41,3.01,0.03
27,ICICIBANK,ICICI Bank Ltd.,BANKS,11635133120,150093.22,4.65,1.63,0.50,1.72,-1.86,0.03
28,IDEA,Idea Cellular Ltd.,TELECOMMUNICATION - SERVICES,36009152400,11777.69,0.36,0.68,0.07,2.50,-10.74,0.04
29,INDUSINDBK,IndusInd Bank Ltd.,BANKS,5964716540,58725.38,1.82,0.96,0.44,1.36,0.90,0.02
30,INFY,Infosys Ltd.,COMPUTERS - SOFTWARE,11484723320,206998.24,6.41,0.89,0.29,1.15,-3.54,0.02
31,KOTAKBANK,Kotak Mahindra Bank Ltd.,BANKS,9179988890,93332.40,2.89,1.04,0.46,1.09,5.68,0.02
32,LT,Larsen & Toubro Ltd.,ENGINEERING,1863945430,124082.47,3.84,1.42,0.46,1.58,-2.94,0.03
33,LUPIN,Lupin Ltd.,PHARMACEUTICALS,901962150,35427.54,1.10,0.71,0.11,1.73,-14.81,0.02
34,M&M,Mahindra & Mahindra Ltd.,AUTOMOBILES - 4 WHEELERS,3105461920,66919.60,2.07,0.91,0.30,1.24,-2.06,0.02
35,MARUTI,Maruti Suzuki India Ltd.,AUTOMOBILES - 4 WHEELERS,1510400300,67170.70,2.08,1.00,0.30,1.32,6.22,0.02
36,NTPC,NTPC Ltd.,POWER,82454644000,39392.71,1.22,0.90,0.28,1.38,0.57,0.04
37,ONGC,Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION/PRODUCTION,42777450600,42454.91,1.31,1.12,0.30,1.14,7.36,0.03
38,POWERGRID,Power Grid Corporation of India Ltd.,POWER,52315896480,40363.81,1.25,0.76,0.25,1.35,4.38,0.03
39,RELIANCE,Reliance Industries Ltd.,REFINERIES,32429503780,175313.90,5.43,0.99,0.39,1.32,4.44,0.02
40,SBIN,State Bank of India,BANKS,7762777042,78404.05,2.43,1.62,0.44,2.05,10.07,0.02
41,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2406753959,84005.94,2.60,0.73,0.17,1.07,-6.54,0.02
42,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,1970427941,133605.06,4.14,0.75,0.29,1.44,-4.12,0.03
43,TATAMTRDVR,Tata Motors Ltd DVR,AUTOMOBILES - 4 WHEELERS,1016953408,17294.03,0.54,1.53,0.34,1.82,6.21,0.04
44,TATAMOTORS,Tata Motors Ltd.,AUTOMOBILES - 4 WHEELERS,5774407204,104014.11,3.22,1.72,0.40,2.04,6.86,0.02
45,TATAPOWER,Tata Power Co. Ltd.,POWER,2704629398,14225.00,0.44,1.02,0.31,1.56,9.03,0.04
46,TATASTEEL,Tata Steel Ltd.,STEEL AND STEEL PRODUCTS,9712154390,24801.83,0.77,1.61,0.34,1.77,4.24,0.02
47,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4858201210,29152.32,0.90,0.82,0.21,1.38,-3.92,0.03
48,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT AND CEMENT PRODUCTS,2744424080,42014.55,1.30,0.93,0.32,1.85,8.35,0.03
49,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,4941562572,31583.75,0.98,0.60,0.22,1.35,-9.80,0.02
50,YESBANK,Yes Bank Ltd.,BANKS,4212165470,44883.07,1.39,1.34,0.43,0.94,12.26,0.02
51,ZEEL,Zee Entertainment Enterprises Ltd.,MEDIA & ENTERTAINMENT,960448720,29535.24,0.91,1.09,0.31,1.64,8.49,0.03
,,,,,3229175.90,,,,,,0.02
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-September-2015 to 31-August-2016,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-August-2016 to 31-August-2016,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-August-2016,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is the weightage average impact cost,,,,,,,,,,,
