Annexure II-  Nifty 50 Index : Feb 2021,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,SHIPPING,4063503522,49437.40,0.79,0.93,0.41,2.47,32.61,0.04
2,ASIANPAINT,Asian Paints Ltd.,PAINTS,959197790,102661.40,1.64,0.70,0.38,1.85,-5.41,0.02
3,AXISBANK,Axis Bank Ltd.,BANKS,6122338450,179717.57,2.87,1.59,0.60,3.22,9.34,0.03
4,BAJAJ-AUTO,Bajaj Auto Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,2893670200,49464.83,0.79,0.82,0.44,1.48,-5.17,0.03
5,BAJFINANCE,Bajaj Finance Ltd.,FINANCE,1205174678,139592.73,2.23,1.48,0.56,2.66,11.20,0.02
6,BAJAJFINSV,Bajaj Finserv Ltd.,FINANCE,795687220,58347.23,0.93,1.35,0.58,3.27,10.61,0.03
7,BPCL,Bharat Petroleum Corporation Ltd.,REFINERIES,21692527440,36106.02,0.58,1.05,0.41,2.12,17.27,0.03
8,BHARTIARTL,Bharti Airtel Ltd.,TELECOMMUNICATION - SERVICES,27277786775,133536.77,2.13,0.80,0.34,2.13,0.49,0.03
9,BRITANNIA,Britannia Industries Ltd.,FOOD AND FOOD PROCESSING,240868296,39700.82,0.63,0.71,0.39,1.00,-3.92,0.02
10,CIPLA,Cipla Ltd.,PHARMACEUTICALS,1612892202,39986.94,0.64,0.44,0.12,1.74,-4.70,0.02
11,COALINDIA,Coal India Ltd.,MINING,61627283270,31890.89,0.51,0.67,0.26,2.90,20.89,0.04
12,DIVISLAB,Divi's Laboratories Ltd.,PHARMACEUTICALS,530937160,42854.27,0.68,0.60,0.25,1.81,-0.20,0.02
13,DRREDDY,Dr. Reddy's Laboratories Ltd.,PHARMACEUTICALS,831490580,53737.27,0.86,0.46,0.17,1.92,-3.83,0.02
14,EICHERMOT,Eicher Motors Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,273247800,34819.58,0.56,0.87,0.42,1.84,-8.95,0.02
15,GAIL,GAIL (India) Ltd.,GAS,45101418660,26221.06,0.42,0.80,0.28,2.52,13.17,0.04
16,GRASIM,Grasim Industries Ltd.,CEMENT AND CEMENT PRODUCTS,1315878458,46613.15,0.74,1.13,0.56,2.39,13.75,0.03
17,HCLTECH,HCL Technologies Ltd.,COMPUTERS - SOFTWARE,5427330192,98717.71,1.58,0.77,0.37,1.36,-0.50,0.03
18,HDFCBANK,HDFC Bank Ltd.,BANKS,5507656932,667624.95,10.66,1.11,0.68,2.61,10.35,0.02
19,HDFCLIFE,HDFC Life Insurance Company Ltd.,FINANCE,20199306510,55195.31,0.88,1.04,0.51,2.02,3.35,0.02
20,HEROMOTOCO,Hero MotoCorp Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,399535220,41863.30,0.67,0.86,0.38,2.19,-0.98,0.02
21,HINDALCO,Hindalco Industries Ltd.,ALUMINIUM,2246582938,49685.99,0.79,1.37,0.54,2.86,50.35,0.03
22,HINDUNILVR,Hindustan Unilever Ltd.,DIVERSIFIED,2349556255,190356.11,3.04,0.60,0.32,0.94,-5.82,0.02
23,HDFC,Housing Development Finance Corporation Ltd.,FINANCE - HOUSING,3594237766,456360.37,7.29,1.26,0.66,2.73,6.80,0.02
24,ICICIBANK,ICICI Bank Ltd.,BANKS,13806681578,412647.20,6.59,1.47,0.71,3.60,11.31,0.09
25,ITC,ITC Ltd.,CIGARETTES,12305036552,178095.10,2.84,0.66,0.28,2.52,0.30,0.03
26,IOC,Indian Oil Corporation Ltd.,REFINERIES,94141589220,24922.57,0.40,0.72,0.40,2.47,5.15,0.04
27,INDUSINDBK,IndusInd Bank Ltd.,BANKS,7570037980,60349.29,0.96,1.71,0.36,4.03,25.63,0.10
28,INFY,Infosys Ltd.,COMPUTERS - SOFTWARE,21297653165,464446.87,7.42,0.86,0.46,1.11,1.15,0.03
29,JSWSTEEL,JSW Steel Ltd.,STEEL AND STEEL PRODUCTS,2417220440,38235.59,0.61,1.23,0.62,2.41,7.80,0.04
30,KOTAKBANK,Kotak Mahindra Bank Ltd.,BANKS,9898925560,260828.57,4.16,1.10,0.56,2.59,3.93,0.02
31,LT,Larsen & Toubro Ltd.,ENGINEERING,2808513392,174205.06,2.78,0.99,0.56,2.79,8.08,0.02
32,M&M,Mahindra & Mahindra Ltd.,AUTOMOBILES - 4 WHEELERS,6215962720,77193.31,1.23,1.04,0.42,3.18,7.58,0.02
33,MARUTI,Maruti Suzuki India Ltd.,AUTOMOBILES - 4 WHEELERS,1510400300,91261.59,1.46,1.12,0.55,1.65,-4.72,0.03
34,NTPC,NTPC Ltd.,POWER,98945572800,52022.61,0.83,0.67,0.31,1.98,20.63,0.04
35,NESTLEIND,Nestle India Ltd.,FOOD AND FOOD PROCESSING,964157160,57440.55,0.92,0.56,0.29,1.13,-5.62,0.03
36,ONGC,Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION/PRODUCTION,62901396030,40495.92,0.65,1.04,0.33,3.52,25.71,0.04
37,POWERGRID,Power Grid Corporation of India Ltd.,POWER,52315896480,54935.35,0.88,0.62,0.30,2.80,16.18,0.04
38,RELIANCE,Reliance Industries Ltd.,REFINERIES,63394407200,674363.08,10.77,1.08,0.52,1.84,13.24,0.02
39,SBILIFE,SBI Life Insurance Company Ltd.,FINANCE,10000491290,33810.76,0.54,0.86,0.48,1.63,0.28,0.03
40,SHREECEM,Shree Cement Ltd.,CEMENT AND CEMENT PRODUCTS,360807480,35379.44,0.56,0.87,0.49,3.03,16.37,0.03
41,SBIN,State Bank of India,BANKS,8924611534,149723.30,2.39,1.20,0.56,3.96,38.30,0.03
42,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2399334970,64199.01,1.03,0.63,0.27,1.71,1.43,0.03
43,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,3752384706,304094.76,4.86,0.74,0.45,1.49,-6.98,0.02
44,TATAMOTORS,Tata Motors Ltd.,AUTOMOBILES - 4 WHEELERS,6177947788,57859.88,0.92,1.27,0.41,4.55,22.93,0.03
45,TATASTEEL,Tata Steel Ltd.,STEEL AND STEEL PRODUCTS,11264895180,53975.80,0.86,1.06,0.46,2.77,18.99,0.03
