Annexure II-  Nifty 50 Index : Aug 2019,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,SHIPPING,4141903522,28779.19,0.64,1.37,0.29,1.92,-3.14,0.03
2,ASIANPAINT,Asian Paints Ltd.,PAINTS,959197790,72862.01,1.62,0.89,0.29,1.09,6.25,0.01
3,AXISBANK,Axis Bank Ltd.,BANKS,5238214864,135628.38,3.02,1.09,0.33,1.61,-1.51,0.03
4,BAJAJ-AUTO,Bajaj Auto Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,2893670200,36307.89,0.81,0.83,0.24,1.18,10.80,0.03
5,BAJFINANCE,Bajaj Finance Ltd.,FINANCE,1159788396,79232.39,1.76,1.64,0.38,2.47,2.47,0.02
6,BAJAJFINSV,Bajaj Finserv Ltd.,FINANCE,795680555,43053.14,0.96,1.52,0.42,2.57,0.31,0.03
7,BPCL,Bharat Petroleum Corporation Ltd.,REFINERIES,21692527440,28513.20,0.63,1.57,0.27,2.57,2.82,0.03
8,BHARTIARTL,Bharti Airtel Ltd.,TELECOMMUNICATION - SERVICES,25654955910,65838.83,1.47,1.15,0.21,2.60,2.73,0.03
9,INFRATEL,Bharti Infratel Ltd.,TELECOMMUNICATION - EQUIPMENT,18496082460,21308.78,0.47,0.31,0.02,1.76,1.91,0.04
10,BRITANNIA,Britannia Industries Ltd.,FOOD AND FOOD PROCESSING,240318294,31813.54,0.71,0.77,0.20,1.99,3.71,0.02
11,CIPLA,Cipla Ltd.,PHARMACEUTICALS,1611484158,23982.39,0.53,0.67,0.15,1.73,-9.34,0.03
12,COALINDIA,Coal India Ltd.,MINING,61627283270,33018.36,0.73,0.53,0.08,2.29,-9.64,0.04
13,DRREDDY,Dr. Reddy's Laboratories Ltd.,PHARMACEUTICALS,830533770,31011.72,0.69,0.32,0.03,1.14,-0.66,0.02
14,EICHERMOT,Eicher Motors Ltd.,AUTOMOBILES - 4 WHEELERS,272825700,22622.19,0.50,1.43,0.29,2.49,-0.55,0.02
15,GAIL,GAIL (India) Ltd.,GAS,45101418660,24002.07,0.53,0.95,0.18,1.90,0.74,0.03
16,GRASIM,Grasim Industries Ltd.,CEMENT AND CEMENT PRODUCTS,1315218080,28051.63,0.62,1.42,0.38,2.52,-9.82,0.03
17,HCLTECH,HCL Technologies Ltd.,COMPUTERS - SOFTWARE,2712557736,59695.26,1.33,0.47,0.06,1.79,6.36,0.02
18,HDFCBANK,HDFC Bank Ltd.,BANKS,5465624542,480996.96,10.70,0.80,0.42,1.56,-1.05,0.02
19,HEROMOTOCO,Hero MotoCorp Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,399453768,33390.99,0.74,1.16,0.26,1.75,9.17,0.02
20,HINDALCO,Hindalco Industries Ltd.,ALUMINIUM,2245845916,26926.01,0.60,1.21,0.28,1.99,-3.20,0.03
21,HINDUNILVR,Hindustan Unilever Ltd.,DIVERSIFIED,2164801037,134439.99,2.99,0.63,0.19,1.09,8.99,0.02
22,HDFC,Housing Development Finance Corporation Ltd.,FINANCE - HOUSING,3439781976,372605.78,8.29,1.26,0.47,2.12,2.10,0.02
23,ICICIBANK,ICICI Bank Ltd.,BANKS,12902728680,264280.14,5.88,1.25,0.41,1.85,-3.52,0.02
24,ITC,ITC Ltd.,CIGARETTES,12258631602,210793.30,4.69,0.83,0.34,1.60,-9.09,0.03
25,IBULHSGFIN,Indiabulls Housing Finance Ltd.,FINANCE - HOUSING,855148182,15186.28,0.34,2.36,0.23,6.48,-14.98,0.06
26,IOC,Indian Oil Corporation Ltd.,REFINERIES,94141589220,29971.86,0.67,1.42,0.26,1.84,-12.10,0.03
27,INDUSINDBK,IndusInd Bank Ltd.,BANKS,6927567230,75419.39,1.68,1.36,0.29,2.01,-1.21,0.03
28,INFY,Infosys Ltd.,COMPUTERS - SOFTWARE,21826847220,309488.54,6.89,0.52,0.10,1.44,2.68,0.02
29,JSWSTEEL,JSW Steel Ltd.,STEEL AND STEEL PRODUCTS,2417220440,22076.23,0.49,1.30,0.31,2.46,-8.42,0.03
30,KOTAKBANK,Kotak Mahindra Bank Ltd.,BANKS,9545602460,191296.74,4.26,0.96,0.29,1.52,-5.80,0.02
31,LT,Larsen & Toubro Ltd.,ENGINEERING,2806182556,164001.73,3.65,1.03,0.41,1.73,-4.26,0.02
