Annexure II- Nifty Next 50 Index : November 2023,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ABB,ABB India Ltd.,POWER EQUIPMENT,423816750,26195.66,1.63,0.79,0.08,1.37,7.55,0.02
2,ADANIENSOL,Adani Energy Solutions Ltd.,POWER - TRANSMISSION,11154926830,14933.82,0.93,1.45,0.06,4.17,13.36,0.05
3,ADANIGREEN,Adani Green Energy Ltd.,POWER,15840324780,19167.51,1.19,1.06,0.03,2.94,12.85,0.04
4,ATGL,Adani Total Gas Ltd.,LPG/CNG/PNG/LNG SUPPLIER,1099810083,9966.08,0.62,1.45,0.05,5.29,25.61,0.21
5,AWL,Adani Wilmar Ltd.,EDIBLE OIL,1299678605,2716.87,0.17,1.65,0.13,2.88,4.30,0.22
6,AMBUJACEM,Ambuja Cements Ltd.,CEMENT,3971290458,36104.28,2.24,1.88,0.21,1.54,3.49,0.03
7,DMART,Avenue Supermarts Ltd.,DIVERSIFIED RETAIL,6507330680,30230.35,1.88,0.59,0.06,0.80,8.71,0.03
8,BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,HOLDING COMPANIES,1112935100,16327.70,1.02,0.51,0.04,1.17,6.20,0.03
9,BANKBARODA,Bank of Baroda,PUBLIC SECTOR BANK,10342724358,41052.31,2.55,1.57,0.25,1.35,0.46,0.03
10,BERGEPAINT,Berger Paints India Ltd.,PAINTS,1165706982,17978.71,1.12,0.59,0.07,1.19,2.83,0.02
11,BEL,Bharat Electronics Ltd.,DEFENSE,7309778829,58465.43,3.63,1.17,0.19,1.41,9.49,0.03
12,BOSCHLTD,Bosch Ltd.,AUTO ANCILLARIES,294936400,20668.77,1.28,0.66,0.14,1.15,11.05,0.03
13,CANBK,Canara Bank,PUBLIC SECTOR BANK,18141302520,30267.23,1.88,1.71,0.30,1.23,4.87,0.02
14,CHOLAFIN,Cholamandalam Investment and Finance Company Ltd.,NBFC,1644810314,49351.31,3.07,1.04,0.14,1.54,-1.75,0.03
15,COLPAL,Colgate Palmolive (India) Ltd.,PERSONAL CARE,271985634,32745.94,2.04,0.31,0.03,0.83,3.90,0.02
16,DLF,DLF Ltd.,RESIDENTIAL/COMMERCIAL/SEZ Project,4950630072,43329.56,2.69,1.32,0.24,1.14,11.06,0.02
17,DABUR,Dabur India Ltd.,PERSONAL CARE,1772034671,35200.78,2.19,0.55,0.09,1.01,1.73,0.02
18,GAIL,GAIL (India) Ltd.,GAS TRANSMISSION/MARKETING,65750996440,39780.89,2.47,0.74,0.09,1.47,10.38,0.03
19,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,1022758404,42683.99,2.65,0.34,0.03,1.19,1.65,0.03
20,HAVELLS,Havells India Ltd.,CONSUMER ELECTRONICS,626674350,36531.98,2.27,0.71,0.10,0.85,4.53,0.02
21,HAL,Hindustan Aeronautics Ltd.,AEROSPACE,3343875000,49856.53,3.10,1.01,0.12,1.42,30.54,0.02
22,ICICIGI,ICICI Lombard General Insurance Company Ltd.,GENERAL INSURANCE,4913858530,42308.85,2.63,0.69,0.10,1.25,7.73,0.04
23,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,LIFE INSURANCE,14396138960,24465.44,1.52,0.95,0.11,1.45,7.11,0.03
24,IOC,Indian Oil Corporation Ltd.,REFINERIES/MARKETING,141212383830,45902.59,2.85,0.71,0.10,2.27,24.58,0.04
25,IRCTC,Indian Railway Catering And Tourism Corporation Ltd.,TRAVEL,1600000000,24003.14,1.49,1.10,0.23,1.25,6.07,0.03
26,NAUKRI,Info Edge (India) Ltd.,E-RETAIL/ E-COMMERCE,1291841200,39985.18,2.49,1.38,0.23,1.69,12.90,0.03
27,INDIGO,InterGlobe Aviation Ltd.,AIRLINES,3857916190,37365.41,2.32,0.83,0.11,1.40,10.25,0.03
28,JINDALSTEL,Jindal Steel & Power Ltd.,STEEL,1020088097,27559.84,1.71,1.42,0.19,2.08,5.84,0.02
29,LICI,Life Insurance Corporation of India,LIFE INSURANCE,63249977010,8791.29,0.55,0.98,0.15,2.12,12.83,0.03
30,MARICO,Marico Ltd.,PERSONAL CARE,1293596488,31182.36,1.94,0.27,0.02,1.03,0.39,0.02
31,MUTHOOTFIN,Muthoot Finance Ltd.,NBFC,4014488910,17970.35,1.12,0.92,0.15,1.76,14.11,0.04
32,PIIND,PI Industries Ltd.,PESTICIDES AND AGROCHEMICALS,151718118,33923.59,2.11,0.96,0.14,1.18,10.87,0.04
33,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,508461540,43557.52,2.71,0.62,0.12,1.05,3.84,0.02
34,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,8299.16,0.52,0.33,0.02,1.39,-1.71,0.06
35,PNB,Punjab National Bank,PUBLIC SECTOR BANK,22022031116,25810.50,1.60,1.73,0.24,1.47,6.30,0.04
36,SBICARD,SBI Cards and Payment Services Ltd.,NBFC,9466035590,24266.43,1.51,0.84,0.17,1.36,-0.94,0.03
37,SRF,SRF Ltd.,CHEMICALS - SPECIALITY,2964248250,38470.32,2.39,0.90,0.19,1.12,7.84,0.02
38,MOTHERSON,Samvardhana Motherson International Ltd.,AUTO ANCILLARIES,6776421366,24425.07,1.52,1.09,0.14,1.57,0.11,0.04
39,SHREECEM,Shree Cement Ltd.,CEMENT,360807480,39940.23,2.48,0.58,0.06,1.09,4.24,0.03
40,SHRIRAMFIN,Shriram Finance Ltd.,NBFC,3753470830,62373.33,3.88,0.81,0.07,1.46,6.77,0.03
41,SIEMENS,Siemens Ltd.,POWER EQUIPMENT,712240510,36431.45,2.26,0.67,0.08,0.94,9.81,0.02
42,TVSMOTOR,TVS Motor Company Ltd.,MOTOR CYCLES/SCOOTERS,475087114,48559.62,3.02,0.62,0.07,1.32,17.21,0.02
43,TATAPOWER,Tata Power Co. Ltd.,POWER,3195339547,42139.17,2.62,1.21,0.25,1.69,11.93,0.02
44,TORNTPHARM,Torrent Pharmaceuticals Ltd.,PHARMACEUTICALS,1692227200,21740.60,1.35,0.40,0.04,0.88,10.51,0.03
45,TRENT,Trent Ltd.,SPECIALITY RETAIL,355487461,68722.11,4.27,0.91,0.11,1.96,29.35,0.02
46,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1454701706,34139.79,2.12,0.75,0.11,1.37,1.61,0.03
47,VBL,Varun Beverages Ltd.,BEVERAGES,6495682380,26427.89,1.64,0.58,0.03,1.60,21.59,0.03
48,VEDL,Vedanta Ltd.,ALUMINIUM,3717206239,31054.03,1.93,1.22,0.17,1.50,7.73,0.02
49,ZOMATO,Zomato Ltd.,E-RETAIL/ E-COMMERCE,8604446215,27125.06,1.69,1.55,0.14,2.81,12.80,0.03
50,ZYDUSLIFE,Zydus Lifesciences Ltd.,PHARMACEUTICALS,1012204139,18049.53,1.12,0.44,0.04,1.39,11.16,0.03
,,,,,1608545.55,,,,,,0.03
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Dec-2022 to 30-Nov-2023,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Dec-2022 to 30-Nov-2023,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 30-Nov-2023,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
