Annexure II-  Nifty 50 Index : November 2023,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ADANIENT,Adani Enterprises Ltd.,TRADING - MINERALS/ MINING,1140001121,77973.74,0.88,2.73,0.13,2.39,2.78,0.02
2,ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,PORT,4320277890,65978.2,0.75,2.03,0.2,1.6,5.19,0.03
3,APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,HOSPITAL,718923285,55648.47,0.63,0.56,0.06,1.7,14.71,0.02
4,ASIANPAINT,Asian Paints Ltd.,PAINTS,959197790,140652.26,1.59,0.52,0.09,0.91,4.15,0.01
5,AXISBANK,Axis Bank Ltd.,PRIVATE SECTOR BANK,6162939698,297924.21,3.38,1,0.28,1.36,9.41,0.02
6,BAJAJ-AUTO,Bajaj Auto Ltd.,MOTOR CYCLES/SCOOTERS,2829573580,68934.64,0.78,0.6,0.08,0.84,14.61,0.02
7,BAJFINANCE,Bajaj Finance Ltd.,NBFC,1211837076,189872.81,2.15,1.08,0.2,1.13,-4.95,0.01
8,BAJAJFINSV,Bajaj Finserv Ltd.,GENERAL INSURANCE,1595488813,90781.72,1.03,1.18,0.26,1.08,6.62,0.02
9,BPCL,Bharat Petroleum Corporation Ltd.,REFINERIES/MARKETING,21692527440,41586.31,0.47,0.59,0.07,1.39,24.75,0.02
10,BHARTIARTL,Bharti Airtel Ltd.,TELECOM - SERVICES,28026723695,255948.45,2.9,0.81,0.22,0.72,10.97,0.02
11,BRITANNIA,Britannia Industries Ltd.,CONSUMER FOOD,240868296,57273.63,0.65,0.46,0.08,0.95,9.63,0.02
12,CIPLA,Cipla Ltd.,PHARMACEUTICALS,1614634956,63616.21,0.72,0.4,0.03,1.95,1.03,0.02
13,COALINDIA,Coal India Ltd.,INDUSTRIAL MINERALS,61627283270,78017.37,0.88,0.82,0.12,1.85,8.88,0.03
14,DIVISLAB,Divi's Laboratories Ltd.,PHARMACEUTICALS,530937160,48277.48,0.55,0.29,0.01,1.29,11.82,0.03
15,DRREDDY,Dr. Reddy's Laboratories Ltd.,PHARMACEUTICALS,833923820,70472.39,0.8,0.49,0.07,0.83,7.84,0.02
16,EICHERMOT,Eicher Motors Ltd.,MOTOR CYCLES/SCOOTERS,273749460,53338.71,0.6,0.97,0.17,1.51,18.25,0.02
17,GRASIM,Grasim Industries Ltd.,CEMENT,1316897582,73947.22,0.84,0.99,0.32,0.75,6.29,0.02
18,HCLTECH,HCL Technologies Ltd.,COMPUTERS - SOFTWARE,5427330192,141911.39,1.61,0.96,0.22,0.94,5.09,0.02
19,HDFCBANK,HDFC Bank Ltd.,PRIVATE SECTOR BANK,7580137319,1169775.89,13.25,1.13,0.44,0.61,5.57,0.01
20,HDFCLIFE,HDFC Life Insurance Company Ltd.,LIFE INSURANCE,21499639940,74254.38,0.84,0.96,0.13,1.01,11.71,0.02
21,HEROMOTOCO,Hero MotoCorp Ltd.,MOTOR CYCLES/SCOOTERS,399737956,49615.13,0.56,0.91,0.15,1.61,23.66,0.02
22,HINDALCO,Hindalco Industries Ltd.,ALUMINIUM,2247216523,75320.52,0.85,1.43,0.26,1.19,12.22,0.02
23,HINDUNILVR,Hindustan Unilever Ltd.,DIVERSIFIED,2349591262,227278.08,2.57,0.48,0.09,0.7,2.48,0.02
24,ICICIBANK,ICICI Bank Ltd.,PRIVATE SECTOR BANK,14005936808,654742.53,7.42,0.97,0.4,0.8,2.14,0.02
25,ITC,ITC Ltd.,CIGARETTES & RELATED PRODUCTS,12470914522,385872.54,4.37,0.7,0.16,0.6,1.73,0.02
26,INDUSINDBK,IndusInd Bank Ltd.,PRIVATE SECTOR BANK,7769477670,95682.98,1.08,1.28,0.24,0.95,1.72,0.02
27,INFY,Infosys Ltd.,COMPUTERS - SOFTWARE,20751789260,519387.82,5.88,1.31,0.32,1.13,6.34,0.02
28,JSWSTEEL,JSW Steel Ltd.,STEEL,2445453966,74444.02,0.84,1.15,0.3,0.97,8.79,0.02
29,KOTAKBANK,Kotak Mahindra Bank Ltd.,PRIVATE SECTOR BANK,9937255425,258176.45,2.92,0.88,0.27,0.55,0.92,0.01
30,LTIM,LTIMindtree Ltd.,COMPUTERS - SOFTWARE,295913763,50789.96,0.58,1.17,0.21,1.08,9.41,0.03
31,LT,Larsen & Toubro Ltd.,ENGINEERING-DESIGNING-CONSTRUCTION,2811297434,375858.1,4.26,0.79,0.17,0.88,6.15,0.02
32,M&M,Mahindra & Mahindra Ltd.,PASSENGER/UTILITY VEHICLES,6217644155,147529.77,1.67,1.08,0.21,1.44,12.97,0.02
33,MARUTI,Maruti Suzuki India Ltd.,PASSENGER/UTILITY VEHICLES,1510400300,141005.78,1.6,0.66,0.16,0.52,2.08,0.02
34,NTPC,NTPC Ltd.,POWER,96966661340,124153.2,1.41,0.75,0.14,0.91,10.81,0.03
35,NESTLEIND,Nestle India Ltd.,CONSUMER FOOD,964157160,86459.59,0.98,0.44,0.07,0.7,0.01,0.02
36,ONGC,Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION,62901396030,76028.29,0.86,0.71,0.11,1.51,4.73,0.02
37,POWERGRID,Power Grid Corporation of India Ltd.,POWER - TRANSMISSION,93006038190,95224.7,1.08,0.49,0.05,0.84,3.36,0.03
38,RELIANCE,Reliance Industries Ltd.,REFINERIES/MARKETING,67656234570,804246.57,9.11,1.3,0.52,0.7,3.91,0.01
39,SBILIFE,SBI Life Insurance Company Ltd.,LIFE INSURANCE,10010400420,64653.42,0.73,0.99,0.2,1.54,4.93,0.03
40,SBIN,State Bank of India,PUBLIC SECTOR BANK,8924611934,216727.51,2.46,1.28,0.35,0.97,-0.14,0.02
41,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2399334970,132355.11,1.5,0.41,0.06,0.82,12.61,0.02
42,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,3659051373,357316.61,4.05,0.95,0.28,1.04,3.53,0.02
43,TATACONSUM,Tata Consumer Products Ltd.,TEA &  COFFEE,929011650,56807.9,0.64,0.77,0.18,0.71,4.47,0.02
44,TATAMOTORS,Tata Motors Ltd.,PASSENGER/UTILITY VEHICLES,6644634000,124384.89,1.41,0.99,0.16,1.2,12.37,0.02
45,TATASTEEL,Tata Steel Ltd.,STEEL,12297332940,103806.71,1.18,1.23,0.26,0.93,7.71,0.03
46,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4877520525,76226.67,0.86,1.09,0.18,1.29,7.75,0.03
47,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,145648.6,1.65,0.65,0.12,0.91,9.44,0.02
48,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,1501215282,28698.39,0.33,1.1,0.26,0.99,5.58,0.02
49,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT,2886863450,103969.23,1.18,0.73,0.16,1.08,6.9,0.02
50,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,10443499852,58234.78,0.66,1.12,0.37,0.99,8.18,0.02
,,,,,8826831.35,,,,,,0.02
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Dec-2022 to 30-Nov-2023,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Dec-2022 to 30-Nov-2023,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 30-Nov-2023,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is the weightage average impact cost,,,,,,,,,,,
