Annexure II- Nifty Next 50 Index : November 2017,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ABB,ABB India Ltd.,ELECTRICAL EQUIPMENT,423816750,7410.44,1.05,0.58,0.04,1.01,0.93,0.08
2,ACC,ACC Ltd.,CEMENT AND CEMENT PRODUCTS,1877871730,14094.46,1.99,1.16,0.23,1.05,-7.83,0.02
3,ASHOKLEY,Ashok Leyland Ltd.,AUTOMOBILES - 4 WHEELERS,2926534926,16899.71,2.38,1.34,0.19,2.07,-10.18,0.03
4,DMART,Avenue Supermarts Ltd.,MISCELLANEOUS,6240844860,7675.68,1.08,0.92,0.05,1.55,-1.97,0.04
5,BAJAJFINSV,Bajaj Finserv Ltd.,FINANCE,795658900,31529.70,4.45,1.38,0.19,1.15,4.07,0.03
6,BANKBARODA,Bank of Baroda,BANKS,4608319196,15974.97,2.25,1.99,0.18,1.85,-0.47,0.03
7,BEL,Bharat Electronics Ltd.,ELECTRONICS - INDUSTRIAL,2456990723,14608.28,2.06,1.18,0.18,1.60,0.65,0.03
8,BHEL,Bharat Heavy Electricals Ltd.,ELECTRICAL EQUIPMENT,7342800000,12497.45,1.76,1.31,0.18,2.31,-6.12,0.04
9,BRITANNIA,Britannia Industries Ltd.,FOOD AND FOOD PROCESSING,240118296,28329.68,4.00,0.70,0.12,0.99,3.80,0.02
10,CADILAHC,Cadila Healthcare Ltd.,PHARMACEUTICALS,1023742595,10973.24,1.55,1.01,0.06,1.56,-14.84,0.04
11,COLPAL,Colgate Palmolive (India) Ltd.,PERSONAL CARE,271985634,13815.74,1.95,0.31,0.03,0.98,-2.63,0.04
12,CONCOR,Container Corporation of India Ltd.,TRAVEL AND TRANSPORT,2437177390,14345.23,2.02,0.73,0.07,1.25,-5.38,0.04
13,CUMMINSIND,Cummins India Ltd.,DIESEL ENGINES,554400000,11785.12,1.66,0.76,0.08,0.89,-4.14,0.04
14,DLF,DLF Ltd.,CONSTRUCTION,3568116260,10403.29,1.47,2.12,0.21,2.45,15.84,0.04
15,DABUR,Dabur India Ltd.,PERSONAL CARE,1761520510,19407.73,2.74,0.70,0.11,1.57,3.44,0.03
16,EMAMILTD,Emami Ltd.,PERSONAL CARE,226967619,8035.50,1.13,0.81,0.08,1.39,4.21,0.07
17,GSKCONS,GlaxoSmithkline Consumer Healthcare Ltd.,FOOD AND FOOD PROCESSING,420555380,7167.19,1.01,0.26,0.02,1.59,20.04,0.08
18,GLAXO,Glaxosmithkline Pharmaceuticals Ltd.,PHARMACEUTICALS,847030170,5256.88,0.74,0.21,0.02,0.92,-4.01,0.08
19,GLENMARK,Glenmark Pharmaceuticals Ltd.,PHARMACEUTICALS,282168156,8436.07,1.19,0.69,0.05,1.64,-8.68,0.03
20,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,681329518,24238.64,3.42,1.01,0.12,1.64,2.96,0.04
