Annexure II-  Nifty 50 Index : March 2017,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ACC,ACC Ltd.,CEMENT AND CEMENT PRODUCTS,1877871730,12219.73,0.36,1.04,0.33,0.81,2.45,0.02
2,ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,SHIPPING,4141903522,27428.51,0.8,1.66,0.29,1.99,12.54,0.03
3,AMBUJACEM,Ambuja Cements Ltd.,CEMENT AND CEMENT PRODUCTS,3971290458,17386.41,0.51,1.3,0.4,0.96,3.18,0.03
4,ASIANPAINT,Asian Paints Ltd.,PAINTS,959197790,48395.84,1.41,0.95,0.23,1.29,4.81,0.02
5,AUROPHARMA,Aurobindo Pharma Ltd.,PHARMACEUTICALS,585169586,18965.11,0.55,1.17,0.23,1.37,-0.3,0.02
6,AXISBANK,Axis Bank Ltd.,BANKS,4783550966,83345.72,2.43,1.18,0.27,1.39,-3.13,0.02
7,BAJAJ-AUTO,Bajaj Auto Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,2893670200,38154.82,1.11,0.94,0.32,0.98,1.8,0.03
8,BANKBARODA,Bank of Baroda,BANKS,4608319196,16338.68,0.48,1.38,0.2,1.54,4.63,0.03
9,BPCL,Bharat Petroleum Corporation Ltd.,REFINERIES,14461684960,33832.53,0.99,0.89,0.17,1.31,-3.01,0.02
10,BHARTIARTL,Bharti Airtel Ltd.,TELECOMMUNICATION - SERVICES,19987000510,46176.57,1.35,0.84,0.14,1.36,-4.14,0.03
11,INFRATEL,Bharti Infratel Ltd.,TELECOMMUNICATION - EQUIPMENT,18496082460,16878.05,0.49,0.53,0.04,2,14.65,0.03
12,BOSCHLTD,Bosch Ltd.,AUTO ANCILLARIES,305207400,20831.55,0.61,1.17,0.31,1.14,5.41,0.03
13,CIPLA,Cipla Ltd.,PHARMACEUTICALS,1608943482,30051.73,0.88,0.55,0.09,0.61,1.58,0.02
14,COALINDIA,Coal India Ltd.,MINING,62074091770,38148.56,1.11,0.61,0.11,1.63,-9.09,0.03
15,DRREDDY,Dr. Reddy's Laboratories Ltd.,PHARMACEUTICALS,828663700,31847.46,0.93,0.48,0.06,1.53,-7.64,0.02
16,EICHERMOT,Eicher Motors Ltd.,AUTOMOBILES - 4 WHEELERS,272102490,34115.87,1,1.1,0.22,1.35,6.04,0.02
17,GAIL,GAIL (India) Ltd.,GAS,16913032000,24226.4,0.71,0.77,0.15,1.37,-2.77,0.02
18,GRASIM,Grasim Industries Ltd.,CEMENT AND CEMENT PRODUCTS,933603040,33787.56,0.99,1.12,0.26,1.61,5.94,0.02
19,HCLTECH,HCL Technologies Ltd.,COMPUTERS - SOFTWARE,2822395988,49377.82,1.44,0.54,0.09,1.03,4.12,0.02
20,HDFCBANK,HDFC Bank Ltd.,BANKS,5116565834,291545.63,8.51,0.77,0.42,0.81,3.77,0.02
21,HEROMOTOCO,Hero MotoCorp Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,399393676,41178.45,1.2,1.01,0.3,1.16,2.67,0.02
22,HINDALCO,Hindalco Industries Ltd.,ALUMINIUM,2066392349,24989.09,0.73,1.74,0.28,2.04,5.8,0.02
23,HINDUNILVR,Hindustan Unilever Ltd.,DIVERSIFIED,2164274684,65118.16,1.9,0.63,0.19,1.08,5.3,0.02
24,HDFC,Housing Development Finance Corporation Ltd.,FINANCE - HOUSING,3171883160,238224.28,6.96,1.19,0.41,1.2,9.64,0.01
25,ITC,I T C Ltd.,CIGARETTES,12126114462,237926.49,6.95,0.96,0.25,1.5,6.9,0.02
26,ICICIBANK,ICICI Bank Ltd.,BANKS,11644081870,161183.2,4.71,1.69,0.43,1.83,0.18,0.02
27,IBULHSGFIN,Indiabulls Housing Finance Ltd.,FINANCE - HOUSING,847588870,32135.91,0.94,1.3,0.26,2.08,14.51,0.02
28,IOC,Indian Oil Corporation Ltd.,REFINERIES,48559049640,39469.04,1.15,1.1,0.23,1.07,0.52,0.02
29,INDUSINDBK,IndusInd Bank Ltd.,BANKS,5980542800,71594.63,2.09,1.1,0.36,0.88,8.57,0.02
30,INFY,Infosys Ltd.,COMPUTERS - SOFTWARE,11484723320,204280.5,5.96,0.67,0.14,1.07,0.97,0.02
31,KOTAKBANK,Kotak Mahindra Bank Ltd.,BANKS,9197849290,104290.73,3.05,0.85,0.29,0.91,8.74,0.02
32,LT,Larsen & Toubro Ltd.,ENGINEERING,1865569994,129275.79,3.77,1.27,0.38,1.18,7.19,0.02
33,LUPIN,Lupin Ltd.,PHARMACEUTICALS,902990708,34582.56,1.01,0.81,0.16,0.75,-1.96,0.02
34,M&M,Mahindra & Mahindra Ltd.,AUTOMOBILES - 4 WHEELERS,3105461920,59946.28,1.75,1.09,0.35,1.05,-1.92,0.02
35,MARUTI,Maruti Suzuki India Ltd.,AUTOMOBILES - 4 WHEELERS,1510400300,79957.81,2.33,1.31,0.44,0.93,1.57,0.02
36,NTPC,NTPC Ltd.,POWER,82454644000,41062.41,1.2,0.83,0.21,1.2,1.87,0.03
37,ONGC,Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION/PRODUCTION,64166175900,52231.27,1.53,0.66,0.12,0.99,-4.42,0.02
38,POWERGRID,Power Grid Corporation of India Ltd.,POWER,52315896480,43352.09,1.27,0.78,0.22,0.74,2.68,0.03
39,RELIANCE,Reliance Industries Ltd.,REFINERIES,32438610440,218525.62,6.38,0.71,0.16,1.52,6.69,0.02
40,SBIN,State Bank of India,BANKS,7973504442,93577.05,2.73,1.46,0.36,1.24,8.99,0.02
41,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2399270188,75948.66,2.22,0.73,0.13,1.33,1.35,0.02
42,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,1970427941,129375.54,3.78,0.59,0.1,0.97,-1.4,0.02
43,TATAMTRDVR,Tata Motors Ltd DVR,AUTOMOBILES - 4 WHEELERS,1017004582,14347.39,0.42,1.69,0.33,1.38,2.23,0.03
44,TATAMOTORS,Tata Motors Ltd.,AUTOMOBILES - 4 WHEELERS,5774696856,87429.63,2.55,1.74,0.36,1.42,1.99,0.02
45,TATAPOWER,Tata Power Co. Ltd.,POWER,2704773510,16373.21,0.48,1.02,0.26,0.91,9.38,0.04
46,TATASTEEL,Tata Steel Ltd.,STEEL AND STEEL PRODUCTS,9712154390,32347.59,0.94,1.61,0.34,1.76,-,0.02
47,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4865912425,28597.55,0.83,1.01,0.22,1.08,-8.06,0.02
48,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT AND CEMENT PRODUCTS,2744845080,41562.58,1.21,1.17,0.34,1.11,5.57,0.02
49,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,4861764448,32593.76,0.95,0.54,0.13,1.13,5.5,0.02
50,YESBANK,Yes Bank Ltd.,BANKS,4232388530,51062.29,1.49,1.41,0.39,1.4,6.47,0.02
51,ZEEL,Zee Entertainment Enterprises Ltd.,MEDIA & ENTERTAINMENT,960448720,29318.99,0.86,1.05,0.21,0.89,5.12,0.02
,,,,,3424913.12,,,,,,0.02
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-April-2017 to 31-March-2017,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-March-2016 to 31-March-2017,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-March-2017,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is the weightage average impact cost,,,,,,,,,,,
