Annexure II-  Nifty 50 Index : Jan 2021,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,SHIPPING,4063503522,37281.02,0.63,0.93,0.42,2.43,5.36,0.03
2,ASIANPAINT,Asian Paints Ltd.,PAINTS,959197790,108528.87,1.85,0.71,0.38,1.98,-12.92,0.02
3,AXISBANK,Axis Bank Ltd.,BANKS,6122338450,164369.18,2.80,1.57,0.60,2.72,6.84,0.03
4,BAJAJ-AUTO,Bajaj Auto Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,2893670200,52161.59,0.89,0.81,0.41,2.61,16.31,0.03
5,BAJFINANCE,Bajaj Finance Ltd.,FINANCE,1205174678,125531.11,2.14,1.47,0.55,1.94,-10.59,0.02
6,BAJAJFINSV,Bajaj Finserv Ltd.,FINANCE,795687220,52748.41,0.90,1.34,0.58,2.14,-2.06,0.03
7,BPCL,Bharat Petroleum Corporation Ltd.,REFINERIES,21692527440,30788.64,0.52,1.08,0.42,1.85,0.66,0.03
8,BHARTIARTL,Bharti Airtel Ltd.,TELECOMMUNICATION - SERVICES,27277786775,132888.65,2.26,0.77,0.32,1.98,8.61,0.03
9,BRITANNIA,Britannia Industries Ltd.,FOOD AND FOOD PROCESSING,240868296,41321.90,0.70,0.74,0.40,0.89,-2.10,0.02
10,CIPLA,Cipla Ltd.,PHARMACEUTICALS,1612892202,41960.76,0.71,0.46,0.13,1.63,0.73,0.02
11,COALINDIA,Coal India Ltd.,MINING,61627283270,26380.17,0.45,0.67,0.27,1.84,-7.05,0.04
12,DIVISLAB,Divi's Laboratories Ltd.,PHARMACEUTICALS,530937160,42940.29,0.73,0.58,0.23,1.19,-12.29,0.02
13,DRREDDY,Dr. Reddy's Laboratories Ltd.,PHARMACEUTICALS,831490580,55875.68,0.95,0.50,0.19,1.70,-11.57,0.02
14,EICHERMOT,Eicher Motors Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,273247800,38243.57,0.65,0.88,0.40,2.01,8.43,0.02
15,GAIL,GAIL (India) Ltd.,GAS,45101418660,23169.95,0.39,0.82,0.29,2.28,1.66,0.04
16,GRASIM,Grasim Industries Ltd.,CEMENT AND CEMENT PRODUCTS,1315878458,40978.66,0.70,1.13,0.55,2.12,13.77,0.03
17,HCLTECH,HCL Technologies Ltd.,COMPUTERS - SOFTWARE,5427330192,99211.60,1.69,0.79,0.37,2.39,-3.40,0.03
18,HDFCBANK,HDFC Bank Ltd.,BANKS,5507656932,605013.36,10.29,1.08,0.67,1.47,-3.19,0.02
19,HDFCLIFE,HDFC Life Insurance Company Ltd.,FINANCE,20199306510,53407.07,0.91,1.07,0.54,1.35,0.21,0.02
20,HEROMOTOCO,Hero MotoCorp Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,399535220,42279.47,0.72,0.88,0.38,2.08,4.70,0.02
21,HINDALCO,Hindalco Industries Ltd.,ALUMINIUM,2246582938,33046.11,0.56,1.40,0.57,2.86,-5.92,0.03
22,HINDUNILVR,Hindustan Unilever Ltd.,DIVERSIFIED,2349556255,202128.10,3.44,0.63,0.33,1.49,-5.49,0.02
23,HDFC,Housing Development Finance Corporation Ltd.,FINANCE - HOUSING,3594237766,427318.93,7.27,1.26,0.66,1.99,-7.07,0.02
24,ICICIBANK,ICICI Bank Ltd.,BANKS,13806681578,370709.40,6.31,1.44,0.71,1.58,0.36,0.03
25,ITC,ITC Ltd.,CIGARETTES,12305036552,177570.91,3.02,0.66,0.28,1.53,-2.75,0.03
26,IOC,Indian Oil Corporation Ltd.,REFINERIES,94141589220,23702.50,0.40,0.73,0.41,1.72,2.53,0.04
27,INDUSINDBK,IndusInd Bank Ltd.,BANKS,7570037980,48037.57,0.82,1.66,0.35,2.56,-5.46,0.03
28,INFY,Infosys Ltd.,COMPUTERS - SOFTWARE,21297653165,459166.11,7.81,0.88,0.47,2.00,-1.33,0.03
29,JSWSTEEL,JSW Steel Ltd.,STEEL AND STEEL PRODUCTS,2417220440,35470.29,0.60,1.27,0.62,2.00,-5.26,0.04
30,KOTAKBANK,Kotak Mahindra Bank Ltd.,BANKS,9898925560,250954.20,4.27,1.09,0.56,1.11,-14.16,0.02
31,LT,Larsen & Toubro Ltd.,ENGINEERING,2808513392,161186.48,2.74,0.96,0.54,1.29,3.66,0.03
32,M&M,Mahindra & Mahindra Ltd.,AUTOMOBILES - 4 WHEELERS,6215962720,71756.08,1.22,1.03,0.42,2.18,4.02,0.03
33,MARUTI,Maruti Suzuki India Ltd.,AUTOMOBILES - 4 WHEELERS,1510400300,95787.35,1.63,1.13,0.55,2.26,-5.79,0.03
34,NTPC,NTPC Ltd.,POWER,98945572800,43125.92,0.73,0.69,0.32,1.69,-10.47,0.04
35,NESTLEIND,Nestle India Ltd.,FOOD AND FOOD PROCESSING,964157160,60859.53,1.04,0.57,0.29,1.00,-7.23,0.03
