Annexure II- Nifty Next 50 Index : Mar 2021,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
1,ACC,ACC Ltd.,CEMENT,1877872630,16627.07,1.60,0.82,0.3,2,9.81,0.02
2,ABBOTINDIA,Abbott India Ltd.,PHARMACEUTICALS,212493020,6715.11,0.65,0.19,0.03,0.85,4.13,0.05
3,ADANIENT,Adani Enterprises Ltd.,TRADING - MINERALS/ MINING,1099810083,29310.33,2.83,1.05,0.21,3.44,23.69,0.03
4,ADANIGREEN,Adani Green Energy Ltd.,POWER,15640142800,36445.58,3.52,0.47,0.04,3.09,-4.74,0.59
5,ADANITRANS,Adani Transmission Ltd.,POWER - TRANSMISSION,10998100830,21071.51,2.03,0.72,0.11,3.42,21.12,0.05
6,ALKEM,Alkem Laboratories Ltd.,PHARMACEUTICALS,239130000,11982.89,1.16,0.05,0,1.82,1.75,0.04
7,AMBUJACEM,Ambuja Cements Ltd.,CEMENT,3971290458,23458.06,2.26,0.81,0.28,1.91,12.93,0.03
8,APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,HOSPITAL,718923285,30202.74,2.91,0.47,0.07,1.95,-5.1,0.02
9,AUROPHARMA,Aurobindo Pharma Ltd.,PHARMACEUTICALS,585938609,25624.67,2.47,0.56,0.08,1.53,3.05,0.02
10,DMART,Avenue Supermarts Ltd.,DIVERSIFIED RETAIL,6477746910,35936.38,3.47,0.62,0.15,2.29,-4.51,0.05
11,BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,HOLDING COMPANIES,1112935100,13913.66,1.34,0.63,0.15,1.91,-9.29,0.05
12,BANDHANBNK,Bandhan Bank Ltd.,PRIVATE SECTOR BANK,16105833670,23699.83,2.29,1.22,0.23,1.91,-1.84,0.03
13,BERGEPAINT,Berger Paints India Ltd.,PAINTS,971295037,19204.09,1.85,0.63,0.23,1.94,12.52,0.03
14,BIOCON,Biocon Ltd.,PHARMACEUTICALS,6000000000,18769.00,1.81,0.56,0.12,1.38,4.79,0.03
15,BOSCHLTD,Bosch Ltd.,AUTO ANCILLARIES,294936400,12457.45,1.20,0.99,0.3,1.65,-5.16,0.04
16,CADILAHC,Cadila Healthcare Ltd.,PHARMACEUTICALS,1023742595,11665.73,1.13,0.49,0.09,1.46,1.31,0.03
17,COLPAL,Colgate Palmolive (India) Ltd.,PERSONAL CARE,271985634,21484.58,2.07,0.34,0.09,0.91,-1.38,0.03
18,DLF,DLF Ltd.,RESIDENTIAL/COMMERCIAL/SEZ Project,4950630072,18364.08,1.77,1.41,0.43,2.13,-5.11,0.04
19,DABUR,Dabur India Ltd.,PERSONAL CARE,1767425349,31602.97,3.05,0.52,0.21,1.09,7.43,0.02
20,GAIL,GAIL (India) Ltd.,GAS TRANSMISSION/MARKETING,45101418660,25271.48,2.44,0.83,0.23,2.24,-4.44,0.04
21,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,1022486273,28537.44,2.75,0.4,0.09,1.67,6.3,0.03
22,HDFCAMC,HDFC Asset Management Company Ltd.,ASSET MANAGEMENT COMPANIES,1064738655,16065.28,1.55,0.58,0.19,2.26,-0.61,0.03
23,HAVELLS,Havells India Ltd.,CONSUMER ELECTRONICS,626013006,27191.88,2.62,0.8,0.22,1.85,-4.99,0.03
24,HINDPETRO,Hindustan Petroleum Corporation Ltd.,REFINERIES/MARKETING,14684177460,17087.36,1.65,0.92,0.28,1.37,-3.28,0.03
25,ICICIGI,ICICI Lombard General Insurance Company Ltd.,GENERAL INSURANCE,4545870640,32330.04,3.12,0.78,0.28,1.6,0.5,0.04
26,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,LIFE INSURANCE,14359649710,17860.51,1.72,0.88,0.29,2.09,-3.46,0.03
27,IGL,Indraprastha Gas Ltd.,LPG/CNG/PNG/LNG SUPPLIER,1400001600,18538.58,1.79,0.53,0.12,1.84,4.15,0.04
28,INDUSTOWER,Indus Towers Ltd.,TELECOM - EQUIPMENT,26949369500,20477.51,1.98,0.56,0.06,2.47,-4.97,0.04
29,NAUKRI,Info Edge (India) Ltd.,E-RETAIL/ E-COMMERCE,1287841200,34194.34,3.30,0.99,0.19,2.71,-12.83,0.04
30,INDIGO,InterGlobe Aviation Ltd.,AIRLINES,3848635000,16232.85,1.57,0.96,0.2,2.56,0.74,0.03
31,JUBLFOOD,Jubilant Foodworks Ltd.,"HOTELS, RESTAURANTS, RESORTS",1319690400,23034.35,2.22,0.78,0.21,1.76,-2.8,0.03
32,LTI,Larsen & Toubro Infotech Ltd.,COMPUTERS - SOFTWARE,174696508,19037.71,1.84,0.49,0.07,2.71,12.62,0.04
33,LUPIN,Lupin Ltd.,PHARMACEUTICALS,907301226,25364.73,2.45,0.32,0.03,1.68,0.21,0.03
34,MRF,MRF Ltd.,TYRES & ALLIED,42411430,17672.82,1.71,0.79,0.33,1.75,-2.65,0.03
35,MARICO,Marico Ltd.,PERSONAL CARE,1291342338,21963.48,2.12,0.44,0.15,1.06,3.46,0.03
36,MOTHERSUMI,Motherson Sumi Systems Ltd.,AUTO ANCILLARIES,3157934237,24991.66,2.41,1.44,0.32,2.8,-5.86,0.03
37,MUTHOOTFIN,Muthoot Finance Ltd.,NBFC,4011891210,13504.09,1.30,1.04,0.28,1.78,-7.22,0.04
38,NMDC,NMDC Ltd.,INDUSTRIAL MINERALS,2930605850,13122.20,1.27,0.87,0.22,2.69,6.57,0.05
39,PETRONET,Petronet LNG Ltd.,LPG/CNG/PNG/LNG SUPPLIER,15000000880,17418.42,1.68,0.53,0.14,1.39,-11.95,0.04
40,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,508153380,28516.21,2.75,0.66,0.28,1.22,7.32,0.03
41,PEL,Piramal Enterprises Ltd.,OTHER FINANCIAL SERVICES,451076712,21664.89,2.09,1.14,0.27,2.19,-4.16,0.03
42,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,10069.33,0.97,0.1,0.01,1.27,-1.86,0.07
43,PNB,Punjab National Bank,PUBLIC SECTOR BANK,20955364450,9130.79,0.88,0.97,0.23,2.46,-10.28,0.07
44,SBICARD,SBI Cards and Payment Services Ltd.,NBFC,9405254560,11048.10,1.07,0.67,0.16,1.83,-13.13,0.04
45,SIEMENS,Siemens Ltd.,POWER EQUIPMENT,712240510,16972.22,1.64,0.76,0.3,1.68,-0.32,0.03
46,TORNTPHARM,Torrent Pharmaceuticals Ltd.,PHARMACEUTICALS,846113600,12912.02,1.25,0.33,0.04,1.29,4.81,0.04
47,UBL,United Breweries Ltd.,BREW/DISTILLERIES,264405149,14252.45,1.38,0.49,0.12,1.66,6.9,0.05
48,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1453277430,17135.30,1.65,0.6,0.17,1.47,3.97,0.03
49,VEDL,Vedanta Ltd.,ALUMINIUM,3717196639,39557.63,3.82,0.86,0.15,1.55,10.35,0.03
50,YESBANK,Yes Bank Ltd.,PRIVATE SECTOR BANK,50109811962,16816.99,1.62,0.6,0.06,3.9,-0.95,0.16
,,,,,1036508.39,,,,,,0.06
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Apr-2020 to 31-Mar-2021,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Apr-2020 to 31-Mar-2021,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-Mar-2021,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
